Gene_Symbol	Chromosome	 Start_coordinate	End_coordinate	Strand	Count	RPKM
CYP2F1	chr19	41114432	41128376	+	0	0
CYP2F1P	chr19	40818721	40826772	-	16	0.69963
CYP2G1P	chr19	40801297	40900508	+	100	1.75573
CYP2G2	chr19	41050449	41062444	-	0	0
CYP2J2	chr1	59893308	59926790	-	182	2.8107
CYP2R1	chr11	14877440	14892328	-	56	0.52547
CYP2S1	chr19	41193049	41207539	+	111	1.78341
CYP2U1	chr4	107931369	107953461	+	201	1.50818
CYP2W1	chr7	980464	989640	+	0	0
CYP39A1	chr6	46549580	46652830	-	4	0.05937
CYP3A4	chr7	99756960	99784265	-	16	0.23522
CYP3A43	chr7	99828013	99866104	+	9	0.1579
CYP3A43-de4c6c	chr7	99872168	99872258	+	0	0
CYP3A5	chr7	99648190	99679998	-	41	0.2811
CYP3A7	chr7	99684679	99735196	-	29	0.31967
CYP3A-se1[2]	chr7	4511959	4512033	-	0	0
CYP46A1	chr14	99684304	99727301	+	2003	10.11595
CYP46A-se1[12:13:14]	chr1	48089368	48089634	+	248	42.88987
CYP4A11	chr1	46929174	46941484	-	5	0.05554
CYP4A22	chr1	47137435	47149741	+	3	0.03588
CYP4A-se1[12]	chr1	46967679	46967874	-	0	0
CYP4A-se2[1]	chr1	46994382	46994502	-	0	0
CYP4A-se3[12]	chr1	47000898	47001087	-	0	0
CYP4A-se4[2]	chr1	47002995	47003148	-	0	0
CYP4B1	chr1	46757838	46819413	+	1	0.0135
CYP4F11	chr19	15912367	15934867	-	159	1.60796
CYP4F12	chr19	15672757	15697194	+	7	0.06186
CYP4F2	chr19	15878023	15898120	-	1	0.01469
CYP4F22	chr19	15508493	15552317	+	0	0
CYP4F24P	chr19	15759334	15779988	-	9	0.1335
CYP4F29P	chr21	13843133	13848364	-	0	0
CYP4F2-de12b	chr19	15871667	15871852	-	0	0
CYP4F3	chr19	15615617	15662825	+	14	0.10876
CYP4F30P	chr2	130680050	130718831	+	0	0
CYP4F35P	chr18	14337423	14342524	+	0	0
CYP4F62P	chr2	130429827	130441681	-	0	0
CYP4F8	chr19	15615218	15630638	+	0	0
CYP4F-se1[6:8]	chr9	64465463	64466498	+	0	0
CYP4F-se12[6:8]	chr8	43539973	43540927	+	0	0
CYP4F-se15[6:7:8]	chr9	42950566	42951630	+	0	0
CYP4F-se5[6:8]	chr2	94759259	94760279	-	0	0
CYP4F-se7[6:7:8]	chr13	18741730	18742718	-	0	0
CYP4V2	chr4	186191411	186213463	+	395	1.83588
CYP4X1	chr1	46961364	47050751	+	353	5.30773
CYP4Z1	chr1	47067450	47118320	+	23	0.52189
CYP4Z2P	chr1	46843095	46900475	-	5	0.07693
CYP51A1	chr7	92112149	92179511	-	765	8.30578
CYP51A1-AS1	chr7	92133856	92134890	+	54	2.40917
CYP51P1	chr3	82806515	82808021	-	210	6.43458
CYP51P2	chr13	28722386	28724021	-	399	12.29095
CYP51P3	chr6	148478693	148480763	+	5	0.16168
CYP7A1	chr8	58490178	58500236	-	1	0.01565
CYP7B1	chr8	64587763	64798791	-	221	4.12317
CYP8B1	chr3	42856005	42876165	-	0	0
CYR61	chr1	85580761	85583967	+	351	5.80713
CYRN2	chr16	49517762	49518601	-	0	0
CYS1	chr2	10056780	10080944	-	24	0.38926
CYSLTR1	chrX	78271464	78327691	-	7	0.05657
CYSLTR2	chr13	48653711	48711226	+	62	0.53293
CYSRT1	chr9	137224635	137226313	+	34	1.2086
CYSTM1	chr5	140174642	140282052	+	128	2.9318
CYTH1	chr17	78674048	78782294	-	450	2.82171
CYTH2	chr19	48469032	48482314	+	1557	7.41728
CYTH3	chr7	6161776	6272644	-	549	4.36476
CYTH4	chr22	37282027	37315348	+	74	0.57313
CYTIP	chr2	157414619	157488961	-	3	0.04381
CYTL1	chr4	5014586	5019472	-	10	0.46038
CYYR1	chr21	26466209	26573284	-	51	0.60555
CYYR1-AS1	chr21	26405943	26569252	+	0	0
D(N4)	chr14	105910410	105910427	-	0	0
D15F37S1	chrALTS_NW_003315943	8082	10112	-	0	0
D15F37S3	chr15	23307438	23314564	+	1	0.00783
D16F37S6	chr16	32741314	32776196	+	0	0
D16S2531E	chrALTS_NW_003315946	46972	47589	+	0	0
D19S593E	chr19	45789395	45790176	-	0	0
D22S670	chr22	25647261	25649232	+	115	3.2618
D2HGDH	chr2	241734579	241768816	+	313	2.06089
D3S3192	chr3	155309427	155309807	-	0	0
D4S90	chr4	378039	383268	+	4	0.22691
D6S205	chr6	32730758	32731695	-	0	0
D6S205	chrALTS_NT_167244	4036579	4037516	-	0	0
D6S205	chrALTS_NT_113891	4144013	4144950	-	0	0
D6S205	chrALTS_NT_167245	3975518	3976454	-	0	0
D6S205	chrALTS_NT_167246	4150064	4151000	-	0	0
D6S205	chrALTS_NT_167247	4030137	4031073	-	0	0
D6S205	chrALTS_NT_167248	3925013	3925949	-	0	0
D6S205	chrALTS_NT_167249	4130905	4131842	-	0	0
D6S206	chr6	32459821	32473500	-	1	0.13462
D6S206	chrALTS_NT_167244	3792063	3805744	-	0	0
D6S206	chrALTS_NT_113891	3897901	3911599	-	0	0
D6S206	chrALTS_NT_167245	3700110	3713765	-	0	0
D6S206	chrALTS_NT_167246	3764073	3777729	-	0	0
D6S206	chrALTS_NT_167247	3800705	3814360	-	0	0
D6S206	chrALTS_NT_167248	3682909	3696591	-	0	0
D6S206	chrALTS_NT_167249	3775104	3788759	-	0	0
D6S218E	chrALTS_NT_167249	4724006	4724211	+	0	0
D84394.2	chr6	31377419	31378019	+	0	0
D84394.7	chr6	31275572	31278754	+	128	1.8569
D84394.7	chrALTS_NT_113891	2756493	2759664	+	0	0
D84394.7	chrALTS_NT_167245	2533329	2536501	+	0	0
D84394.7	chrALTS_NT_167246	2584583	2587755	+	0	0
D84394.7	chrALTS_NT_167247	2618277	2621449	+	0	0
D84394.7	chrALTS_NT_167248	2530965	2534137	+	0	0
D84394.7	chrALTS_NT_167249	2577491	2580663	+	0	0
D8S2298E	chr8	30733216	30734324	+	0	0
DA1	chr14	105903616	105903631	-	0	0
DA4	chr14	105913222	105913237	-	0	0
DAAM1	chr14	59188611	59371405	+	964	4.28426
DAAM2	chr6	39792366	39904877	+	3407	11.64047
DAB1	chr1	56994778	58546734	-	350	2.01039
DAB2	chr5	39371674	39462300	-	187	0.83228
DAB2IP	chr9	121566883	121785530	+	3651	16.22441
DACH1	chr13	71437966	71867192	-	211	1.86186
DACH2	chrX	86148451	86832604	+	190	1.24516
DACT1	chr14	58633967	58648321	+	95	0.94766
DACT2	chr6	168292830	168319754	-	20	0.21869
DACT3	chr19	46647612	46661138	-	1846	15.80577
DAD1	chr14	22564905	22589269	-	725	41.43248
DAG1	chr3	49468703	49535618	+	10705	71.40138
DAGLA	chr11	61680433	61747002	+	2763	21.92537
DAGLB	chr7	6409116	6484190	-	731	5.85101
DAK	chr11	61333182	61353426	+	263	1.45023
DALRD3	chr3	49015399	49022291	-	582	7.07033
DAND5	chr19	12969482	12974762	+	3	0.0738
DAO	chr12	108858932	108901043	+	20	0.23784
DAOA	chr13	105465867	105491034	+	0	0
DAP	chr5	10679230	10761275	-	109	1.75555
DAP3	chr1	155687949	155739010	+	921	7.50316
DAP3P	chr1	155586644	155602197	+	1	0.1661
DAPK1	chr9	87497228	87708651	+	3870	14.82129
DAPK2	chr15	63907036	64072033	-	102	0.32117
DAPK3	chr19	3958453	3971123	-	660	9.73986
DAPL1	chr2	158795317	158863285	+	16	0.42509
DAPP1	chr4	99816824	99870190	+	14	0.14268
DARS	chr2	135906677	135986100	-	583	6.70665
DARS2	chr1	173824503	173858546	+	127	1.58968
DAT	chrALTS_NT_187547	74496	131368	-	0	0
DAW1	chr2	227871054	227924344	+	68	1.12543
DAXX	chr6	33318558	33329269	-	755	9.40456
DAXX	chrALTS_NT_113891	4730043	4740754	-	0	0
DAXX	chrALTS_NT_167245	4562073	4572783	-	0	0
DAXX	chrALTS_NT_167247	4754493	4765202	-	0	0
DAXX	chrALTS_NT_167248	4512987	4523698	-	0	0
DAZ1	chrY	23129355	23199092	-	0	0
DAZ2	chrY	23129355	23188930	-	0	0
DAZ2	chrY	23219457	23291356	+	0	0
DAZ3	chrY	24763069	24813492	-	0	0
DAZ4	chrY	23130043	23140824	-	0	0
DAZ4	chrY	23279886	23290668	+	0	0
DAZ4	chrY	24763757	24774548	-	0	0
DAZ4	chrY	24833820	24907040	+	0	0
DAZAP1	chr19	1407569	1435687	+	457	2.29348
DAZAP2	chr12	51238292	51246717	+	932	8.46163
DAZL	chr3	16586792	16605499	-	0	0
DBE-T	chr4	190065233	190065914	+	0	0
DBF4	chr7	87876216	87909550	+	36	0.36098
DBF4B	chr17	44691254	44758412	+	215	1.30853
DBF4B/C17orf104	chr17	44689858	44693340	+	0	0
DBH	chr9	133636360	133659344	+	123	2.05486
DBI	chr2	119366921	119372560	+	1401	25.76355
DBIL1	chr5	80603383	80603644	-	0	0
DBIL2	chr6	79436908	79437167	-	131	23.26549
DBIL5P	chr17	752333	755336	+	0	0
DBIL5P2	chr2	63117851	63119542	-	0	0
DBN1	chr5	177456608	177474401	-	4337	42.94754
DBNDD1	chr16	90004865	90020131	-	614	5.81459
DBNDD2	chr20	45363216	45410610	+	3052	43.12378
DBNDD2/SYS1	chr20	45363200	45410610	+	2772	97.48612
DBNL	chr7	44044640	44069456	+	3078	11.28904
DBP	chr19	48630030	48637438	-	964	6.80218
DBR1	chr3	138160988	138174949	-	187	2.71196
DBT	chr1	100186919	100249853	-	537	2.15434
DBX1	chr11	20156155	20160613	-	0	0
DBX2	chr12	45014672	45051099	-	39	0.64179
DCAF10	chr9	37800502	37867669	+	396	2.15251
DCAF11	chr14	24114195	24125242	+	1164	8.46168
DCAF12	chr9	34086383	34127399	-	331	3.47842
DCAF12L1	chrX	126549383	126552859	-	0	0
DCAF12L2	chrX	126163499	126166097	-	121	2.14978
DCAF13	chr8	103414714	103443453	+	152	0.76299
DCAF13P3	chr15	50944129	50946573	+	21	0.3966
DCAF15	chr19	13952492	13961449	+	480	7.78517
DCAF16	chr4	17800655	17810763	-	258	1.65028
DCAF17	chr2	171434217	171485052	+	862	4.4513
DCAF4	chr14	72926332	72962103	+	321	2.44433
DCAF4L1	chr4	41981696	41986467	+	7	0.06773
DCAF4L2	chr8	87870743	87874068	-	9	0.12495
DCAF5	chr14	69050881	69153197	-	1513	7.62624
DCAF6	chr1	167935783	168075843	+	3292	24.10572
DCAF7	chr17	63550435	63594279	+	997	6.96058
DCAF7	chr17	63567374	63569383	+	0	0
DCAF8	chr1	160215715	160285130	-	2273	13.35508
DCAF8	chr1	160261737	160264438	+	3	0.05422
DCAF8L1	chrX	27977993	27981449	-	63	0.8415
DCAF8L2	chrX	27746809	27748821	+	117	2.68384
DCAKD	chr17	45023338	45061130	-	479	5.6757
DCANP1	chr5	135444214	135447348	-	0	0
DCBLD1	chr6	117453817	117569858	+	579	3.92078
DCBLD2	chr3	98795941	98901689	-	266	1.10238
DCC	chr18	52340172	53535903	+	1988	7.28667
DCD	chr12	54644591	54648493	-	0	0
DCDC1	chr11	30943202	31369810	-	19	0.18925
DCDC1/DCDC5	chr11	31106894	31241758	-	1	0.07376
DCDC2	chr6	24171755	24383292	-	70	0.63267
DCDC2B	chr1	32209094	32216196	+	65	1.6059
DCDC2C	chr2	3703592	3847411	+	0	0
DCDC5	chr11	30830369	31127665	-	32	0.15033
DCHS1	chr11	6621323	6664089	-	1769	7.51541
DCHS2	chr4	154232037	154491778	-	1002	2.83072
DCK	chr4	70992538	71030914	+	94	1.34506
DCLK1	chr13	35768652	36132020	-	9826	30.84664
DCLK2	chr4	150078274	150257457	+	2137	21.48436
DCLK3	chr3	36712422	36739861	-	44	0.38019
DCLRE1A	chr10	113834724	113854404	-	286	2.78731
DCLRE1B	chr1	113905141	113914086	+	65	0.76178
DCLRE1C	chr10	14904611	14954432	-	254	1.53276
DCN	chr12	91140484	91183123	-	415	2.24891
DCP1A	chr3	53283423	53347627	-	556	3.29277
DCP1B	chr12	1940603	2005043	-	333	2.2743
DCP2	chr5	112976702	113022195	+	427	1.87817
DCPS	chr11	126303752	126345749	+	175	2.41073
DCST1	chr1	155033806	155050930	+	17	0.24416
DCST2	chr1	155017446	155033781	-	17	0.18938
DCSTAMP	chr8	104339796	104356689	+	7	0.15125
DCT	chr13	94436808	94479682	-	110	0.67338
DCTD	chr4	182890060	182917936	-	583	7.7469
DCTN1	chr2	74361154	74392087	-	18011	80.0994
DCTN2	chr12	57530050	57547331	-	2834	30.63253
DCTN3	chr9	34613545	34620523	-	1265	12.51604
DCTN4	chr5	150708440	150759109	-	1359	10.25709
DCTN5	chr16	23641366	23677455	+	590	2.24987
DCTN6	chr8	30156297	30183640	+	556	16.1166
DCTN6/LEPROTL1	chr8	30095487	30177208	+	160	13.21668
DCTPP1	chr16	30423619	30430075	-	273	10.31587
DCUN1D1	chr3	182938074	182985943	-	299	1.69074
DCUN1D2	chr13	113455819	113490952	-	332	3.34943
DCUN1D3	chr16	20854925	20900384	-	139	1.02728
DCUN1D4	chr4	51833844	51916837	+	370	2.14179
DCUN1D5	chr11	103050684	103092215	-	278	0.97991
DCX	chrX	111293779	111412375	-	323	1.4706
DCXR	chr17	82035858	82037732	-	1619	42.549
DDA1	chr19	17309518	17323301	+	495	4.97324
DDAH1	chr1	85318481	85578367	-	1023	7.01482
DDAH2	chr6	31727038	31730617	-	492	8.8883
DDAH2	chrALTS_NT_113891	3204326	3207905	-	0	0
DDAH2	chrALTS_NT_167245	2974799	2978378	-	0	0
DDAH2	chrALTS_NT_167246	3032085	3035664	-	0	0
DDAH2	chrALTS_NT_167247	3068913	3072492	-	0	0
DDAH2	chrALTS_NT_167248	2982849	2986428	-	0	0
DDAH2	chrALTS_NT_167249	3026334	3029913	-	0	0
DDB1	chr11	61299447	61342596	-	9957	50.74189
DDB2	chr11	47214465	47239240	+	195	1.83873
DDC	chr7	50458436	50565457	-	0	0
DDC-AS1	chr7	50531759	50543463	+	0	0
DDHD1	chr14	53036740	53153328	-	1216	3.24396
DDHD2	chr8	38225218	38275558	+	1793	8.0499
DDI1	chr11	104036580	104039194	+	0	0
DDI2	chr1	15617458	15669044	+	782	2.96514
DDIAS	chr11	82899975	82958277	+	3	0.02639
DDIT3	chr12	57516588	57520517	-	142	5.17927
DDIT4	chr10	72273919	72276039	+	323	7.23316
DDIT4L	chr4	100185110	100190782	-	4	0.04881
DDN	chr12	48995149	48999309	-	3527	43.44145
DDO	chr6	110391771	110415562	-	29	0.62868
DDOST	chr1	20651767	20661544	-	1369	23.23214
DDPP	chr2	162077357	162077651	-	50	7.8264
DDR1	chr6	30876421	30900156	+	1488	7.63524
DDR1	chrALTS_NT_167244	2214565	2218962	+	0	0
DDR1	chrALTS_NT_113891	2360678	2379927	+	0	0
DDR1	chrALTS_NT_167245	2137132	2156469	+	0	0
DDR1	chrALTS_NT_167246	2191151	2210394	+	0	0
DDR1	chrALTS_NT_167247	2225124	2249066	+	0	0
DDR1	chrALTS_NT_167248	2136077	2155326	+	0	0
DDR2	chr1	162631265	162787400	+	581	2.43405
DDRGK1	chr20	3190350	3204685	-	953	16.57458
DDT	chr22	23894547	23979828	-	1349	16.57561
DDT	chr22	23966888	23968473	+	0	0
DDT	chrALTS_NT_187633	131273	216194	-	0	0
DDT	chrALTS_NT_187633	203251	205466	+	0	0
DDTL	chr22	23966838	23972559	+	724	20.44726
DDTL	chrALTS_NT_187633	203201	208923	+	0	0
DDX1	chr2	15591178	15631111	+	2277	27.4308
DDX10	chr11	108665025	108940930	+	542	7.31364
DDX11	chr12	31073845	31104799	+	419	2.25104
DDX11-AS1	chr12	31020763	31073847	-	0	0
DDX11L1	chr1	11869	14409	+	3	0.07984
DDX11L10	chr16	11555	14090	+	0	0
DDX11L2	chr2	113599028	113603717	-	53	0.74933
DDX11L5	chr9	11054	14525	+	0	0
DDX11L9	chr15	101976558	101979093	-	0	0
DDX12P	chr12	9417691	9448229	-	6	0.06565
DDX17	chr22	38483438	38507660	-	9161	42.30164
DDX18	chr2	117814650	117832379	+	451	2.65223
DDX19A	chr16	70299224	70373383	+	566	2.69133
DDX19B	chr16	70289767	70366134	+	290	2.94566
DDX20	chr1	111755245	111768016	+	168	1.6824
DDX21	chr10	68956123	68985073	+	1104	10.14085
DDX23	chr12	48829756	48852842	-	2122	17.97231
DDX24	chr14	94048291	94081245	-	6725	36.27712
DDX24	chrALTS_NT_187601	1165484	1195774	-	0	0
DDX25	chr11	125903376	125923263	+	525	8.27947
DDX26B	chrX	135520630	135582535	+	213	1.03194
DDX27	chr20	49219295	49244077	+	524	4.43396
DDX28	chr16	68021274	68023867	-	144	2.56334
DDX31	chr9	132592997	132670401	-	195	1.40846
DDX39A	chr19	14408798	14419383	-	222	2.79243
DDX39B	chr6	31530219	31546582	-	4033	26.82999
DDX39B	chrALTS_NT_167244	2862768	2871733	-	0	0
DDX39B	chrALTS_NT_113891	3007552	3023908	-	0	0
DDX39B	chrALTS_NT_167245	2777992	2794348	-	0	0
DDX39B	chrALTS_NT_167246	2835292	2851631	-	0	0
DDX39B	chrALTS_NT_167247	2872162	2888517	-	0	0
DDX39B	chrALTS_NT_167248	2786081	2802434	-	0	0
DDX39B	chrALTS_NT_167249	2829503	2845866	-	0	0
DDX3X	chrX	41333348	41364472	+	3749	19.15179
DDX3Y	chrY	12903985	12920478	+	1	0.00898
DDX4	chr5	55738017	55817157	+	19	0.23674
DDX41	chr5	177511577	177517469	-	2204	22.54074
DDX42	chr17	63773603	63819317	+	4218	23.14276
DDX43	chr6	73394562	73417569	+	4	0.06171
DDX46	chr5	134758771	134855133	+	1150	5.7582
DDX47	chr12	12725917	12829981	+	622	5.14166
DDX49	chr19	18919675	18928633	+	1071	17.7893
DDX5	chr17	64498254	64508199	-	5443	31.65426
DDX50	chr10	68901278	68946847	+	494	6.47116
DDX51	chr12	132136594	132144335	-	476	3.45321
DDX52	chr17	37609739	37643464	-	328	1.5866
DDX52	chrALTS_NT_187614	1848852	1882558	-	0	0
DDX53	chrX	22999961	23003589	+	6	0.07634
DDX54	chr12	113157173	113185479	-	686	6.4951
DDX55	chr12	123602077	123620941	+	447	3.90329
DDX56	chr7	44565417	44575051	-	942	11.57159
DDX58	chr9	32455302	32526324	-	211	1.86471
DDX59	chr1	200623896	200669998	-	125	1.42027
DDX6	chr11	118747763	118791263	-	4213	16.82714
DDX60	chr4	168216291	168318807	-	94	0.65251
DDX60L	chr4	168356735	168537786	-	86	0.31799
DDX9P	chr13	76984868	76987943	+	838	12.57975
DEAF1	chr11	644220	706715	-	4234	48.77951
DEAF1	chrALTS_NT_187586	176105	206711	-	0	0
DEAR	chr4	152337655	152338096	+	319	39.81102
DEC1	chr9	115141818	115402644	+	0	0
DECR1	chr8	90001352	90052092	+	230	3.16461
DECR2	chr16	397200	412487	+	154	1.58482
DECR2	chrALTS_NT_187610	1004	11633	+	0	0
DEDD	chr1	161120974	161132783	-	793	9.36506
DEDD2	chr19	42198593	42220152	-	164	2.73684
DEF109P1B	chr8	7990415	7997521	-	0	0
DEF6	chr6	35297818	35321771	+	36	0.64456
DEF8	chr16	89947925	89968060	+	1381	9.48658
DEFA1	chr8	6977649	6980092	-	0	0
DEFA10P	chr8	6968141	6969113	-	0	0
DEFA11P	chr8	7028601	7029489	-	0	0
DEFA1B	chr8	6996766	7018289	-	0	0
DEFA3	chr8	6996837	7018301	-	1	0.07018
DEFA4	chr8	6935822	6938338	-	0	0
DEFA5	chr8	7055304	7056737	-	0	0
DEFA6	chr8	6924693	6926076	-	0	0
DEFA7	chr8	7038571	7039439	-	0	0
DEFA8P	chr8	6950726	6951599	-	0	0
DEFA9P	chr8	6959289	6960161	-	0	0
DEFB1	chr8	6870575	6878022	-	0	0
DEFB103A	chr8	7881204	7882664	+	0	0
DEFB103B	chr8	7428888	7430348	-	0	0
DEFB104A	chr8	7836471	7841242	+	0	0
DEFB104B	chr8	7470308	7475082	-	0	0
DEFB104B	chrALTS_NT_187570	153413	158192	-	0	0
DEFB105A	chr8	7821966	7823889	-	0	0
DEFB105B	chr8	7487669	7489593	+	0	0
DEFB105B	chrALTS_NT_187570	170774	172696	+	0	0
DEFB106A	chr8	7825172	7829053	+	0	0
DEFB106B	chr8	7482504	7486400	-	0	0
DEFB106B	chrALTS_NT_187570	165611	169492	-	0	0
DEFB107A	chr8	7811720	7815716	-	0	0
DEFB107B	chr8	7495846	7509311	+	0	0
DEFB107B	chrALTS_NT_187570	178949	192414	+	0	0
DEFB108A	chrALTS_NT_187570	55880	60219	+	0	0
DEFB108B	chr11	71833200	71837562	+	0	0
DEFB109P1	chr8	12393209	12400366	-	0	0
DEFB109P1B	chr8	7312846	7319951	+	0	0
DEFB110	chr6	50009138	50021981	-	0	0
DEFB112	chr6	50043575	50048651	-	0	0
DEFB113	chr6	49968677	49969625	-	0	0
DEFB114	chr6	49960249	49964105	-	0	0
DEFB115	chr20	31257664	31259632	+	0	0
DEFB116	chr20	31303212	31308585	-	0	0
DEFB118	chr20	31368618	31373923	+	0	0
DEFB119	chr20	31377163	31390649	-	0	0
DEFB121	chr20	31404845	31418524	-	0	0
DEFB122	chr20	31421436	31429180	-	0	0
DEFB123	chr20	31440519	31450257	+	0	0
DEFB124	chr20	31465506	31476757	-	0	0
DEFB125	chr20	87250	97094	+	0	0
DEFB126	chr20	142369	145751	+	0	0
DEFB127	chr20	157470	159163	+	0	0
DEFB128	chr20	187853	189681	-	0	0
DEFB129	chr20	227258	229886	+	0	0
DEFB130	chr8	12310962	12318316	-	0	0
DEFB131	chr4	9444534	9450514	+	0	0
DEFB132	chr20	257736	261096	+	0	0
DEFB133	chr6	49946101	49949444	-	0	0
DEFB134	chr8	11993174	11996312	-	0	0
DEFB135	chr8	11982321	11984590	+	0	0
DEFB136	chr8	11973937	11974599	-	2	0.38967
DEFB-17	chr20	31360790	31360930	+	0	0
DEFB4A	chr8	7894629	7896715	+	0	0
DEFB4B	chr8	7414860	7416863	-	0	0
DEFB4B	chrALTS_NT_187570	97909	99936	-	0	0
DEFB-8	chr8	7934412	7938770	-	0	0
DEFT1P	chr8	6987178	6989721	-	0	0
DEFT1P2	chr8	7006281	7008824	-	0	0
DEGS1	chr1	224175756	224193441	+	409	7.49738
DEGS2	chr14	100143957	100166839	-	36	0.37023
DEK	chr6	18223868	18264823	-	301	3.60449
DENND1A	chr9	123379654	123930152	-	2215	9.90791
DENND1B	chr1	197504748	197775696	-	206	0.7056
DENND1C	chr19	6467207	6482557	-	13	0.12258
DENND2A	chr7	140518420	140673993	-	840	7.41638
DENND2C	chr1	114582848	114670422	-	44	0.25009
DENND2D	chr1	111185969	111204538	-	34	0.23304
DENND2D	chr1	111200326	111202278	+	1	0.02364
DENND3	chr8	141128612	141195808	+	894	3.02315
DENND4A	chr15	65658046	65792293	-	1404	6.3791
DENND4B	chr1	153929501	153946696	-	3174	14.73577
DENND4C	chr9	19230435	19374266	+	790	3.77394
DENND5A	chr11	9138825	9265390	-	3823	21.53856
DENND5B	chr12	31382223	31591097	-	2140	8.65139
DENND6A	chr3	57625454	57693089	-	222	1.93452
DENND6B	chr22	50309030	50327088	-	1125	7.08991
DENR	chr12	122752774	122771406	+	378	4.45494
DEPDC1	chr1	68474152	68497221	-	9	0.07039
DEPDC1B	chr5	60596912	60700190	-	9	0.07397
DEPDC4	chr12	100203669	100267079	-	3	0.04686
DEPDC5	chr22	31753951	31907034	+	1176	6.47154
DEPDC7	chr11	33015864	33033582	+	15	0.20825
DEPTOR	chr8	119873655	120050918	+	193	3.31422
DEPTOR	chr8	120035841	120037471	+	0	0
DERA	chr12	15911172	16037381	+	92	1.71228
DERL1	chr8	123013164	123042423	-	175	1.15406
DERL2	chr17	5471251	5486811	-	61	0.44108
DERL3	chr22	23834503	23839128	-	8	0.09711
DERL3	chrALTS_NT_187633	70865	75449	-	0	0
DES	chr2	219418377	219426739	+	63	1.18063
DESI1	chr22	41598028	41621096	-	347	3.22265
DESI2	chr1	244652935	244709033	+	47	0.28987
DET1	chr15	88493218	88546703	-	64	0.36739
DEXI	chr16	10928891	10942460	-	123	3.29827
DFFA	chr1	10456522	10472556	-	495	3.08171
DFFB	chr1	3857267	3885429	+	157	1.84986
DFNA5	chr7	24698353	24769625	-	613	3.12529
DFNB31	chr9	114402080	114505509	-	541	4.34832
DFNB59	chr2	178451436	178461422	+	38	0.52192
DFNB84	chr12	80402178	80409550	+	0	0
DGAT1	chr8	144314583	144326919	-	250	2.78772
DGAT2	chr11	75768732	75801536	+	281	1.71405
DGAT2L6	chrX	70177483	70205703	+	1	0.02699
DGCR11	chr22	19046162	19048375	-	3	0.06257
DGCR14	chr22	19130279	19144684	-	271	2.08352
DGCR2	chr22	19036282	19122454	-	1445	12.14268
DGCR5	chr22	18985708	18986439	+	2	0.12616
DGCR6	chr22	18906223	18914238	+	655	7.57644
DGCR6	chrUN_NT_187389	131494	137393	+	0	0
DGCR6L	chr22	20314238	20320105	-	240	6.4133
DGCR8	chr22	20080232	20111877	+	516	3.25679
DGKA	chr12	55927319	55954027	+	683	3.0838
DGKB	chr7	14145049	14974777	-	2517	11.77553
DGKD	chr2	233354503	233472104	+	646	2.61939
DGKE	chr17	56834099	56869567	+	382	1.87531
DGKG	chr3	186147201	186362237	-	795	3.39465
DGKG/ETV5	chr3	186105668	186164967	-	41	6.41765
DGKH	chr13	42040036	42256578	+	2032	4.81398
DGKI	chr7	137381037	137847092	-	2222	6.55985
DGKK	chrX	50365409	50470738	-	5	0.03117
DGKQ	chr4	958884	973560	-	629	5.93716
DGKZ	chr11	46332905	46380554	+	2598	9.62644
DGUOK	chr2	73926826	73958961	+	405	12.85305
DHCR24	chr1	54849627	54887248	-	5118	49.44094
DHCR7	chr11	71428193	71452868	-	885	10.2215
DHDDS	chr1	26432282	26471306	+	619	6.12183
DHDH	chr19	48933682	48944969	+	35	1.48954
DHFR	chr18	26170723	26171322	-	269	20.70214
DHFR	chr5	80626226	80654983	-	184	1.91575
DHFRL1	chr3	94047836	94063389	-	65	0.64422
DHH	chr12	49089421	49094819	-	1	0.02385
DHODH	chr16	72008588	72027664	+	278	1.76987
DHPS	chr19	12675435	12681902	-	2055	29.7558
DHQ52	chr14	105865551	105865561	-	0	0
DHRS1	chr14	24290598	24299833	-	327	3.01869
DHRS11	chr17	36591786	36600806	+	302	2.7397
DHRS11	chrALTS_NT_187614	827281	836298	+	0	0
DHRS12	chr13	51756484	51805526	-	139	1.21492
DHRS13	chr17	28897781	28903071	-	82	1.28615
DHRS2	chr14	23630115	23645639	+	14	0.08556
DHRS3	chr1	12567910	12618361	-	302	3.42547
DHRS4	chr14	23953586	23969279	+	92	1.1883
DHRS4L1	chr14	24007009	24051377	+	13	0.26882
DHRS4L2	chr14	23969874	24006408	+	39	0.74662
DHRS7	chr14	60144120	60169856	-	666	10.81712
DHRS7B	chr17	21123364	21192030	+	286	2.54554
DHRS7C	chr17	9771434	9791577	-	25	1.03071
DHRS9	chr2	169064789	169096167	+	13	0.16003
DHRSX	chrX	2219516	2502805	-	0	0
DHTKD1	chr10	12068917	12125209	+	680	5.81688
DHX15	chr4	24517441	24584561	-	2414	13.62028
DHX16	chr6	30653119	30673053	-	809	9.28335
DHX16	chrALTS_NT_167244	1988954	2002559	-	0	0
DHX16	chrALTS_NT_113891	2132833	2152797	-	0	0
DHX16	chrALTS_NT_167245	1908942	1928907	-	0	0
DHX16	chrALTS_NT_167246	1963343	1983306	-	0	0
DHX16	chrALTS_NT_167247	1997169	2017130	-	0	0
DHX16	chrALTS_NT_167248	1908201	1928166	-	0	0
DHX16	chrALTS_NT_167249	1953870	1973836	-	0	0
DHX29	chr5	55256245	55307722	-	732	7.13998
