Gene_Symbol	Chromosome	 Start_coordinate	End_coordinate	Strand	Count	RPKM
BIRC7	chr20	63235883	63240507	+	3	0.17389
BIRC8	chr19	53289601	53291626	-	0	0
BIVM	chr13	102799049	102841538	+	218	3.43596
BIVM	chr13	102817014	102820351	+	0	0
BIVM-ERCC5	chr13	102807146	102876001	+	1533	23.63585
bK216E10	chr22	41709225	41709489	-	0	0
bK3216D2.3	chr20	34402149	34402696	-	2	0.2894
bK714B7.1	chr22	35194699	35194942	-	8	2.59983
BLACAT1	chr1	205434887	205437253	-	0	0
BLCAP	chr20	37492472	37527931	-	238	2.3983
BLID	chr11	122115354	122116215	-	1	0.09199
BLK	chr8	11494001	11564604	+	1	0.0148
BLM	chr15	90717327	90816165	+	37	0.4398
BLMH	chr17	30248195	30292166	-	177	2.72422
BLNK	chr10	96191239	96271587	-	90	1.85558
BLOC1S1	chr12	55716034	55720087	+	634	30.30319
BLOC1S1-RDH5	chr12	55716036	55724703	+	157	3.68105
BLOC1S2	chr10	100273278	100286712	-	81	2.1854
BLOC1S3	chr19	45178745	45202444	+	144	3.68933
BLOC1S4	chr4	6716055	6717671	+	23	1.12788
BLOC1S5	chr6	8013567	8102530	-	55	1.17617
BLOC1S6	chr15	45587123	45615999	+	149	1.74958
BLOV1	chr12	68792412	68793964	+	27	1.3786
BLVRA	chr7	43758673	43807342	+	392	17.00417
BLVRB	chr19	40447784	40465840	-	146	6.93237
BLZF1	chr1	169367956	169396561	+	157	2.34406
BM046	chr2	143601517	143608759	+	0	0
BMF	chr15	40087890	40108887	-	7	0.08061
BMI1	chr10	22321210	22331485	+	362	7.43454
BMP1	chr8	22164736	22212326	+	127	1.33685
BMP10	chr2	68865481	68871517	-	0	0
BMP15	chrX	50910735	50916641	+	0	0
BMP2	chr20	6767664	6780280	+	19	0.41838
BMP2K	chr4	78776342	78916365	+	689	4.60388
BMP3	chr4	81030965	81057531	+	19	0.26275
BMP4	chr14	53949736	53958761	-	13	0.45673
BMP5	chr6	55753645	55875590	-	1	0.01993
BMP6	chr6	7726099	7881728	+	86	1.9928
BMP7	chr20	57168748	57266651	-	595	9.09591
BMP8A	chr1	39491646	39529869	+	63	0.8616
BMP8B	chr1	39757182	39788861	-	53	0.78701
BMPER	chr7	33904911	34155872	+	784	10.55829
BMPR1A	chr10	86756639	86932838	+	161	1.12272
BMPR1B	chr4	94757968	95158450	+	250	3.13965
BMPR2	chr2	202376327	202567751	+	4769	30.24777
BMS1	chr10	42782506	42834937	+	588	5.64746
BMS1P17	chr14	19301704	19316914	+	0	0
BMS1P18	chr14	19083134	19093337	-	0	0
BMS1P20	chr22	22298098	22322980	+	190	4.35561
BMS1P4	chr10	73698554	73730514	-	19	0.45877
BMS1P5	chr10	46786733	46811989	+	51	0.95446
BMS1P5/BMS1P6	chr10	46788397	46799819	+	37	2.20264
BMS1P6	chr10	46786851	46804367	+	37	0.62146
BMS1P6	chr10	47523358	47553523	-	1	0.01421
BMX	chrX	15464246	15556529	+	4	0.11075
BNC1	chr15	83255903	83284716	-	4	0.06186
BNC2	chr9	16409503	16870843	-	59	0.3195
BNIP1	chr5	173144442	173164387	+	32	1.83076
BNIP2	chr15	59659146	59689534	-	209	1.70658
BNIP3	chr10	131966455	131981931	-	312	5.10419
BNIP3L	chr8	26382898	26413129	+	1137	22.66994
BNIP3P	chr14	28264390	28265974	+	405	20.26148
BNIPL	chr1	151036553	151047600	+	4	0.10903
BOC	chr3	113209663	113287459	+	564	4.2056
BOD1	chr5	173607145	173616703	-	121	4.2082
BOD1L1	chr4	13568738	13627723	-	1082	5.39435
BOD1L2	chr18	57147062	57150408	+	25	0.59228
BOK	chr2	241558721	241579270	+	138	1.67268
BOLA1	chr1	149899557	149900798	+	25	1.59611
BOLA2	chr16	29442905	29454964	-	0	0
BOLA2	chr16	30192508	30193697	-	0	0
BOLA2/SMG1P5	chr16	29425800	29447026	-	26	0.42517
BOLA2B	chr16	30192935	30194306	-	0	0
BOLA3	chr2	74135398	74147994	-	197	4.94965
BOLA3-AS1	chr2	74148045	74149985	+	0	0
BOLL	chr2	197726879	197786762	-	1	0.0198
BOP1	chr8	144262100	144291438	-	1389	31.14838
BORA	chr13	72727749	72756198	+	36	0.89515
bPG116M5.10	chr6	32013270	32013787	+	0	0
bPG116M5.10	chrALTS_NT_167245	3261045	3261562	+	0	0
bPG116M5.10	chrALTS_NT_167249	3314460	3314976	+	0	0
BPG126D10.10	chr6	29577459	29577748	+	0	0
BPG126D10.10	chrALTS_NT_167244	843154	843443	+	0	0
BPG126D10.10	chrALTS_NT_113891	1063939	1064228	+	0	0
BPG126D10.10	chrALTS_NT_167245	843008	843297	+	0	0
BPG126D10.10	chrALTS_NT_167246	842643	842932	+	0	0
BPG126D10.10	chrALTS_NT_167247	842853	843142	+	0	0
BPG126D10.10	chrALTS_NT_167248	842971	843260	+	0	0
BPG294E21.7	chr6	33389374	33389475	-	0	0
BPG294E21.7	chrALTS_NT_167247	4825323	4825424	-	0	0
BPG294E21.7	chrALTS_NT_167248	4583782	4583883	-	0	0
BPG294E21.7	chrALTS_NT_167249	4838070	4838171	-	0	0
BPG309N1.16	chr6	29994437	29995314	-	0	0
BPG309N1.16	chrALTS_NT_167244	1252149	1253026	-	0	0
BPG309N1.16	chrALTS_NT_113891	1473825	1474702	-	0	0
BPG309N1.16	chrALTS_NT_167245	1249975	1250852	-	0	0
BPG309N1.16	chrALTS_NT_167246	1255163	1256040	-	0	0
BPG309N1.16	chrALTS_NT_167247	1338493	1339370	-	0	0
BPG309N1.16	chrALTS_NT_167248	1249436	1250313	-	0	0
BPG309N1.16	chrALTS_NT_167249	1292243	1293120	-	0	0
BPGM	chr7	134646779	134679816	+	141	4.34873
BPHL	chr6	3118376	3153578	+	50	0.39348
BPI	chr20	38304123	38337505	+	0	0
BPIFA1	chr20	33235995	33243311	+	0	0
BPIFA2	chr20	33161768	33181417	+	0	0
BPIFA3	chr20	33217310	33227806	+	0	0
BPIFA4P	chr20	33193585	33210462	+	0	0
BPIFB1	chr20	33273480	33309878	+	5	0.11634
BPIFB2	chr20	33007578	33025054	+	0	0
BPIFB3	chr20	33055424	33073628	+	1	0.05454
BPIFB4	chr20	33079644	33111751	+	0	0
BPIFB6	chr20	33031648	33044047	+	0	0
BPIFC	chr22	32413847	32464484	-	0	0
BPNT1	chr1	220057482	220090462	-	247	6.29163
BPTF	chr17	67825521	67984378	+	2625	12.20745
BPY2	chrY	22984263	23005465	+	0	0
BPY2B	chrY	24618004	24639207	+	0	0
BPY2C	chrY	25030901	25052104	-	0	0
BRAF	chr7	140719334	140924764	-	940	6.06339
BRAF2	chrX	75582676	75585506	+	284	8.3314
BRAP	chr12	111642146	111685986	-	257	4.34887
BRAT1	chr7	2537810	2555758	-	167	1.83971
BRCA1	chr17	43044295	43170403	-	112	0.90026
BRCA2	chr13	32315474	32400266	+	10	0.06461
BRCC3	chrX	155071420	155123074	+	122	2.93062
BRD1	chr22	49773283	49827828	-	766	5.25069
BRD2	chr6	32968660	32981505	+	2461	27.29299
BRD2	chrALTS_NT_113891	4380869	4393720	+	0	0
BRD2	chrALTS_NT_167245	4190197	4225039	+	0	0
BRD2	chrALTS_NT_167246	4388044	4400883	+	0	0
BRD2	chrALTS_NT_167247	4267717	4278257	+	0	0
BRD2	chrALTS_NT_167248	4162985	4175823	+	0	0
BRD2	chrALTS_NT_167249	4367907	4430762	+	0	0
BRD3	chr9	134030305	134068535	-	452	5.21101
BRD4	chr19	15235519	15332545	-	3418	22.39178
BRD7	chr16	50315957	50368934	-	238	3.13388
BRD7P	chr14	23749236	23751150	+	0	0
BRD7P3	chr6	118501373	118503846	+	4	0.12821
BRD8	chr5	138139766	138178986	-	626	5.35476
BRD9	chr5	850291	892824	-	362	2.95165
BRDT	chr1	91949371	92014428	+	2	0.03645
BRE	chr2	27771739	28338901	+	902	14.90395
BRF1	chr14	105209286	105315589	-	517	1.56741
BRF2	chr8	37843268	37849941	-	240	6.804
BRI3	chr7	98252379	98323430	+	326	4.09021
BRI3BP	chr12	124993648	125031231	+	130	1.53856
BRICD5	chr16	2209253	2213540	-	43	0.92831
BRINP1	chr9	119153458	119369467	-	831	16.87429
BRINP2	chr1	177170922	177282422	+	642	10.69033
BRINP3	chr1	190097662	190478404	-	224	3.98253
BRIP1	chr17	61679186	61863559	-	33	0.26825
BRIX1	chr5	34915376	34926011	+	112	1.76702
BRK1	chr3	10115592	10127190	+	463	29.7758
BRK1	chr3	10126329	10126917	-	60	8.07758
BRMS1	chr11	66337333	66345125	-	165	4.99567
BRMS1L	chr14	35826318	35932325	+	183	3.72363
BROX	chr1	222712553	222735196	+	478	7.66181
BRPF1	chr3	9731729	9748018	+	344	4.81509
BRPF3	chr6	36196631	36232790	+	948	10.16107
BRS3	chrX	136482362	136493780	+	2	0.0548
BRSK1	chr19	55282072	55312562	+	4191	85.87212
BRSK2	chr11	1389899	1462689	+	1046	12.1688
BRWD1	chr21	39184176	39321559	-	951	3.33744
BRWD3	chrX	80669488	80809734	-	417	2.33864
BSCL2	chr11	62690262	62709845	-	6756	170.06879
BSDC1	chr1	32365103	32394731	-	434	5.56771
BSG	chr19	571277	583493	+	2606	52.56745
BSN	chr3	49554489	49671551	+	9983	47.72421
BSN-AS2	chr3	49549306	49554366	-	0	0
BSND	chr1	54998933	55010883	+	4	0.08925
BSPH1	chr19	47968046	47992170	-	0	0
BSPRY	chr9	113349532	113371233	+	42	1.41839
BST1	chr4	15702950	15739498	+	11	0.20983
BST2	chr19	17391273	17405648	-	48	2.21675
BSX	chr11	122977570	122981720	-	0	0
BTAF1	chr10	91923769	92030998	+	897	8.503
BTBD1	chr15	83016422	83067434	-	807	15.03548
BTBD10	chr11	13388001	13463297	-	623	11.64288
BTBD11	chr12	107318413	107659642	+	258	2.59555
BTBD16	chr10	122271296	122338162	+	1	0.03282
BTBD17	chr17	74356416	74361946	-	7	0.30752
BTBD18	chr11	57743514	57751781	-	35	0.86057
BTBD19	chr1	44807704	44815585	+	61	0.7883
BTBD2	chr19	1985438	2015724	-	1702	21.44264
BTBD3	chr20	11890723	11926609	+	786	10.35485
BTBD6	chr14	105248490	105251093	+	520	17.76535
BTBD7	chr14	93237550	93333092	-	529	3.66446
BTBD7	chrALTS_NT_187601	352112	447654	-	0	0
BTBD8	chr1	92080305	92147840	+	57	2.3072
BTBD9	chr6	38168451	38640426	-	921	7.35158
BTC	chr4	74744759	74794686	-	7	0.19711
BTD	chr3	15601352	15650437	+	248	2.4332
BTF3	chr5	73498408	73505635	+	1003	32.23868
BTF3L2	chr8	70273369	70273837	+	1	0.16907
BTF3L3	chr4	98740742	98741231	+	1	0.16183
BTF3L4	chr1	52056125	52090716	+	24	0.34087
BTF3P11	chr13	76928066	76929090	+	0	0
BTG1	chr12	92140278	92145897	-	55	0.93189
BTG2	chr1	203305491	203309602	+	89	2.55976
BTG3	chr21	17593650	17612950	-	35	1.38145
BTG3	chrALTS_NT_187627	448	9256	-	0	0
BTG4	chr11	111467526	111512380	-	0	0
BTK	chrX	101349447	101390796	-	64	1.10926
BTLA	chr3	112463966	112499590	-	0	0
BTN1A1	chr6	26500349	26510425	+	6	0.15822
BTN2A1	chr6	26457904	26476621	+	441	8.25326
BTN2A2	chr6	26382870	26394874	+	93	1.11044
BTN2A3P	chr6	26421391	26432383	+	28	0.53154
BTN3A1	chr6	26402237	26415216	+	147	2.10138
BTN3A2	chr6	26365159	26378320	+	168	1.89173
BTN3A3	chr6	26440472	26453415	+	270	3.78396
BTNL10	chr1	228508655	228512305	-	0	0
BTNL2	chr6	32393963	32407128	-	14	0.75622
BTNL2	chrALTS_NT_167244	3726194	3739359	-	0	0
BTNL2	chrALTS_NT_113891	3832055	3845208	-	0	0
BTNL2	chrALTS_NT_167245	3635054	3648208	-	0	0
BTNL2	chrALTS_NT_167246	3698956	3712147	-	0	0
BTNL2	chrALTS_NT_167247	3735713	3748885	-	0	0
BTNL2	chrALTS_NT_167248	3617002	3630176	-	0	0
BTNL2	chrALTS_NT_167249	3709881	3723057	-	0	0
BTNL2	chrALTS_NT_187692	46646	59299	+	0	0
BTNL3	chr5	180988845	181006727	+	0	0
BTNL8	chr5	180899077	180950906	+	2	0.04042
BTNL9	chr5	181040205	181061523	+	138	1.77353
BTRC	chr10	101354033	101557321	+	1026	11.76014
BTRC2P	chr21	31627127	31628600	-	127	6.83206
BUB1	chr2	110637698	110678114	-	20	0.28467
BUB1B	chr15	40161009	40221136	+	21	0.36963
BUB3	chr10	123154244	123170467	+	281	2.693
BUD13	chr11	116748170	116772998	-	176	3.81309
BUD31	chr7	99408641	99419616	+	130	4.58149
BV07S1J2.7	chr7	142313184	142313666	+	0	0
BVES	chr6	105096822	105137174	-	22	0.30036
BWRT	chrALTS_NT_187585	102234	104276	+	0	0
BYSL	chr6	41921188	41933046	+	70	2.46915
BZRAP1	chr17	58301227	58328791	-	2680	18.50331
BZRAP1-AS1	chr17	58325450	58353719	+	77	2.08386
BZW1	chr2	200810594	200823846	+	66	1.18753
BZW1L1	chr3	116645902	116646727	-	103	9.88787
BZW2	chr7	16646131	16706523	+	194	4.28263
C10orf10	chr10	44970981	44978882	-	91	2.36507
C10orf105	chr10	71711701	71737824	-	69	1.10891
C10orf107	chr10	61662951	61766766	+	12	0.47129
C10orf11	chr10	75431453	76560167	+	54	0.82076
C10orf111	chr10	15095385	15097319	-	0	0
C10orf113	chr10	21125763	21146559	-	8	1.03316
C10orf12	chr10	96981231	96986212	+	110	1.75079
C10orf12	chr10	96993991	96995956	+	0	0
C10orf120	chr10	122697709	122699822	-	0	0
C10orf126	chr10	28846408	28881898	+	0	0
C10orf128	chr10	49154724	49188595	-	15	0.24873
C10orf131	chr10	95860548	95938723	+	13	0.65037
C10orf2	chr10	100987367	100994402	+	231	4.63139
C10orf25	chr10	44997698	45001022	-	1	0.02469
C10orf32	chr10	102854210	102864961	+	46	1.34052
C10orf35	chr10	69630247	69633599	+	331	16.58031
C10orf37	chr10	70389426	70390626	+	28	1.84867
C10orf53	chr10	49679638	49710261	+	0	0
C10orf54	chr10	71747556	71773580	-	670	10.29605
C10orf55	chr10	73909969	73922777	-	0	0
C10orf62	chr10	97589693	97590934	+	2	0.12769
C10orf67	chr10	23267195	23344845	-	6	0.13621
C10orf71	chr10	49297081	49327492	+	0	0
C10orf76	chr10	101845599	102056193	-	504	6.00882
C10orf82	chr10	116662211	116670264	-	13	0.35571
C10orf88	chr10	122930903	122954403	-	55	1.37448
C10orf90	chr10	126424997	126798708	-	170	2.29254
C10orf91	chr10	132444327	132449408	+	0	0
C10orf95	chr10	102449837	102451543	-	13	0.70173
C10orf99	chr10	84173738	84185294	+	0	0
C11orf1	chr11	111879224	111885975	+	31	0.85204
C11orf16	chr11	8920076	8933006	-	9	0.27375
C11orf21	chr11	2295645	2302060	-	7	0.1377
C11orf24	chr11	68261335	68272001	-	336	9.60804
C11orf30	chr11	76444923	76553025	+	606	4.1141
C11orf31	chr11	57741250	57793243	+	332	9.83044
C11orf39	chr11	131658313	131662956	-	16	0.3167
C11orf40	chr11	4571423	4577820	-	0	0
C11orf42	chr11	6205566	6211135	+	12	0.83104
C11orf44	chr11	130672956	130717352	+	0	0
C11orf45	chr11	128899565	128906231	-	18	0.3691
C11orf49	chr11	46936689	47164381	+	954	11.62018
C11orf52	chr11	111912742	111926872	+	10	0.39667
C11orf53	chr11	111255982	111286401	+	0	0
C11orf54	chr11	93741591	93764749	+	193	2.59521
C11orf57	chr11	112074086	112085150	+	191	2.63168
C11orf58	chr11	16613132	16758354	+	631	4.78942
C11orf63	chr11	122882528	122959798	+	166	2.48217
C11orf65	chr11	108308519	108467531	-	28	0.62262
C11orf68	chr11	65916808	65919117	-	275	13.46888
C11orf70	chr11	102047416	102084560	+	20	0.62932
C11orf71	chr11	114391443	114400550	-	69	2.44039
C11orf72	chr11	67602880	67606706	-	0	0
C11orf73	chr11	86302211	86345943	+	71	1.1999
C11orf74	chr11	36594432	36674840	+	63	1.46756
C11orf80	chr11	66744736	66843516	+	176	3.84672
C11orf84	chr11	63813374	63827718	+	714	11.02133
C11orf85	chr11	64938230	64972093	-	0	0
C11orf86	chr11	66975277	66977008	+	0	0
C11orf87	chr11	109421844	109429167	+	288	3.79667
C11orf88	chr11	111514785	111537031	+	1	0.02418
C11orf91	chr11	33698108	33700801	-	2	0.15191
C11orf94	chr11	45906534	45907282	-	1	0.21489
C11orf95	chr11	63759892	63768775	-	48	0.66588
C11orf96	chr11	43925342	43943883	+	278	11.49322
C11orf97	chr11	94512529	94532123	+	5	0.65642
C11orf98	chr11	62662816	62665217	-	70	6.8442
C12orf10	chr12	53299686	53307181	+	138	4.35444
C12orf29	chr12	88033846	88050160	+	316	3.88243
C12orf4	chr12	4487728	4538508	-	180	2.88987
C12orf40	chr12	39626170	39908300	+	20	0.36117
C12orf42	chr12	103237591	103496010	-	7	0.11627
C12orf43	chr12	121000486	121016502	-	251	3.27406
C12orf45	chr12	104986310	105049737	+	61	3.39676
C12orf49	chr12	116710174	116738070	-	74	0.69656
C12orf5	chr12	4321193	4360028	+	112	1.06385
C12orf50	chr12	87980035	88034037	-	1	0.01414
C12orf54	chr12	48482500	48496514	+	4	0.17034
C12orf56	chr12	64264762	64390691	-	5	0.08161
C12orf57	chr12	6942978	6946002	+	524	30.50701
C12orf60	chr12	14803063	14906586	+	7	0.10436
C12orf65	chr12	123232916	123258104	+	208	2.27903
C12orf66	chr12	64186312	64222296	-	76	0.81747
C12orf71	chr12	27081057	27082522	-	2	0.16417
C12orf73	chr12	103950202	103965708	-	41	1.27694
C12orf74	chr12	92702843	92708549	+	0	0
C12orf75	chr12	105235290	105371518	+	31	1.10379
C12orf76	chr12	110022417	110073634	-	101	1.25668
C12orf77	chr12	24993424	24997519	-	0	0
C12orf79	chr12	91984976	92142831	-	0	0
C12orf80	chr12	52205581	52210855	-	0	0
C14orf1	chr14	75649791	75661195	-	297	8.92406
C14orf105	chr14	57469300	57493867	-	4	0.07223
C14orf119	chr14	23094720	23100462	+	323	5.53181
C14orf12	chr14	22190158	22190713	+	0	0
C14orf127	chr14	31526155	31558095	+	0	0
C14orf132	chr14	96039324	96093971	+	453	4.5718
C14orf14	chr14	19759868	19760774	+	0	0
C14orf142	chr14	93202892	93207114	-	24	1.61826
C14orf142	chrALTS_NT_187601	317454	321676	-	0	0
C14orf159	chr14	91060333	91225632	+	860	5.55232
C14orf166	chr14	51989475	52010691	+	433	4.12528
C14orf169	chr14	73490939	73493401	+	145	4.6682
C14orf17	chr22	15805263	15820884	-	0	0
C14orf170	chr14	74844024	74855675	+	1	0.11393
C14orf177	chr14	98711613	98717766	+	0	0
C14orf178	chr14	77760550	77769742	+	6	0.49976
C14orf180	chr14	104579684	104590515	+	4	0.096
C14orf180	chrALTS_NT_187599	137507	147670	+	0	0
C14orf182	chr14	49981712	50007520	-	5	0.14761
C14orf183	chr14	50083651	50092643	-	4	0.32531
C14orf2	chr14	103912288	103928269	-	394	9.14852
C14orf28	chr14	44897230	44907257	+	13	0.21989
C14orf37	chr14	58000761	58298139	-	1022	11.25391
C14orf39	chr14	60396469	60515543	-	0	0
C14orf79	chr14	104985788	105010482	+	241	4.17615
C14orf80	chr14	105489855	105499575	+	102	1.20754
C14orf93	chr14	22985908	23010201	-	44	0.8729
C15orf21	chr15	45521836	45586290	+	40	8.17474
C15orf26	chr15	81099408	81149175	+	25	0.86718
C15orf27	chr15	76059837	76229121	+	72	1.08438
C15orf32	chr15	92471654	92501117	+	0	0
C15orf38-AP3S2	chr15	89830599	89912990	-	414	5.05904
C15orf39	chr15	75195643	75212169	+	107	1.45983
C15orf40	chr15	82988963	83012298	-	38	0.20562
C15orf41	chr15	36579611	36810248	+	35	0.31581
C15orf43	chr15	44956702	44979229	+	0	0
C15orf48	chr15	45430529	45433449	+	1	0.06652
C15orf52	chr15	40331452	40340967	-	29	0.31231
C15orf53	chr15	38696598	38700038	+	0	0
C15orf54	chr15	39250684	39254847	+	1	0.02575
C15orf56	chr15	40250664	40252969	-	3	0.10316
C15orf57	chr15	40531331	40565057	-	104	0.94507
C15orf59	chr15	73735431	73753153	-	970	11.02108
C15orf61	chr15	67521068	67530143	+	70	1.30511
C15orf62	chr15	40769961	40772449	+	43	1.3699
C15orf65	chr15	55408525	55418764	+	6	0.54939
C16orf13	chr16	634427	636366	-	136	6.07556
C16orf37	chr16	769428	783370	-	3	0.10625
C16orf45	chr16	15395950	15588259	+	1332	17.98414
C16orf45	chrALTS_NT_187607	1092445	1246252	+	0	0
C16orf46	chr16	81053497	81077267	-	68	1.32126
C16orf47	chr16	73126638	73144447	-	0	0
C16orf52	chr16	22007638	22087535	+	152	1.53013
C16orf54	chr16	29742463	29746019	-	0	0
C16orf58	chr16	31489475	31508419	-	1130	25.9795
C16orf59	chr16	2460080	2464963	+	19	0.44273
C16orf62	chr16	19555415	19701163	+	1166	15.78319
C16orf70	chr16	67109899	67148539	+	165	2.17264
C16orf71	chr16	4734272	4749396	+	16	0.29859
C16orf72	chr16	9091648	9121640	+	1150	15.31819
C16orf74	chr16	85690084	85751129	-	0	0
C16orf78	chr16	49373823	49399431	+	0	0
C16orf82	chr16	27066898	27069166	+	0	0
C16orf86	chr16	67666793	67668758	+	146	6.38911
C16orf87	chr16	46796607	46831411	-	18	0.19832
C16orf89	chr16	5042967	5066145	-	221	8.13565
C16orf90	chr16	3493484	3495758	-	1	0.0639
C16orf91	chr16	1419744	1420800	-	124	10.05376
C16orf92	chr16	30023334	30027736	+	1	0.07112
C16orf93	chr16	30757423	30762710	-	134	3.44873
C16orf95	chr16	87083562	87317420	-	16	0.34542
C16orf96	chr16	4556329	4600714	+	32	0.63691
C16orf97	chr16	52005487	52078474	-	0	0
C17orf100	chr17	6651739	6653298	+	12	0.60996
C17orf102	chr17	34574123	34579369	-	12	0.23806
C17orf104	chr17	44656394	44690308	+	48	0.42742
C17orf105	chr17	43780435	43787612	+	2	0.04226
C17orf107	chr17	4899418	4902932	+	374	8.43707
C17orf112	chr17	52985519	52987652	+	0	0
C17orf47	chr17	58541587	58544372	-	5	0.1864
C17orf49	chr17	7012635	7017525	+	1293	30.66957
C17orf49/RNASEK	chr17	7013597	7015073	+	1049	93.25157
C17orf50	chr17	35760871	35765079	+	2	0.15004
C17orf51	chr17	21439899	21574517	-	33	0.25672
C17orf53	chr17	44141906	44162476	+	32	0.84441
C17orf58	chr17	67991099	67993649	-	18	0.81375
C17orf59	chr17	8188333	8190907	-	30	0.92382
C17orf62	chr17	82442586	82450831	-	429	4.66633
C17orf64	chr17	60421215	60431426	+	6	0.33647
C17orf67	chr17	56791913	56838773	-	11	0.28921
C17orf70	chr17	81539885	81552403	-	255	4.20466
C17orf74	chr17	7425615	7427568	+	0	0
C17orf75	chr17	32328441	32350047	-	127	1.84373
C17orf77	chr17	74584679	74594209	+	0	0
C17orf78	chr17	37375986	37392858	+	4	0.15286
C17orf78	chrALTS_NT_187614	1611993	1628877	+	0	0
C17orf80	chr17	73232233	73248959	+	436	7.39205
C17orf82	chr17	61411751	61413280	+	0	0
C17orf85	chr17	3802163	3846251	-	262	1.9873
C17orf89	chr17	81239239	81241298	+	45	3.97801
C17orf96	chr17	38671703	38675421	-	100	2.13216
C17orf96	chrALTS_NT_187614	2707022	2710253	-	0	0
C17orf97	chr17	410327	423719	+	196	7.47562
C17orf98	chr17	38835088	38841455	-	0	0
C17orf98	chrALTS_NT_187614	2870407	2876708	-	0	0
C17orf99	chr17	78146353	78166283	+	0	0
C18orf12	chr18	48252301	48252837	+	0	0
C18orf15	chr18	13239543	13242076	+	0	0
C18orf21	chr18	35972083	35979287	+	61	2.01457
C18orf25	chr18	46173553	46266992	+	454	4.34887
C18orf32	chr18	49477250	49487274	-	180	2.55744
C18orf42	chr18	5143673	5197256	-	4	0.13778
C18orf49	chr18	62584583	62586729	+	0	0
C18orf54	chr18	54357914	54385218	+	14	0.16876
C18orf63	chr18	74315813	74359187	+	0	0
C18orf65	chr18	76495521	76498088	+	2	0.07639
C18orf8	chr18	23503470	23531807	+	341	4.10188
C19orf10	chr19	4657545	4670403	-	204	13.58201
C19orf12	chr19	29698886	29715789	-	3629	54.82213
C19orf18	chr19	57958437	57974534	-	7	0.60663
C19orf24	chr19	1275438	1279249	+	165	5.9661
C19orf25	chr19	1473201	1479556	-	132	2.36327
C19orf26	chr19	1228060	1238027	-	124	1.91967
C19orf33	chr19	38304161	38305009	+	4	0.51407
C19orf35	chr19	2274622	2282182	-	1	0.03073
C19orf38	chr19	10836575	10869790	+	21	0.96645
C19orf40	chr19	32972209	32978222	+	1	0.02637
C19orf43	chr19	12730640	12734775	-	200	11.31169
C19orf44	chr19	16496311	16521369	+	283	3.69817
C19orf45	chr19	7492976	7508450	+	7	0.17677
C19orf47	chr19	40319536	40348527	-	202	3.45728
C19orf48	chr19	50797704	50804929	-	22	0.53578
C19orf52	chr19	10928733	10933535	+	74	3.14967
C19orf53	chr19	13774168	13778773	+	130	7.3369
C19orf54	chr19	40740856	40751553	-	43	0.9419
C19orf57	chr19	13882348	13906165	-	19	0.4496
C19orf60	chr19	18588685	18592337	+	302	7.10385
C19orf66	chr19	10086117	10093252	+	254	4.70472
C19orf67	chr19	14081632	14085875	-	9	0.46736
C19orf68	chr19	48170678	48197622	+	215	3.94183
C19orf70	chr19	5678421	5680900	-	139	4.73047
C19orf71	chr19	3538675	3551763	+	104	4.72318
C19orf73	chr19	49118397	49119140	-	15	1.59869
C19orf80	chr19	11237450	11241943	+	14	0.90771
C19orf81	chr19	50632761	50659690	+	8	0.47696
C19orf83	chr19	45641494	45642840	+	56	3.59556
C19orf84	chr19	51388289	51390574	-	0	0
C1D	chr2	68041130	68110948	-	29	0.66964
C1GALT1	chr7	7156934	7248651	+	64	0.64698
C1GALT1C1	chrX	120625674	120630150	-	47	1.95739
C1orf100	chr1	244352635	244389663	+	4	0.27557
C1orf101	chr1	244454377	244641177	+	23	0.41215
C1orf105	chr1	172420688	172468829	+	0	0
C1orf106	chr1	200891048	200915736	+	18	0.26363
C1orf109	chr1	37681570	37692341	-	32	0.4616
C1orf110	chr1	162824458	162868815	-	17	0.2795
C1orf111	chr1	162373203	162377227	-	15	0.53554
C1orf112	chr1	169662007	169854080	+	71	0.83419
C1orf115	chr1	220689845	220699157	+	530	12.3136
C1orf116	chr1	207018521	207032761	-	8	0.11519
C1orf121	chr19	57317208	57317562	-	1	0.22337
C1orf122	chr1	37806979	37809454	+	183	6.50425
C1orf123	chr1	53214099	53220617	-	187	3.30469
C1orf127	chr1	10946471	10982037	-	2	0.04399
C1orf131	chr1	231223763	231241187	-	82	1.20122
C1orf132	chr1	207866121	207869072	-	17	0.692
C1orf137	chr1	116694112	116706603	+	0	0
C1orf140	chr1	221329928	221336296	-	3	0.05296
C1orf141	chr1	67092165	67231853	-	11	0.17368
C1orf145	chr1	228203506	228213664	-	17	0.36962
C1orf146	chr1	92217940	92245813	+	0	0
C1orf147	chr1	206491116	206497728	-	4	0.15133
C1orf158	chr1	12746215	12763699	+	0	0
C1orf159	chr1	1081818	1116361	-	127	1.37293
C1orf162	chr1	111473792	111478512	+	110	3.15117
C1orf167	chr1	11761787	11789585	+	33	0.37339
C1orf168	chr1	56718804	56819696	-	7	0.10499
C1orf174	chr1	3889125	3900293	-	254	4.59
C1orf177	chr1	54806063	54842264	+	0	0
C1orf183	chr1	111745299	111755537	-	0	0
C1orf185	chr1	50976457	51148086	+	0	0
C1orf186	chr1	206037231	206102459	+	1	0.01345
C1orf189	chr1	154199085	154206365	-	1	0.11232
C1orf194	chr1	109105951	109113862	-	14	0.75984
C1orf195	chr1	15164196	15171624	-	9	0.98981
C1orf198	chr1	230837119	230869589	-	342	5.34046
