Gene_Symbol	Chromosome	 Start_coordinate	End_coordinate	Strand	Count	RPKM
EIF4E3	chr3	71675416	71754773	-	226	1.82559
EIF4EBP1	chr8	38030341	38060365	+	24	2.04873
EIF4EBP1P	chr14	21419620	21419960	+	0	0
EIF4EBP2	chr10	70404105	70428618	+	319	3.68719
EIF4EBP3	chr5	140547250	140549578	+	21	1.27155
EIF4ENIF1	chr22	31439359	31496108	-	964	14.80619
EIF4G1	chr3	184314495	184335358	+	5644	59.51649
EIF4G2	chr11	10797046	10809110	-	9697	97.50846
EIF4G3	chr1	20806292	21176888	-	2821	27.27671
EIF4H	chr7	74174245	74197101	+	196	5.34813
EIF5	chr14	103334002	103345025	+	2101	21.81703
EIF5A	chr17	7306999	7312463	+	1263	38.99661
EIF5A2	chr3	170888415	170908693	-	44	0.68498
EIF5AL1	chr10	79512601	79516440	+	72	1.63258
EIF5AL3	chr10	80247219	80247683	-	0	0
EIF5B	chr2	99337353	99401326	+	758	8.36922
EIF6	chr20	35278906	35284985	-	327	17.38227
ELAC1	chr18	50967991	51047111	+	30	0.62761
ELAC2	chr17	12991612	13018187	-	957	11.80266
ELANE	chr19	850989	856247	+	1	0.06802
ELANE	chrALTS_NT_187622	29824	35132	+	0	0
ELAVL1	chr19	7958573	8445041	-	396	3.83623
ELAVL2	chr9	23690099	23826344	-	790	13.29968
ELAVL3	chr19	11451326	11481046	-	1425	26.16531
ELAVL4	chr1	50048014	50203786	+	1878	22.72044
ELF1	chr13	40931919	41061440	-	72	1.39499
ELF2	chr4	139057220	139177218	-	167	1.6421
ELF3	chr1	202007945	202017188	+	1	0.01205
ELF4	chrX	130064874	130110716	-	15	0.29095
ELF5	chr11	34478793	34513805	-	0	0
ELFN1	chr7	1666106	1747954	+	81	1.73884
ELFN2	chr22	37339583	37385283	-	0	0
ELFN2	chr22	37367960	37427470	-	681	6.7519
ELK1	chrX	47635520	47650604	-	1989	50.92145
ELK2.2	chr14	105546610	105549694	-	9	0.64023
ELK2AP	chr14	105664633	105673314	-	0	0
ELK2AP	chrALTS_NT_187600	137346	140576	-	0	0
ELK3	chr12	96194382	96269835	+	83	1.58589
ELK4	chr1	205597556	205633829	-	427	2.50264
ELL	chr19	18442663	18522127	-	127	2.29944
ELL2	chr5	95885098	95962071	-	151	1.73796
ELL3	chr15	43772600	43799133	-	46	1.09793
ELMO1	chr7	36852906	37449326	-	2057	16.08339
ELMO2	chr20	46366049	46433065	-	978	11.93821
ELMO3	chr16	67199111	67204029	+	9	0.30433
ELMOD1	chr11	107591091	107666779	+	607	13.65684
ELMOD2	chr4	140524158	140553770	+	70	0.94203
ELMOD3	chr2	85354720	85391752	+	110	1.31545
ELMSAN1	chr14	73715122	73790285	-	593	3.8292
ELN	chr7	74027789	74069907	+	278	3.69609
ELOF1	chr19	11551147	11559236	-	234	6.03512
ELOVL1	chr1	43363397	43368074	-	149	5.17493
ELOVL2	chr6	10980759	11044391	-	51	1.08999
ELOVL3	chr10	102226278	102229589	+	3	0.18382
ELOVL4	chr6	79914812	79947598	-	318	9.04854
ELOVL5	chr6	53267398	53349179	-	289	3.78171
ELOVL5/RPS16P5	chr6	53336943	53337346	-	0	0
ELOVL6	chr4	110045846	110199199	-	74	0.89303
ELOVL7	chr5	60751789	60844389	-	198	3.95867
ELP2	chr18	36129871	36180556	+	748	5.91275
ELP3	chr8	28089673	28191156	+	759	13.23323
ELP4	chr11	31509729	31784525	+	158	4.97188
ELP5	chr17	7251416	7259940	+	265	8.80006
ELP6	chr3	47495640	47513761	-	150	3.16852
ELSPBP1	chr19	47994651	48025156	+	0	0
ELTD1	chr1	78889764	79006810	-	33	0.79396
Em:AB014080.2	chr6	30485940	30486590	+	195	26.08112
Em:AB014080.2	chrALTS_NT_113891	1965676	1966326	+	0	0
Em:AB014080.2	chrALTS_NT_167245	1741776	1742426	+	0	0
Em:AB014080.2	chrALTS_NT_167246	1796175	1796825	+	0	0
Em:AB014080.2	chrALTS_NT_167248	1741039	1741689	+	0	0
Em:AB014080.2	chrALTS_NT_167249	1786712	1787362	+	0	0
Em:AB014080.3	chr6	30466452	30467994	+	0	0
Em:AB014080.3	chrALTS_NT_113891	1946252	1947779	+	0	0
Em:AB014080.3	chrALTS_NT_167245	1722322	1723864	+	0	0
Em:AB014080.3	chrALTS_NT_167246	1776687	1778229	+	0	0
Em:AB014080.3	chrALTS_NT_167248	1721634	1723163	+	0	0
Em:AB014080.3	chrALTS_NT_167249	1764892	1766429	+	0	0
Em:AB014080.4	chr6	30468882	30470251	+	85	5.4022
Em:AB014080.4	chrALTS_NT_113891	1948620	1949989	+	0	0
Em:AB014080.4	chrALTS_NT_167245	1724756	1726125	+	0	0
Em:AB014080.4	chrALTS_NT_167246	1779117	1780486	+	0	0
Em:AB014080.4	chrALTS_NT_167248	1723982	1725351	+	0	0
Em:AB014080.4	chrALTS_NT_167249	1767239	1768608	+	0	0
Em:AB023049.2	chr6	30696806	30697535	-	0	0
Em:AB023049.2	chrALTS_NT_167244	2026311	2027040	-	0	0
Em:AB023049.2	chrALTS_NT_113891	2176548	2177277	-	0	0
Em:AB023049.2	chrALTS_NT_167245	1952658	1953387	-	0	0
Em:AB023049.2	chrALTS_NT_167246	2007058	2007787	-	0	0
Em:AB023049.2	chrALTS_NT_167247	2040882	2041611	-	0	0
Em:AB023049.2	chrALTS_NT_167248	1951919	1952648	-	0	0
Em:AB023049.6	chr6	30633632	30633898	+	1	0.32611
Em:AB023049.6	chrALTS_NT_113891	2113355	2113621	+	0	0
Em:AB023049.6	chrALTS_NT_167245	1889461	1889727	+	0	0
Em:AB023049.6	chrALTS_NT_167246	1943861	1944127	+	0	0
Em:AB023049.6	chrALTS_NT_167247	1977680	1977946	+	0	0
Em:AB023049.6	chrALTS_NT_167248	1888717	1888986	+	0	0
Em:AB023049.6	chrALTS_NT_167249	1934391	1934657	+	0	0
Em:AB023053.1	chr6	30238301	30242279	+	0	0
Em:AB023053.1	chrALTS_NT_167244	1496350	1500326	+	0	0
Em:AB023053.1	chrALTS_NT_113891	1718054	1722043	+	0	0
Em:AB023053.1	chrALTS_NT_167245	1494171	1498147	+	0	0
Em:AB023053.1	chrALTS_NT_167246	1548946	1552507	+	0	0
Em:AB023053.1	chrALTS_NT_167248	1493397	1497373	+	0	0
Em:AB023053.1	chrALTS_NT_167249	1537185	1540747	+	0	0
Em:AB023056.13	chr6	29934101	29934286	+	37	17.32054
Em:AB023056.13	chrALTS_NT_167244	1192024	1192209	+	0	0
Em:AB023056.13	chrALTS_NT_113891	1413698	1413883	+	0	0
Em:AB023056.13	chrALTS_NT_167245	1189498	1189683	+	0	0
Em:AB023056.13	chrALTS_NT_167246	1188708	1188893	+	0	0
Em:AB023056.13	chrALTS_NT_167248	1189133	1189317	+	0	0
Em:AB023056.13	chrALTS_NT_167249	1232036	1232220	+	0	0
Em:AC006046.2	chr6	31528114	31528693	+	0	0
Em:AC006046.2	chrALTS_NT_167244	2860663	2861242	+	0	0
Em:AC006046.2	chrALTS_NT_113891	3005447	3006026	+	0	0
Em:AC006046.2	chrALTS_NT_167245	2775887	2776466	+	0	0
Em:AC006046.2	chrALTS_NT_167246	2833187	2833766	+	0	0
Em:AC006046.2	chrALTS_NT_167247	2870057	2870636	+	0	0
Em:AC006046.2	chrALTS_NT_167248	2783976	2784555	+	0	0
Em:AC006046.2	chrALTS_NT_167249	2827398	2827977	+	0	0
Em:AC006046.3	chr6	31519480	31520291	-	26	4.54587
Em:AC006046.3	chrALTS_NT_167244	2852030	2852841	-	0	0
Em:AC006046.3	chrALTS_NT_113891	2996824	2997635	-	0	0
Em:AC006046.3	chrALTS_NT_167245	2767269	2768080	-	0	0
Em:AC006046.3	chrALTS_NT_167246	2824562	2825373	-	0	0
Em:AC006046.3	chrALTS_NT_167247	2861432	2862243	-	0	0
Em:AC006046.3	chrALTS_NT_167248	2775356	2776167	-	0	0
Em:AC006046.3	chrALTS_NT_167249	2818763	2819574	-	0	0
Em:AC006313.1	chr9	122761844	122762233	+	33	7.36753
Em:AC019205.3	chr6	73373108	73373263	-	0	0
Em:AC025947.3	chr10	121713607	121713994	+	0	0
Em:AF129756.18	chr6	31611083	31611356	-	0	0
Em:AF129756.18	chrALTS_NT_167244	2943692	2943965	-	0	0
Em:AF129756.18	chrALTS_NT_113891	3088372	3088645	-	0	0
Em:AF129756.18	chrALTS_NT_167245	2858854	2859127	-	0	0
Em:AF129756.18	chrALTS_NT_167248	2866906	2867179	-	0	0
Em:AF129756.18	chrALTS_NT_167249	2910370	2910643	-	0	0
Em:AL513423.2	chr9	15588355	15588615	+	0	0
Em:AP000532.C22.1	chr22	15622601	15632051	-	0	0
Em:D84394.5	chr6	31287510	31288964	-	0	0
Em:D84394.5	chrALTS_NT_113891	2768421	2769875	-	0	0
Em:D84394.5	chrALTS_NT_167245	2545250	2546704	-	0	0
Em:D84394.5	chrALTS_NT_167246	2596507	2597958	-	0	0
Em:D84394.5	chrALTS_NT_167247	2630194	2631648	-	0	0
Em:D84394.5	chrALTS_NT_167248	2543176	2544627	-	0	0
Em:D84394.5	chrALTS_NT_167249	2589702	2591153	-	0	0
EMB	chr5	50396192	50443248	-	36	0.59694
EMBP1	chr1	121519112	121571892	+	1	0.02009
EMC1	chr1	19215664	19251559	-	1830	14.93902
EMC10	chr19	50476400	50505802	+	673	5.05597
EMC19	chr7	66423405	66423893	-	666	118.58725
EMC2	chr8	108443624	108486918	+	232	5.58331
EMC3	chr3	9962537	10011116	-	480	6.49378
EMC3-AS1	chr3	9986893	10006990	+	12	0.28133
EMC4	chr15	34224997	34230165	+	516	11.93955
EMC6	chr17	3668723	3669669	+	21	2.12121
EMC7	chr15	34084017	34101948	-	127	9.57402
EMC8	chr16	85771758	85799608	-	144	3.11818
EMC9	chr14	24138872	24141629	-	172	8.72738
EMCN	chr4	100395341	100880126	-	13	0.21552
EMD	chrX	154379197	154381523	+	270	11.63818
EME1	chr17	50373220	50381483	+	14	0.37006
EME2	chr16	1773207	1781708	+	319	4.0202
EMG1	chr12	6970781	6997428	+	79	2.16308
EMID1	chr22	29205851	29259597	+	54	0.66997
EMILIN1	chr2	27078567	27086408	+	38	0.83595
EMILIN2	chr18	2847030	2915993	+	31	0.41946
EMILIN3	chr20	41359966	41366858	-	23	0.52329
EML1	chr14	99737721	99942060	+	355	4.18553
EML2	chr19	45606994	45645629	-	697	8.00427
EML3	chr11	62602217	62612765	-	178	2.76317
EML4	chr2	42169350	42332548	+	270	2.78182
EML5	chr14	88612431	88792752	-	378	2.99207
EML6	chr2	54723499	54972025	+	714	4.1144
EMP1	chr12	13196668	13219939	+	63	0.69559
EMP2	chr16	10528422	10580698	-	47	0.46941
EMP3	chr19	48321509	48330553	+	88	4.59642
EMR1	chr19	6887549	6940459	+	3	0.06996
EMR2	chr19	14732393	14778541	-	11	0.11014
EMR3	chr19	14619117	14674918	-	0	0
EMR4P	chr19	6952500	6990846	-	3	0.09207
EMX1	chr2	72917475	72936071	+	98	1.54414
EMX2	chr10	117542444	117549546	+	737	19.67235
EN1	chr2	118842171	118848183	-	0	0
EN2	chr7	155458129	155464831	+	0	0
ENAH	chr1	225486832	225653143	-	1427	8.01406
ENAM	chr4	70628744	70686816	+	4	0.05328
ENC1	chr5	74627406	74641424	-	15310	232.72595
ENDOD1	chr11	95089810	95132651	+	349	6.47512
ENDOG	chr9	128818474	128822677	+	285	21.17336
ENDOU	chr12	47709734	47725572	-	10	0.32441
ENDOV	chr17	80415165	80438086	+	54	0.77066
ENG	chr9	127815012	127854773	-	242	5.24941
ENGASE	chr17	79071494	79088603	+	179	2.38058
ENHO	chr9	34521040	34523041	-	694	55.84764
ENKD1	chr16	67662945	67667265	-	46	1.49506
ENKUR	chr10	24981979	25062279	-	29	0.33744
ENO1	chr1	8861000	8879249	-	18017	379.38452
ENO2	chr12	6914327	6923698	+	9596	202.99602
ENO3	chr17	4948092	4957131	+	68	1.35395
ENO4	chr10	116849230	116911786	+	10	0.24631
ENOPH1	chr4	82430562	82461092	+	618	26.55961
ENOSF1	chr18	670324	712676	-	45	0.31168
ENOX1	chr13	43213130	43786980	-	368	5.18648
ENOX2	chrX	130623369	130903317	-	147	2.99122
ENPEP	chr4	110365733	110565285	+	14	0.1577
ENPP1	chr6	131808016	131895155	+	16	0.16797
ENPP2	chr8	119557077	119673404	-	275	3.86014
ENPP3	chr6	131628442	131747418	+	7	0.14606
ENPP4	chr6	46129964	46146699	+	412	7.66521
ENPP5	chr6	46159185	46171000	-	451	9.14294
ENPP6	chr4	184088706	184217961	-	13	0.21983
ENPP7	chr17	79730919	79742222	+	0	0
ENSA	chr1	150621251	150629622	-	240	3.08899
ENSG00000075651	chr3	171791790	171809924	-	0	0
ENSG00000082781	chr3	124894452	124901344	-	0	0
ENSG00000101278	chr20	839447	839977	-	0	0
ENSG00000103200	chr7	140435316	140435787	-	0	0
ENSG00000105694	chr19	2538112	2538754	+	2	0.54934
ENSG00000108516	chr17	41334632	41335733	+	0	0
ENSG00000108958	chr17	1858039	1858446	-	6	1.28045
ENSG00000109689	chr4	26858248	26858919	+	0	0
ENSG00000111241	chr12	4428155	4428715	-	0	0
ENSG00000112837	chr6	84741067	84741802	-	0	0
ENSG00000115239	chr2	53581204	53606078	-	0	0
ENSG00000119660	chr14	75292131	75292495	-	0	0
ENSG00000121388	chr13	19185225	19187349	+	0	0
ENSG00000122548	chr7	26535813	26538618	-	2	0.12255
ENSG00000123009	chr12	120282303	120282716	+	268	56.36469
ENSG00000123447	chr11	49405091	49415789	-	0	0
ENSG00000124399	chr4	43898962	43899351	+	303	67.64733
ENSG00000125385	chr9	37046835	37047237	+	0	0
ENSG00000127589	chr8	30351873	30353518	+	698	36.92311
ENSG00000128692	chr2	170751805	170752788	+	76	6.72498
ENSG00000131885	chr17	16840743	16845883	-	1	0.03648
ENSG00000131982	chr12	20449655	20450083	-	0	0
ENSG00000133136	chrX	110346703	110346909	-	1	0.42063
ENSG00000136149	chr13	54440704	54441315	-	0	0
ENSG00000137970	chr1	96678874	96679620	-	10	1.16561
ENSG00000144158	chr2	113657908	113658675	+	8	0.90699
ENSG00000144188	chr2	97025981	97031636	-	0	0
ENSG00000145451	chr4	174712515	174713773	-	0	0
ENSG00000145835	chr2	26827169	26827520	-	1	0.24736
ENSG00000146677	chr7	44467897	44468304	+	630	134.44759
ENSG00000150276	chr13	52820497	52821018	+	1	0.1668
ENSG00000150732	chr1	188067298	188067525	-	0	0
ENSG00000151338	chr14	37399800	37401900	+	0	0
ENSG00000151963	chr10	37883594	37884109	+	0	0
ENSG00000153113	chr5	96525267	96546518	+	0	0
ENSG00000159186	chr2	206236236	206236871	-	362	49.55918
ENSG00000159307	chr22	43270132	43272539	-	0	0
ENSG00000161132	chr22	20299760	20313216	+	12	0.84262
ENSG00000162621	chr1	74469878	74512614	-	28	0.63177
ENSG00000162840	chr4	68376323	68376505	+	153	72.79691
ENSG00000164740	chr7	63495799	63502536	+	0	0
ENSG00000166408	chr11	7772890	7773814	-	0	0
ENSG00000166492	chr11	3410352	3422496	-	0	0
ENSG00000166530	chr4	110251871	110252099	-	57	21.67265
ENSG00000166693	chr11	56597426	56598362	-	0	0
ENSG00000169203	chr16	29483642	29505999	-	0	0
ENSG00000169253	chr9	108626833	108627150	+	325	88.98747
ENSG00000169325	chr7	57200825	57203597	-	0	0
ENSG00000169662	chr22	21288230	21294586	-	0	0
ENSG00000170044	chr3	102175683	102298173	+	0	0
ENSG00000170089	chr5	177885260	177932277	+	0	0
ENSG00000170152	chr9	61861853	61862567	-	0	0
ENSG00000170409	chr7	102327256	102329530	-	0	0
ENSG00000170634	chr2	53970838	54080464	+	0	0
ENSG00000170935	chrX	107777733	107794682	+	0	0
ENSG00000171004	chrX	132735084	132758332	-	0	0
ENSG00000171999	chr11	4431323	4432277	-	0	0
ENSG00000172148	chr19	14863786	14864715	-	0	0
ENSG00000172186	chrX	69174124	69174717	+	0	0
ENSG00000172746	chr1	26980165	26980975	+	0	0
ENSG00000172799	chr2	231433923	231434426	-	4	0.69104
ENSG00000172974	chr2	65205108	65205988	+	467	46.15445
ENSG00000173213	chr18	47390	73545	-	6	0.19857
ENSG00000174028	chrX	23075758	23076767	+	441	56.38507
ENSG00000174384	chr7	73093657	73105389	+	0	0
ENSG00000174408	chr13	106863816	106864286	-	0	0
ENSG00000174418	chr13	106425773	106426122	+	0	0
ENSG00000174495	chr7	28279211	28279700	-	1	0.1777
ENSG00000174572	chr6	27211244	27211913	+	0	0
ENSG00000174678	chrX	37541077	37545262	-	0	0
ENSG00000174715	chr3	138643874	138644694	-	1	0.17276
ENSG00000174977	chr17	18650195	18651542	+	271	17.50459
ENSG00000175170	chr20	25763466	25868225	-	42	1.30653
ENSG00000175509	chr2	113667478	113668621	-	0	0
ENSG00000175658	chr1	144274534	144305180	-	0	0
ENSG00000175749	chr5	103032376	103033031	+	147	19.5113
ENSG00000175800	chr11	4378282	4379209	+	0	0
ENSG00000175806	chr8	10326468	10411565	+	0	0
ENSG00000175886	chr18	39334872	39335672	-	2	0.21741
ENSG00000176043	chr14	72929612	72929930	-	56	15.28516
ENSG00000176054	chr21	28997613	28998033	-	0	0
ENSG00000176115	chr9	63127359	63143401	+	0	0
ENSG00000176183	chr5	98338744	98339832	+	2	0.15991
ENSG00000176232	chr7	63980385	63981477	-	0	0
ENSG00000176243	chr3	96776945	96777683	+	43	5.06637
ENSG00000176318	chrX	102546734	102548213	-	10	0.58832
ENSG00000176343	chr11	111889199	111889474	-	68	21.45223
ENSG00000176378	chr1	21459756	21460082	-	0	0
ENSG00000176510	chr7	143510933	143511911	-	0	0
ENSG00000176716	chr11	7728400	7729337	+	0	0
ENSG00000176752	chr11	5170351	5171296	-	0	0
ENSG00000176761	chr19	44467641	44473227	+	7	0.34493
ENSG00000176812	chrX	25194381	25195207	-	4	0.42114
ENSG00000176834	chr12	118117046	118117463	-	0	0
ENSG00000176855	chr1	182959074	182960405	-	0	0
ENSG00000176857	chr5	109051315	109052457	-	11	0.83795
ENSG00000176882	chr13	49620314	49620646	+	0	0
ENSG00000176951	chr11	4786754	4787705	+	0	0
ENSG00000176970	chrX	148464708	148465428	+	1	0.12076
ENSG00000177173	chr1	116532936	116534092	-	270	20.31903
ENSG00000177197	chr13	48328084	48328564	-	134	24.25673
ENSG00000177261	chr2	214697727	214698059	+	0	0
ENSG00000177418	chr7	66556889	66557362	-	0	0
ENSG00000177447	chr11	27806443	27806996	+	0	0
ENSG00000177452	chr1	63788721	63789304	-	0	0
ENSG00000177586	chr12	8437403	8438425	-	0	0
ENSG00000177736	chr9	124968294	124968840	-	8	1.27343
ENSG00000177770	chr1	226493188	226493489	-	3	0.86494
ENSG00000177776	chr14	74377818	74378418	-	0	0
ENSG00000177803	chr4	163932526	163933182	+	183	24.2526
ENSG00000177855	chr2	183607442	183608119	-	119	15.28234
ENSG00000178115	chr15	30552078	30562501	+	0	0
ENSG00000178146	chrX	101778969	101780538	-	38	2.10745
ENSG00000178503	chr7	37585500	37586329	-	476	49.93459
ENSG00000178556	chrX	30617454	30617693	+	0	0
ENSG00000178596	chr1	94302038	94303022	+	0	0
ENSG00000178654	chr9	7597823	7598377	+	1	0.15688
ENSG00000178660	chr3	94506766	94507620	-	33	3.36063
ENSG00000178715	chr1	15828232	15828669	+	40	7.95167
ENSG00000179031	chrX	100910712	100911489	+	2	0.22383
ENSG00000179038	chr11	67195569	67197167	-	6	0.32672
ENSG00000179101	chrX	123514473	123514872	+	0	0
ENSG00000179131	chr7	66914581	66914943	+	0	0
ENSG00000179157	chr6	43363479	43364219	+	0	0
ENSG00000179170	chr3	125747084	125748098	+	0	0
ENSG00000179342	chr7	66505155	66506223	-	77	6.27171
ENSG00000179443	chr9	35991336	35992285	-	0	0
ENSG00000179460	chr7	20582072	20583206	+	0	0
ENSG00000179611	chr13	43968424	43971199	+	2239	70.22751
ENSG00000179967	chr4	139114930	139115374	-	14	2.73931
ENSG00000179997	chr2	174501952	174502312	+	7	1.68835
ENSG00000180015	chr4	188738373	188739494	+	41	3.18173
ENSG00000180019	chr7	112446164	112446375	-	0	0
ENSG00000180105	chr2	206410087	206410909	-	22	2.32753
ENSG00000180152	chr2	112853328	112854122	+	80	8.76184
ENSG00000180172	chr13	21094318	21094714	-	0	0
ENSG00000180211	chr6	39958414	39958833	-	192	39.8038
ENSG00000180221	chr10	58212541	58213036	-	0	0
ENSG00000180230	chr10	119997086	119997709	-	67	9.34895
ENSG00000180284	chrX	103651735	103652106	-	51	11.93713
ENSG00000180409	chr1	158808399	158809335	-	0	0
ENSG00000180437	chr1	158724113	158725067	-	0	0
ENSG00000180574	chr12	10505890	10507491	+	751	40.81784
ENSG00000180662	chr14	65467807	65468341	-	2	0.3255
ENSG00000180673	chr4	62816826	62818794	+	150	6.63312
ENSG00000180714	chr11	57917297	57918239	-	0	0
ENSG00000180723	chr11	4660853	4661763	-	0	0
ENSG00000180770	chr3	130021553	130022520	-	0	0
ENSG00000180803	chr13	25863250	25863667	-	0	0
ENSG00000180909	chr11	6151641	6152549	-	0	0
ENSG00000180913	chr11	6128610	6129556	+	0	0
ENSG00000181101	chr1	175044626	175045648	-	8	0.68091
ENSG00000181195	chr8	56436715	56438510	-	0	0
ENSG00000181201	chr1	228464103	228464626	-	1	0.16617
ENSG00000181227	chr1	75743423	75744776	-	254	16.33382
ENSG00000181260	chr3	179464346	179465328	+	9	0.79719
ENSG00000181325	chr11	56740179	56741096	+	0	0
ENSG00000181359	chr4	170581470	170605450	-	1	0.10208
ENSG00000181511	chrX	120733094	120733396	+	34	9.77032
ENSG00000181514	chr6	72598451	72599634	-	0	0
ENSG00000181705	chr6	80499196	80499392	-	0	0
ENSG00000181837	chr11	55754976	55755953	+	0	0
ENSG00000181943	chr11	55491152	55492142	+	0	0
ENSG00000181950	chr11	55466771	55467712	+	0	0
ENSG00000181997	chr9	64621560	64637702	-	0	0
ENSG00000182000	chr3	149984395	149984797	+	0	0
ENSG00000182347	chr9	5084999	5086112	-	6	0.46896
ENSG00000182351	chr22	24712292	24712520	+	10	3.80222
ENSG00000182365	chr11	56015017	56015957	-	0	0
ENSG00000182383	chr5	74990189	74990637	-	1	0.19392
ENSG00000182574	chrX	100956593	100957538	+	15	1.38062
ENSG00000182625	chr15	58686411	58686617	+	0	0
ENSG00000182722	chr7	64852397	64853354	-	4	0.36355
ENSG00000182888	chrX	3717149	3717600	+	0	0
ENSG00000182921	chr3	73182501	73183291	-	56	6.16431
ENSG00000182965	chr7	112520488	112521670	+	1	0.10054
ENSG00000182974	chr15	21637909	21638992	+	0	0
ENSG00000183022	chr2	230573167	230573809	-	89	12.05179
ENSG00000183122	chr7	144157226	144158178	+	0	0
ENSG00000183171	chrX	150114378	150116520	+	38	1.54395
ENSG00000183239	chr6	44089242	44089696	-	0	0
ENSG00000183298	chr1	101786340	101787219	-	23	2.27571
ENSG00000183432	chr4	150720981	150721478	+	0	0
ENSG00000183586	chr1	152399577	152399769	+	41	18.49691
ENSG00000183663	chr8	96068729	96069681	-	0	0
ENSG00000183911	chrX	101339917	101340934	+	0	0
ENSG00000184084	chr5	73803296	73803599	-	0	0
ENSG00000184100	chr3	160100850	160102793	+	148	6.62885
ENSG00000184111	chr10	92596852	92597287	-	0	0
ENSG00000184139	chr4	131857343	131857913	-	0	0
ENSG00000184303	chr2	91684447	91714745	-	0	0
ENSG00000184414	chr7	100570131	100571136	+	0	0
ENSG00000184423	chr3	1595777	1596245	-	1	0.18565
ENSG00000184612	chr6	17530899	17531652	-	2	0.23096
ENSG00000184616	chr7	74906673	74913256	-	144	16.26225
ENSG00000184741	chr11	56054364	56055299	+	0	0
ENSG00000184789	chr11	48432217	48433147	-	0	0
ENSG00000184795	chr11	67711702	67716005	-	0	0
ENSG00000184796	chr12	66037235	66037714	+	0	0
ENSG00000184961	chr9	39983821	39984401	-	0	0
ENSG00000185031	chr1	64984608	64986087	-	164	9.64839
ENSG00000185041	chr5	17498231	17498825	+	0	0
ENSG00000185078	chr2	208031383	208031953	-	1	0.15249
ENSG00000185221	chr1	214870734	214871716	+	0	0
ENSG00000185296	chr5	17306381	17306960	+	0	0
ENSG00000185607	chr15	43989061	43990184	-	32	2.47888
ENSG00000185630	chr1	164651896	164899296	+	0	0
ENSG00000185631	chr2	128203361	128203775	+	0	0
ENSG00000185638	chrX	34147036	34147586	+	0	0
ENSG00000185641	chr5	116051917	116052289	-	81	18.90814
ENSG00000185701	chr11	56526568	56527503	-	0	0
ENSG00000185839	chr1	58630841	58631530	-	45	5.67853
ENSG00000185903	chrX	131324398	131325250	-	0	0
ENSG00000186076	chr12	93640822	93641586	-	4	0.45527
ENSG00000186223	chr11	4287502	4288083	-	0	0
ENSG00000186232	chr11	4329865	4330446	+	0	0
ENSG00000186234	chr4	9692495	9702954	+	0	0
ENSG00000186244	chr17	49400429	49400800	-	0	0
ENSG00000186328	chr6	34715613	34715940	+	0	0
ENSG00000186508	chr11	58144495	58145397	+	0	0
ENSG00000186543	chr1	21434318	21437558	+	0	0
ENSG00000186676	chr7	125033453	125035301	+	30	2.01087
ENSG00000186678	chrX	55172717	55176026	+	0	0
ENSG00000186831	chr17	18426861	18431848	+	0	0
ENSG00000187103	chr6	146171050	146172952	+	0	0
ENSG00000187472	chr6	98780257	98793992	-	1	0.31547
ENSG00000187481	chr1	119467221	119473803	+	0	0
ENSG00000187504	chr17	51502488	51503233	-	0	0
ENSG00000187534	chr19	39943239	39943680	-	70	13.7895
ENSG00000187536	chr2	25809925	25810656	-	0	0
ENSG00000187589	chr18	14377546	14378757	-	0	0
ENSG00000187686	chr11	125113161	125126781	+	0	0
ENSG00000187721	chr13	19026001	19032626	-	0	0
ENSG00000187762	chr6	35023522	35023831	+	0	0
ENSG00000187791	chr9	34889064	34895778	-	0	0
ENSG00000187870	chr17	20743333	20754501	-	0	0
ENSG00000187900	chr3	98238352	98239281	+	0	0
ENSG00000187988	chr9	37477149	37478317	+	4	0.29793
ENSG00000187999	chr2	33636502	33637425	+	0	0
ENSG00000188078	chr22	36536656	36537604	-	33	6.47148
ENSG00000188101	chr9	92913156	92921560	+	0	0
ENSG00000188191	chr7	716619	726977	-	2	0.28927
ENSG00000188383	chr2	97081098	97083249	+	0	0
ENSG00000188438	chr4	9399204	9403565	+	0	0
ENSG00000188439	chr11	55683239	55684374	+	0	0
ENSG00000188460	chr1	223863726	223864851	-	1672	129.29166
ENSG00000188512	chr8	33969567	33969879	-	82	22.81089
ENSG00000188646	chr12	74663774	74664141	-	0	0
ENSG00000188712	chr9	104722335	104723271	+	1	0.09293
ENSG00000188850	chr5	43336164	43348716	+	0	0
ENSG00000188856	chr8	80558870	80559757	+	1	0.09805
ENSG00000188873	chr8	47157118	47157771	+	32	4.26035
ENSG00000189145	chrX	40907987	40908391	+	0	0
ENSG00000189343	chr17	19445970	19446852	-	20	1.97216
ENSG00000189372	chrX	108383398	108383993	+	0	0
ENSG00000196085	chr2	35219377	35219604	-	6	2.29134
ENSG00000196114	chr6	34576258	34576656	-	0	0
ENSG00000196143	chr14	19180291	19181269	+	0	0
ENSG00000196183	chr14	104835997	104836852	-	0	0
ENSG00000196289	chr1	241957737	241959057	+	0	0
ENSG00000196390	chr5	74929880	74930566	+	5	0.6337
ENSG00000196395	chrX	52824269	52829267	-	0	0
ENSG00000196472	chr4	69181660	69182372	+	0	0
ENSG00000196534	chr12	55115533	55116473	+	0	0
ENSG00000196564	chrX	18838709	18839452	-	4	0.46812
ENSG00000196656	chr4	113214046	113214393	-	0	0
ENSG00000196796	chr16	29038655	29052726	+	1	0.06431
ENSG00000197023	chr11	4889593	4890596	-	0	0
ENSG00000197067	chr1	248083634	248084596	-	3	0.27125
