Gene_Symbol	Chromosome	 Start_coordinate	End_coordinate	Strand	Count	RPKM
ENSG00000228167	chr1	194718795	194719236	+	22	2.80481
ENSG00000228168	chr3	39334979	39335939	+	1	0.05864
ENSG00000228171	chr3	23389661	23389909	-	0	0
ENSG00000228181	chr10	15171036	15171278	-	0	0
ENSG00000228182	chrX	62843697	62844306	+	0	0
ENSG00000228187	chr1	77194825	77195395	+	175	17.27053
ENSG00000228190	chr1	199371877	199372297	+	0	0
ENSG00000228191	chr1	179271116	179271266	-	0	0
ENSG00000228194	chr22	33014980	33015461	+	0	0
ENSG00000228195	chr10	116749905	116751261	+	0	0
ENSG00000228205	chr3	184149704	184150435	+	236	18.16789
ENSG00000228206	chr2	225698254	225698539	+	8	1.57626
ENSG00000228209	chr2	76258034	76258897	-	0	0
ENSG00000228210	chr20	4590993	4591300	-	0	0
ENSG00000228217	chr1	117778087	117778506	-	0	0
ENSG00000228219	chr10	21110682	21113388	+	3	0.20417
ENSG00000228225	chr2	84031140	84032358	+	0	0
ENSG00000228234	chr20	37602852	37603185	-	11	1.85588
ENSG00000228236	chr2	149068596	149068910	-	19	3.39897
ENSG00000228238	chr1	186578279	186579299	+	0	0
ENSG00000228247	chr1	217850403	217850633	-	2	0.48789
ENSG00000228248	chr9	77580245	77580628	+	0	0
ENSG00000228264	chr1	154414369	154415137	-	630	46.16553
ENSG00000228286	chr11	72249856	72251288	-	4	0.1573
ENSG00000228289	chr1	163769339	163769691	-	0	0
ENSG00000228291	chr10	5207169	5207742	+	0	0
ENSG00000228292	chr9	37205112	37205368	-	0	0
ENSG00000228301	chrX	93573834	93574579	+	0	0
ENSG00000228303	chr7	56638943	56650696	-	1	0.03542
ENSG00000228304	chr14	19847367	19848263	+	0	0
ENSG00000228305	chr2	63622178	63622831	-	62	5.34217
ENSG00000228312	chr10	15093263	15093611	-	0	0
ENSG00000228316	chrX	102798396	102799560	+	0	0
ENSG00000228319	chr13	56214373	56216942	+	0	0
ENSG00000228325	chr2	90234812	90235368	+	0	0
ENSG00000228328	chrX	68070520	68071767	-	508	22.93785
ENSG00000228330	chr10	13142185	13142977	-	6	0.42637
ENSG00000228331	chr17	19496943	19497528	+	0	0
ENSG00000228335	chr7	99442890	99443496	-	266	24.69429
ENSG00000228336	chr1	247774910	247775836	+	0	0
ENSG00000228337	chr3	50685551	50685791	-	0	0
ENSG00000228339	chr10	20350049	20351100	+	11	0.6723
ENSG00000228341	chr7	107450083	107450362	+	0	0
ENSG00000228345	chrX	27854323	27855353	+	0	0
ENSG00000228347	chr1	104153306	104153830	-	0	0
ENSG00000228348	chr1	35122022	35122484	+	67	8.1545
ENSG00000228349	chr21	39491544	39491898	-	0	0
ENSG00000228354	chrX	52655207	52657254	+	25	1.87587
ENSG00000228360	chr7	139227537	139227828	-	5	1.02457
ENSG00000228364	chr6	29076573	29077168	-	101	9.54946
ENSG00000228366	chr9	105710290	105710781	-	51	5.84129
ENSG00000228367	chr5	75920670	75921660	-	344	19.56088
ENSG00000228373	chr9	87423634	87423893	+	1	0.21674
ENSG00000228374	chr2	139732708	139733282	-	0	0
ENSG00000228375	chr9	81410279	81410630	+	0	0
ENSG00000228380	chr2	208269343	208269957	-	50	4.5814
ENSG00000228398	chr3	141865012	141865279	-	0	0
ENSG00000228399	chr1	101256274	101256616	+	187	30.72212
ENSG00000228407	chr1	52160261	52160600	-	22	3.64626
ENSG00000228413	chr3	196044695	196045254	+	0	0
ENSG00000228429	chr7	68640798	68641584	+	0	0
ENSG00000228431	chr1	68049360	68049745	-	0	0
ENSG00000228432	chr6	31366352	31366898	-	2	0.20604
ENSG00000228438	chr20	8929895	8930038	-	0	0
ENSG00000228440	chr7	57170974	57172771	+	0	0
ENSG00000228446	chr2	224499387	224500100	-	0	0
ENSG00000228450	chrX	131492279	131492886	-	4	0.37073
ENSG00000228451	chr8	26378583	26382953	-	251	3.67381
ENSG00000228453	chr1	117138229	117138609	+	0	0
ENSG00000228462	chr10	45073146	45073541	-	1	0.1423
ENSG00000228464	chrX	26345236	26346242	+	0	0
ENSG00000228466	chrX	123561642	123562966	+	920	39.12691
ENSG00000228471	chr2	130082092	130082220	-	0	0
ENSG00000228473	chr13	87379472	87380258	-	0	0
ENSG00000228477	chr1	39962680	39963404	+	2	0.15545
ENSG00000228480	chr16	26354796	26358355	-	0	0
ENSG00000228489	chr4	123745750	123746226	-	0	0
ENSG00000228492	chrX	74202834	74204595	+	2	0.06396
ENSG00000228499	chr2	235882362	235882493	-	148	63.18172
ENSG00000228501	chr13	100150481	100151092	-	2	0.18415
ENSG00000228510	chr9	128444587	128446628	+	55	1.78738
ENSG00000228513	chr2	203061314	203062403	-	3	0.1551
ENSG00000228519	chrX	25645722	25646327	-	117	10.8797
ENSG00000228523	chr1	67278052	67278779	+	1	0.07741
ENSG00000228525	chr1	226958069	226958267	-	0	0
ENSG00000228530	chr1	199876978	199877558	+	0	0
ENSG00000228532	chrX	115718942	115719229	-	354	69.2651
ENSG00000228546	chr7	102337316	102339115	+	34	5.12284
ENSG00000228550	chrX	7113005	7113404	-	0	0
ENSG00000228551	chr2	109251422	109251646	+	0	0
ENSG00000228557	chr9	30988085	30990572	+	0	0
ENSG00000228568	chr2	72288785	72289110	+	0	0
ENSG00000228572	chrX	253743	255091	+	0	0
ENSG00000228585	chr2	5313740	5314134	-	0	0
ENSG00000228589	chr1	28095742	28096422	-	166	13.73614
ENSG00000228595	chr9	91611343	91612492	+	2	0.098
ENSG00000228597	chr13	84520103	84521568	+	0	0
ENSG00000228599	chr22	40106325	40107066	-	3	0.22784
ENSG00000228600	chr21	14757588	14758352	+	49	3.60943
ENSG00000228610	chrX	23198339	23198690	+	0	0
ENSG00000228611	chr13	55999200	56000448	-	0	0
ENSG00000228615	chr2	111742586	111744662	+	0	0
ENSG00000228626	chr1	148288001	148288951	-	0	0
ENSG00000228645	chr7	63509303	63510165	+	0	0
ENSG00000228646	chr1	213428708	213429077	-	0	0
ENSG00000228653	chr7	64500825	64501729	+	32	1.99253
ENSG00000228656	chr9	63761546	63762824	-	13	0.57276
ENSG00000228657	chr10	102572757	102573225	-	4	0.48061
ENSG00000228660	chr7	63963431	63964123	-	0	0
ENSG00000228664	chr1	182328497	182329007	+	0	0
ENSG00000228665	chr1	109030067	109030319	+	3	0.6682
ENSG00000228667	chr10	24867645	24868190	+	0	0
ENSG00000228681	chr2	224294930	224295753	+	0	0
ENSG00000228685	chr10	5624931	5625126	+	0	0
ENSG00000228687	chr1	192796533	192797205	+	0	0
ENSG00000228694	chr10	36434710	36435174	-	0	0
ENSG00000228700	chr7	128433422	128433713	-	0	0
ENSG00000228702	chr10	45725694	45726038	-	0	0
ENSG00000228711	chr7	82657035	82657411	+	0	0
ENSG00000228713	chrALTS_NT_167247	2650518	2651252	-	0	0
ENSG00000228717	chrX	151226229	151227715	-	61	2.31165
ENSG00000228721	chr2	132911096	132911261	-	0	0
ENSG00000228725	chr17	19603797	19605048	+	0	0
ENSG00000228728	chrX	150818753	150819246	+	2	0.22814
ENSG00000228729	chr1	227234269	227235355	+	0	0
ENSG00000228744	chr8	7122857	7123704	+	0	0
ENSG00000228751	chr7	95350164	95351229	+	0	0
ENSG00000228753	chr10	21028999	21030792	+	6	0.18847
ENSG00000228754	chr10	48745545	48746128	-	0	0
ENSG00000228755	chr10	42279734	42281819	-	0	0
ENSG00000228757	chr14	106436415	106436555	-	0	0
ENSG00000228759	chr10	91765899	91767196	-	41	1.77997
ENSG00000228766	chr3	182610674	182611414	+	1	0.07605
ENSG00000228767	chr3	35215705	35217149	-	0	0
ENSG00000228769	chr7	72103181	72104209	+	0	0
ENSG00000228770	chr7	36228621	36228884	-	0	0
ENSG00000228771	chrX	52583989	52586312	+	0	0
ENSG00000228776	chr1	42140635	42141391	+	0	0
ENSG00000228780	chrX	42150511	42150744	-	0	0
ENSG00000228781	chr9	78180214	78180693	-	0	0
ENSG00000228783	chr9	1011085	1011799	+	0	0
ENSG00000228790	chr19	54703952	54704235	+	0	0
ENSG00000228797	chr13	18697003	18697507	+	38	4.24029
ENSG00000228803	chr7	22747675	22748804	-	0	0
ENSG00000228806	chr7	155106400	155106651	+	0	0
ENSG00000228807	chr22	44483495	44483717	-	0	0
ENSG00000228808	chr13	99372173	99372686	+	0	0
ENSG00000228810	chr9	17589161	17591318	-	0	0
ENSG00000228814	chr4	112881718	112882132	-	0	0
ENSG00000228815	chr7	36109024	36110872	-	0	0
ENSG00000228816	chr10	32944481	32944999	+	4	0.43431
ENSG00000228818	chr1	240142670	240145389	-	1911	39.5909
ENSG00000228819	chrX	132130091	132131352	-	172	7.6802
ENSG00000228823	chr1	21411460	21413293	-	6	0.52097
ENSG00000228825	chr13	36922539	36922908	+	19	2.89371
ENSG00000228827	chrX	51903338	51903850	-	0	0
ENSG00000228828	chr10	37818606	37820982	-	36	0.90565
ENSG00000228829	chr7	76173733	76177205	+	0	0
ENSG00000228833	chrX	149757797	149757895	+	0	0
ENSG00000228834	chr6	108907615	108907873	-	82	17.84094
ENSG00000228837	chr2	154940541	154941067	-	0	0
ENSG00000228844	chr1	240636599	240637052	-	2	0.24824
ENSG00000228847	chrX	42098754	42099173	-	121	16.23453
ENSG00000228848	chr2	148870024	148870381	-	0	0
ENSG00000228851	chr7	57191141	57191927	+	0	0
ENSG00000228855	chrX	147591612	147591909	-	0	0
ENSG00000228860	chr10	21217891	21218279	+	0	0
ENSG00000228861	chr21	39127568	39128040	+	0	0
ENSG00000228869	chr13	45671845	45672391	+	0	0
ENSG00000228872	chr2	63717122	63717899	+	0	0
ENSG00000228874	chr3	15131848	15132208	-	0	0
ENSG00000228879	chr1	246755511	246755832	-	0	0
ENSG00000228882	chr10	38452987	38455365	-	0	0
ENSG00000228884	chr2	231585864	231586327	+	0	0
ENSG00000228887	chr19	14070342	14071237	+	174	10.94321
ENSG00000228897	chr7	51386363	51387101	-	6	0.45752
ENSG00000228898	chr2	117026537	117027024	+	0	0
ENSG00000228901	chr11	13610363	13610771	-	0	0
ENSG00000228902	chr2	84039885	84040720	-	0	0
ENSG00000228915	chr11	71893410	71894433	+	0	0
ENSG00000228922	chrX	135201731	135215232	+	0	0
ENSG00000228928	chr7	88564793	88566281	-	19	0.71906
ENSG00000228929	chr1	52772194	52772648	-	49	6.0686
ENSG00000228930	chr21	45376191	45376382	-	0	0
ENSG00000228935	chr20	22960534	22966063	-	0	0
ENSG00000228937	chr2	157961410	157962888	-	20	0.76202
ENSG00000228940	chr1	40938104	40939763	-	44	2.69213
ENSG00000228941	chr21	31060600	31063168	-	130	3.24288
ENSG00000228943	chr1	28109739	28110298	+	0	0
ENSG00000228948	chr9	105849710	105851425	+	0	0
ENSG00000228953	chr7	23655682	23655861	+	0	0
ENSG00000228954	chrALTS_NT_167246	2616799	2617532	-	0	0
ENSG00000228955	chr1	246632251	246632478	-	0	0
ENSG00000228958	chr20	33965162	33965576	+	27	3.66623
ENSG00000228965	chrX	152045314	152046193	-	0	0
ENSG00000228966	chr14	106460092	106461055	-	7	0.40919
ENSG00000228970	chr2	97636780	97637803	-	2	0.11006
ENSG00000228974	chr7	5560743	5561055	+	5	0.90018
ENSG00000228976	chr6	108618000	108618285	-	1	0.19703
ENSG00000228979	chr17	63471604	63472093	+	12	1.38003
ENSG00000228981	chr4	143349275	143350117	-	5	0.33423
ENSG00000228982	chr1	247085389	247086067	-	0	0
ENSG00000228983	chr17	19579943	19596058	+	0	0
ENSG00000228984	chr8	46784800	46785928	+	0	0
ENSG00000228986	chrX	155292169	155293432	+	95	5.50192
ENSG00000228992	chr15	27895704	27896582	+	0	0
ENSG00000228995	chr20	57357426	57358369	-	0	0
ENSG00000228997	chr10	10776223	10776661	-	0	0
ENSG00000229000	chr19	53772506	53773280	-	138	10.03416
ENSG00000229001	chr10	69022778	69023866	+	1	0.05175
ENSG00000229002	chr1	144472535	144474790	-	0	0
ENSG00000229007	chr21	32496812	32497311	+	2	0.22541
ENSG00000229010	chr1	23140325	23141142	+	0	0
ENSG00000229013	chr2	35471716	35471841	+	0	0
ENSG00000229014	chr12	40068243	40068590	-	0	0
ENSG00000229016	chr1	218301262	218301972	-	0	0
ENSG00000229018	chr7	73005541	73021103	+	0	0
ENSG00000229022	chr1	241831935	241832787	+	0	0
ENSG00000229023	chr2	190992639	190993567	-	169	15.40997
ENSG00000229028	chr17	40717235	40721932	-	0	0
ENSG00000229029	chr9	14593577	14594200	+	0	0
ENSG00000229030	chrX	71848775	71849004	+	0	0
ENSG00000229031	chr7	69331835	69333633	-	0	0
ENSG00000229032	chr1	51980473	51980814	+	0	0
ENSG00000229037	chrX	53807776	53808623	+	2	0.21386
ENSG00000229052	chr1	92930696	92934098	+	1	0.01656
ENSG00000229054	chr7	33036212	33036382	-	0	0
ENSG00000229057	chr9	6662424	6663792	+	0	0
ENSG00000229060	chr9	28147888	28149281	+	7	0.28297
ENSG00000229064	chr7	65247608	65247758	-	0	0
ENSG00000229067	chr1	91600171	91600321	+	0	0
ENSG00000229072	chr3	40699066	40699338	-	0	0
ENSG00000229079	chr9	42959280	42960066	-	0	0
ENSG00000229080	chr9	31505946	31506615	+	0	0
ENSG00000229082	chrX	131341447	131342452	-	0	0
ENSG00000229083	chrX	12825840	12826833	+	0	0
ENSG00000229087	chr2	15397435	15397782	-	0	0
ENSG00000229088	chr22	36178554	36179385	+	0	0
ENSG00000229090	chrX	101720340	101721709	-	0	0
ENSG00000229091	chr7	10451311	10452526	+	745	34.52442
ENSG00000229092	chr14	106518582	106519027	-	0	0
ENSG00000229093	chr11	5291761	5292380	-	0	0
ENSG00000229097	chr10	70163685	70164124	+	269	34.45111
ENSG00000229101	chr1	115556826	115557475	+	0	0
ENSG00000229106	chr1	23901471	23902737	-	102	4.53657
ENSG00000229110	chr7	79124739	79125750	+	3	0.16705
ENSG00000229112	chr1	246528562	246528841	-	0	0
ENSG00000229115	chr9	123759220	123759775	+	0	0
ENSG00000229119	chr5	166382305	166382599	+	23	4.39349
ENSG00000229132	chrX	92113246	92114461	-	70	3.24391
ENSG00000229133	chr1	68242474	68243055	-	2	0.19365
ENSG00000229143	chr2	147810346	147810777	+	0	0
ENSG00000229145	chrX	46288016	46289128	-	6	0.30378
ENSG00000229146	chr9	66082350	66083187	-	0	0
ENSG00000229147	chr13	19152567	19171194	-	0	0
ENSG00000229156	chr9	64462819	64463196	+	0	0
ENSG00000229168	chrX	44649129	44649719	+	0	0
ENSG00000229169	chr22	31538352	31538589	-	0	0
ENSG00000229172	chr2	227801840	227804705	+	0	0
ENSG00000229173	chr2	128139792	128140516	-	1	0.07773
ENSG00000229179	chrALTS_NT_167245	342174	342769	-	0	0
ENSG00000229182	chr8	91917507	91917918	+	19	2.59872
ENSG00000229184	chr9	2900320	2900804	-	33	3.83421
ENSG00000229197	chr10	69300432	69300817	-	0	0
ENSG00000229204	chr4	169791221	169791702	-	11	1.28602
ENSG00000229211	chr8	31219894	31220984	-	0	0
ENSG00000229213	chr1	39795843	39795996	-	0	0
ENSG00000229220	chr1	200147531	200148279	-	0	0
ENSG00000229221	chr2	63751697	63752630	-	0	0
ENSG00000229226	chr4	168598240	168598757	-	0	0
ENSG00000229232	chrX	545236	545352	-	0	0
ENSG00000229235	chr10	34663859	34664101	-	0	0
ENSG00000229237	chrX	154817099	154817401	-	1	0.18598
ENSG00000229239	chr1	23670294	23680259	+	0	0
ENSG00000229241	chr3	3981981	3984295	-	119	2.89667
ENSG00000229247	chr1	26640377	26640614	-	0	0
ENSG00000229248	chr18	25016434	25017204	-	0	0
ENSG00000229251	chr7	84983556	84984506	+	3	0.17776
ENSG00000229256	chr10	103215709	103216800	+	5	0.25802
ENSG00000229259	chr1	32423214	32426789	-	0	0
ENSG00000229268	chr9	13986175	13987909	+	101	3.28039
ENSG00000229273	chr9	39809562	39810019	+	10	1.23038
ENSG00000229280	chr1	4175528	4175899	-	0	0
ENSG00000229286	chr22	15901791	15901911	+	0	0
ENSG00000229288	chr9	88187735	88190202	-	12	0.32355
ENSG00000229298	chr9	21811621	21812347	-	1	0.07751
ENSG00000229303	chr13	45436121	45436660	+	1	0.10435
ENSG00000229305	chr1	8189824	8192770	+	0	0
ENSG00000229310	chrX	25591353	25591808	-	0	0
ENSG00000229316	chr1	50398825	50399773	-	0	0
ENSG00000229322	chrX	149649174	149650124	-	0	0
ENSG00000229324	chrX	71016531	71016905	-	0	0
ENSG00000229326	chr2	119698623	119700151	+	0	0
ENSG00000229332	chr1	60097415	60097976	+	0	0
ENSG00000229336	chr21	19739709	19740150	+	21	2.67732
ENSG00000229338	chr9	98890590	98891937	+	0	0
ENSG00000229339	chr3	42051181	42051694	-	0	0
ENSG00000229344	chr1	632757	633438	+	0	0
ENSG00000229347	chrX	35058927	35059974	+	0	0
ENSG00000229360	chr2	106940880	106941482	-	0	0
ENSG00000229361	chr11	49081907	49083097	+	0	0
ENSG00000229365	chr7	157087955	157088543	-	0	0
ENSG00000229367	chr1	229570532	229570796	+	0	0
ENSG00000229369	chr9	127300093	127300982	-	0	0
ENSG00000229375	chr13	19015487	19019336	-	0	0
ENSG00000229376	chr1	722092	724903	+	0	0
ENSG00000229384	chrX	36211096	36211635	+	0	0
ENSG00000229386	chr11	124480999	124481923	-	0	0
ENSG00000229398	chr20	41382383	41383107	+	0	0
ENSG00000229399	chr1	222641414	222641858	-	52	6.58487
ENSG00000229405	chr2	7736438	7737095	-	0	0
ENSG00000229409	chr22	49845929	49846090	+	0	0
ENSG00000229413	chr7	128653690	128654019	-	0	0
ENSG00000229417	chr10	96189366	96190219	-	9	0.59387
ENSG00000229421	chr3	25441164	25441502	-	0	0
ENSG00000229423	chr13	47766640	47767085	-	0	0
ENSG00000229427	chr13	31311289	31312921	+	0	0
ENSG00000229435	chr7	159231435	159233377	+	7	0.3522
ENSG00000229436	chr7	80662331	80662585	-	0	0
ENSG00000229440	chr1	68381441	68381657	-	0	0
ENSG00000229442	chr18	8486997	8513849	+	0	0
ENSG00000229447	chr1	31263245	31263681	-	0	0
ENSG00000229455	chr10	124489823	124490578	-	0	0
ENSG00000229456	chr13	40618738	40621348	+	9	0.30188
ENSG00000229461	chrALTS_NT_167246	1075063	1075194	-	0	0
ENSG00000229462	chr2	68445710	68449174	-	1	0.03131
ENSG00000229468	chr3	20012452	20012606	+	0	0
ENSG00000229473	chr13	40992779	40996262	-	18	0.29114
ENSG00000229478	chr7	51600286	51600573	-	14	2.7393
ENSG00000229485	chr10	42149310	42149549	-	3	0.70439
ENSG00000229486	chr1	84015865	84018371	-	0	0
ENSG00000229492	chr22	17418697	17419828	+	5	0.2489
ENSG00000229497	chr7	43767290	43767599	+	6	1.09067
ENSG00000229499	chrALTS_NT_167249	1118600	1118731	-	0	0
ENSG00000229503	chr2	62532583	62533059	-	1	0.11814
ENSG00000229505	chr1	86029854	86030589	+	0	0
ENSG00000229508	chr7	57060590	57061301	-	0	0
ENSG00000229509	chr1	206333327	206333438	-	0	0
ENSG00000229511	chr9	38486859	38488338	-	0	0
ENSG00000229519	chr1	6547905	6548619	+	0	0
ENSG00000229526	chr17	18450244	18475920	+	0	0
ENSG00000229530	chr9	92339658	92341663	-	0	0
ENSG00000229532	chr7	132086266	132087992	+	0	0
ENSG00000229534	chr11	5571247	5572192	-	1	0.05957
ENSG00000229541	chr9	100975668	100976682	+	0	0
ENSG00000229542	chr11	4338663	4339245	-	0	0
ENSG00000229554	chr1	47497894	47498341	-	0	0
ENSG00000229559	chr6	37543553	37547280	-	0	0
ENSG00000229560	chr2	82268427	82269927	-	0	0
ENSG00000229562	chrX	137660519	137662242	+	281	9.18486
ENSG00000229567	chr1	93278961	93279129	-	0	0
ENSG00000229568	chr2	136544712	136545542	+	0	0
ENSG00000229572	chr3	42340588	42342367	+	0	0
ENSG00000229586	chr17	20481330	20483991	-	122	2.58259
ENSG00000229593	chr2	25079901	25081689	-	100	4.15264
ENSG00000229594	chrX	55633031	55635656	-	0	0
ENSG00000229595	chr1	231117831	231118325	-	0	0
ENSG00000229598	chr22	38722743	38723505	-	150	11.07823
ENSG00000229601	chrX	71413834	71414086	-	0	0
ENSG00000229604	chr2	87824942	87825143	+	0	0
ENSG00000229605	chr10	28898996	28899484	-	0	0
ENSG00000229608	chr22	42784462	42787100	+	0	0
ENSG00000229612	chr1	168898136	168898439	+	0	0
ENSG00000229616	chr10	80017713	80017911	-	0	0
ENSG00000229622	chr13	95692538	95693972	+	0	0
ENSG00000229623	chr21	39235386	39236020	-	5	0.44371
ENSG00000229626	chr7	107808734	107809568	+	0	0
ENSG00000229627	chr7	57638725	57639112	+	0	0
ENSG00000229629	chr10	102089968	102090062	+	0	0
ENSG00000229635	chr1	93384487	93384998	-	36	3.9622
ENSG00000229636	chr1	73104792	73106282	+	0	0
ENSG00000229638	chr3	185417495	185418778	-	535	23.47969
ENSG00000229648	chr2	85490930	85491780	-	0	0
ENSG00000229652	chr1	203353365	203353651	-	0	0
ENSG00000229657	chr1	204946608	204947169	+	15	1.50404
ENSG00000229658	chr22	16423943	16426031	+	0	0
ENSG00000229659	chr10	73422259	73422696	-	5	0.64328
ENSG00000229661	chrX	75201491	75201790	+	7	1.31486
ENSG00000229662	chrX	48244894	48245745	+	0	0
ENSG00000229663	chr1	248771635	248773792	-	19	0.49614
ENSG00000229667	chrX	90289536	90289903	-	0	0
ENSG00000229668	chr10	114501997	114502347	-	0	0
ENSG00000229670	chr2	209178804	209182018	+	361	8.23595
ENSG00000229674	chrX	37994344	37994790	+	0	0
ENSG00000229677	chr7	139049456	139050006	-	0	0
ENSG00000229682	chr2	106368209	106368876	-	0	0
ENSG00000229687	chr1	53841547	53841832	+	1	0.19703
ENSG00000229689	chr2	95525345	95532405	+	22	0.19425
ENSG00000229693	chrX	96620654	96621903	+	6	0.27049
ENSG00000229695	chr2	43680465	43681622	-	13	0.63261
ENSG00000229696	chr13	41925598	41927349	+	183	5.88601
ENSG00000229700	chr6	20042455	20042940	-	0	0
ENSG00000229701	chr2	155264163	155264823	-	0	0
ENSG00000229707	chr9	39485379	39485865	+	0	0
ENSG00000229708	chr13	73407768	73408352	-	0	0
ENSG00000229716	chr1	8831007	8831375	+	0	0
ENSG00000229721	chr5	180226378	180227000	-	0	0
ENSG00000229724	chr1	158796014	158796213	+	0	0
ENSG00000229730	chr2	110012265	110012601	-	0	0
ENSG00000229731	chrX	27811885	27812902	+	0	0
ENSG00000229733	chrX	123558350	123558584	+	0	0
ENSG00000229735	chrX	38484752	38485264	-	0	0
ENSG00000229742	chr1	224297646	224298600	+	0	0
ENSG00000229744	chr2	178017993	178018465	+	0	0
ENSG00000229747	chr1	199908921	199909648	+	42	3.25103
ENSG00000229752	chr1	81098267	81099005	-	0	0
ENSG00000229753	chr9	72741152	72741617	-	0	0
ENSG00000229756	chr3	24430748	24431107	+	0	0
ENSG00000229757	chr1	168578653	168579439	-	0	0
ENSG00000229758	chr2	128199901	128200195	+	29	5.53962
ENSG00000229759	chr3	48256350	48256938	-	20	1.91346
ENSG00000229760	chrX	55178207	55178737	-	0	0
ENSG00000229762	chr7	55810779	55811411	-	1	0.08902
ENSG00000229765	chr6	10213881	10214362	-	2	0.23382
ENSG00000229781	chr2	142854095	142855998	+	8	0.23677
ENSG00000229785	chr1	172748560	172749502	+	103	6.15502
ENSG00000229786	chr1	25887360	25887610	+	0	0
ENSG00000229794	chrX	102806741	102807824	+	0	0
ENSG00000229798	chr2	74306728	74308008	-	0	0
ENSG00000229800	chr13	32477274	32478841	+	19	0.68283
ENSG00000229806	chr3	54626215	54626646	+	7	0.9131
ENSG00000229808	chr1	161890833	161892196	+	0	0
ENSG00000229814	chr9	71589601	71589933	+	32	5.41514
ENSG00000229815	chr1	44958557	44959395	+	1	0.06716
ENSG00000229816	chr2	32201600	32203999	+	37	0.86875
ENSG00000229817	chr9	114845594	114848585	+	61	1.14887
ENSG00000229818	chrX	6381155	6381309	-	0	0
ENSG00000229820	chr1	28453541	28453934	+	7	1.00116
ENSG00000229822	chrX	41748222	41748608	+	0	0
ENSG00000229824	chr13	68654572	68655050	+	0	0
ENSG00000229825	chrX	124332918	124333376	+	0	0
ENSG00000229826	chrX	52735901	52736107	-	0	0
ENSG00000229827	chr2	169577371	169577746	-	3	0.44961
ENSG00000229828	chr1	148080598	148093883	+	1	0.03434
ENSG00000229829	chrX	149817170	149817644	+	0	0
ENSG00000229830	chr9	103065416	103065598	+	0	0
ENSG00000229831	chr2	61820208	61820566	+	0	0
ENSG00000229834	chr9	29636486	29636853	+	0	0
ENSG00000229835	chr9	21695176	21696943	+	219	6.98016
ENSG00000229836	chr6	31307815	31308549	-	0	0
ENSG00000229840	chr1	229042171	229042591	+	0	0
ENSG00000229849	chr1	158878746	158883500	+	0	0
ENSG00000229853	chr20	47630266	47631438	-	0	0
ENSG00000229857	chr9	76992099	76993108	+	3	0.23095
ENSG00000229858	chr7	130822868	130823511	-	0	0
ENSG00000229863	chr3	57134142	57134723	+	1	0.09682
ENSG00000229865	chr13	78422823	78423192	+	0	0
ENSG00000229870	chr10	49815096	49815562	+	0	0
ENSG00000229871	chr1	56207567	56208456	-	0	0
ENSG00000229875	chr9	659986	660326	+	0	0
ENSG00000229877	chr7	143545186	143546735	-	1	0.0463
ENSG00000229878	chr10	33035469	33035664	-	0	0
ENSG00000229885	chrX	52801400	52801529	-	0	0
ENSG00000229886	chr7	66025126	66031544	-	0	0
ENSG00000229890	chr2	108099110	108099492	+	0	0
ENSG00000229892	chr20	42606694	42607559	+	0	0
ENSG00000229897	chr9	98606833	98608133	+	720	31.18594
ENSG00000229899	chr12	40286289	40286662	+	0	0
ENSG00000229906	chr13	51496020	51496251	-	0	0
ENSG00000229909	chr7	56631739	56632727	-	0	0
ENSG00000229910	chr13	68301605	68303302	-	0	0
ENSG00000229911	chr1	118712999	118713678	+	29	2.40322
ENSG00000229914	chr1	158195633	158196131	-	1	0.11293
ENSG00000229917	chr16	11027024	11027763	+	7	0.53305
ENSG00000229926	chr9	138137095	138143864	+	1	0.04646
ENSG00000229932	chr10	23136924	23137661	+	175	13.36243
ENSG00000229935	chr2	155314066	155314368	+	0	0
ENSG00000229939	chrX	111618808	111619094	+	0	0
ENSG00000229944	chr17	49424269	49424922	-	237	20.42087
ENSG00000229946	chrX	99886740	99887691	-	0	0
ENSG00000229947	chr17	81513063	81513184	+	0	0
ENSG00000229948	chr2	69597353	69598951	+	0	0
ENSG00000229949	chr7	21400920	21401613	-	0	0
ENSG00000229954	chrX	102786813	102788387	+	0	0
ENSG00000229965	chr1	226438564	226439344	+	0	0
ENSG00000229968	chrX	47776827	47778697	-	0	0
ENSG00000229975	chr13	102002125	102003310	+	0	0
ENSG00000229977	chr7	143532749	143533164	-	0	0
ENSG00000229978	chr1	13128818	13131615	+	0	0
ENSG00000229979	chrX	153052150	153052413	-	0	0
ENSG00000229982	chr7	118880103	118881288	-	13	0.74297
ENSG00000229985	chr1	27176751	27177277	+	0	0
ENSG00000229992	chr1	92647048	92647630	-	0	0
ENSG00000229994	chr1	35350722	35351607	+	3	0.19081
ENSG00000229995	chrALTS_NT_113891	1296135	1296266	-	0	0
ENSG00000230003	chr9	72445754	72445969	-	0	0
ENSG00000230009	chr13	57204379	57204799	+	0	0
ENSG00000230012	chrALTS_NT_167246	4657284	4659175	+	0	0
ENSG00000230016	chrALTS_NT_113891	2846706	2847252	-	0	0
ENSG00000230018	chr10	113482616	113483113	+	0	0
ENSG00000230019	chr1	238107736	238108567	-	0	0
ENSG00000230026	chr1	235361153	235362540	+	0	0
ENSG00000230037	chr2	136329441	136329913	-	16	1.90617
ENSG00000230039	chrX	65821255	65822249	-	27	1.52913
ENSG00000230042	chr7	23129178	23129841	+	0	0
ENSG00000230044	chr2	11665369	11665969	-	0	0
