Gene_Symbol	Chromosome	 Start_coordinate	End_coordinate	Strand	Count	RPKM
ENSG00000219757	chr6	102453367	102453792	-	0	0
ENSG00000219758	chr6	113839279	113839621	+	0	0
ENSG00000219773	chr6	112355841	112356714	-	0	0
ENSG00000219776	chr6	131469059	131469536	+	0	0
ENSG00000219784	chr6	121478273	121479908	-	0	0
ENSG00000219790	chr6	56975606	56976062	-	5	0.87613
ENSG00000219806	chr6	139614438	139615204	-	15	1.56607
ENSG00000219807	chr7	94833904	94834447	+	31	4.5633
ENSG00000219814	chr6	170745518	170745977	+	0	0
ENSG00000219863	chr6	53354715	53355065	+	0	0
ENSG00000219867	chr6	91815843	91816428	-	4	0.54661
ENSG00000219870	chrX	9179385	9179606	+	13	4.68928
ENSG00000219881	chr6	69745871	69746851	+	0	0
ENSG00000219902	chr6	105302453	105302823	-	0	0
ENSG00000219928	chr9	87525302	87525475	+	160	73.63538
ENSG00000219940	chr6	63227485	63227743	+	0	0
ENSG00000219941	chr6	95991107	95992349	+	0	0
ENSG00000219951	chr6	83392416	83393409	+	2	0.16112
ENSG00000219986	chr6	6794915	6795402	-	62	10.1739
ENSG00000219992	chr6	3754099	3754840	+	0	0
ENSG00000219993	chr6	7506203	7506549	+	0	0
ENSG00000220030	chr6	61240898	61241311	+	0	0
ENSG00000220069	chr6	86086415	86087134	-	0	0
ENSG00000220076	chr6	38928031	38928153	+	0	0
ENSG00000220091	chr6	82924829	82925122	-	0	0
ENSG00000220105	chr9	4781475	4782078	-	0	0
ENSG00000220110	chr6	128639188	128639653	-	0	0
ENSG00000220113	chr6	133150568	133150816	+	0	0
ENSG00000220125	chrX	48583093	48583339	-	0	0
ENSG00000220130	chr6	89001548	89001814	+	0	0
ENSG00000220131	chr6	88265158	88265511	+	0	0
ENSG00000220132	chrX	49911620	49912362	-	0	0
ENSG00000220139	chr6	119159297	119159476	+	0	0
ENSG00000220154	chr6	79278105	79278427	-	0	0
ENSG00000220157	chr5	80359080	80360040	-	3	0.24998
ENSG00000220181	chr6	154549517	154550242	+	8	0.88241
ENSG00000220184	chr6	121858179	121858768	-	0	0
ENSG00000220204	chr11	34404663	34404949	-	0	0
ENSG00000220237	chr6	107229759	107230152	+	0	0
ENSG00000220240	chr6	86897547	86897683	+	0	0
ENSG00000220248	chr22	16857619	16860718	-	3	0.0775
ENSG00000220291	chr6	85155667	85167749	+	0	0
ENSG00000220305	chr6	159712801	159713985	-	0	0
ENSG00000220311	chr6	79964215	79964519	+	0	0
ENSG00000220326	chr6	121641009	121641221	-	0	0
ENSG00000220340	chr6	91727282	91727505	-	0	0
ENSG00000220343	chr3	167065831	167066320	+	3	0.49028
ENSG00000220347	chr6	156662050	156662437	+	0	0
ENSG00000220349	chr6	36737050	36737986	+	0	0
ENSG00000220370	chr6	94344737	94344962	+	0	0
ENSG00000220378	chr6	134296997	134298695	-	6	0.34344
ENSG00000220392	chr6	111353702	111354183	+	0	0
ENSG00000220412	chr6	137705423	137707201	-	92	4.14121
ENSG00000220418	chr6	89301783	89303114	+	610	36.67257
ENSG00000220446	chr6	5291030	5291388	-	0	0
ENSG00000220447	chr6	121381472	121381860	+	0	0
ENSG00000220472	chr6	7338839	7339568	-	39	4.27816
ENSG00000220494	chr6	147406889	147408281	+	44	2.5294
ENSG00000220505	chr6	98179499	98179832	-	0	0
ENSG00000220506	chr6	111494991	111495713	-	0	0
ENSG00000220514	chr6	153668589	153668858	+	0	0
ENSG00000220515	chr6	73055097	73055857	+	6	0.63137
ENSG00000220522	chr6	127416535	127416952	-	6	1.14945
ENSG00000220537	chr6	82263996	82264974	-	17	1.39054
ENSG00000220540	chr20	17188134	17188344	+	0	0
ENSG00000220541	chrX	113522482	113522989	+	0	0
ENSG00000220553	chr6	92013842	92014734	+	0	0
ENSG00000220556	chr6	39039603	39039985	-	0	0
ENSG00000220563	chr6	85659892	85660606	-	1	0.112
ENSG00000220583	chr6	34263311	34263673	-	46	10.14769
ENSG00000220585	chr10	91053051	91055047	+	6	0.2406
ENSG00000220586	chr6	39992815	40000233	+	0	0
ENSG00000220598	chr6	150384307	150385120	-	0	0
ENSG00000220600	chr6	138878899	138879407	-	0	0
ENSG00000220614	chr6	43328134	43328476	+	2	0.46693
ENSG00000220643	chr6	34686602	34687106	+	0	0
ENSG00000220660	chr6	136364129	136365079	+	0	0
ENSG00000220666	chr6	56431950	56433213	-	28	1.77389
ENSG00000220685	chr6	5065795	5066982	-	10	0.67406
ENSG00000220694	chr6	127435636	127436189	+	0	0
ENSG00000220695	chr6	100530276	100531052	+	55	5.66836
ENSG00000220725	chr6	55680642	55681021	-	0	0
ENSG00000220730	chr6	75586122	75586461	+	0	0
ENSG00000220733	chr6	153668177	153668362	+	0	0
ENSG00000220734	chr6	35765908	35766927	+	29	3.69789
ENSG00000220739	chr6	144708106	144708497	-	6	1.22569
ENSG00000220744	chr6	127362513	127363403	+	6	0.53925
ENSG00000220745	chr6	152959359	152959605	-	20	6.48409
ENSG00000220748	chr6	23971879	23972941	+	13	0.97932
ENSG00000220771	chr6	21602128	21602383	+	25	7.82016
ENSG00000220773	chr6	54624605	54625488	+	3	0.27176
ENSG00000220793	chr16	9156402	9156881	-	0	0
ENSG00000220831	chr6	86214237	86214576	-	0	0
ENSG00000220867	chr6	157924402	157924676	+	0	0
ENSG00000220868	chr6	13949095	13949666	+	5	0.69999
ENSG00000220871	chr6	89797598	89797877	+	0	0
ENSG00000220884	chr6	128928995	128929988	-	125	10.07023
ENSG00000220913	chr6	160905770	160913638	+	0	0
ENSG00000220918	chr6	79854684	79855632	+	0	0
ENSG00000220920	chr6	17953572	17953930	+	0	0
ENSG00000220924	chr4	112685055	112685503	+	0	0
ENSG00000220937	chr9	4944670	4945902	-	0	0
ENSG00000220948	chr11	48975501	48981695	-	1	0.05932
ENSG00000220949	chr19	11756533	11759933	-	0	0
ENSG00000220960	chr6	89059628	89060109	+	18	2.99048
ENSG00000221844	chr9	73474378	73476073	-	2	0.09443
ENSG00000221849	chr2	103527620	103529261	+	0	0
ENSG00000221879	chr1	197363817	197364078	+	1	0.30564
ENSG00000222024	chr7	79353410	79354392	+	0	0
ENSG00000223349	chr2	130692243	130693770	-	0	0
ENSG00000223350	chr22	22343187	22343732	+	0	0
ENSG00000223353	chr1	245123471	245124450	-	0	0
ENSG00000223359	chrALTS_NT_167246	3789961	3790056	-	0	0
ENSG00000223368	chr9	73870896	73873297	-	0	0
ENSG00000223375	chr1	218338541	218338756	+	0	0
ENSG00000223377	chrX	149758021	149758295	-	0	0
ENSG00000223383	chr13	36490078	36490441	-	0	0
ENSG00000223389	chr6	73322837	73323450	+	0	0
ENSG00000223391	chrX	27517771	27517881	-	0	0
ENSG00000223395	chrX	52509903	52510182	+	0	0
ENSG00000223398	chr3	13460424	13460889	-	3	0.51553
ENSG00000223402	chr7	98478551	98479225	-	0	0
ENSG00000223409	chr3	65843890	65844446	+	0	0
ENSG00000223416	chr1	58056133	58056480	-	2	0.46022
ENSG00000223418	chrX	11704123	11705590	-	6	0.3273
ENSG00000223419	chr7	30742431	30742818	-	0	0
ENSG00000223421	chr9	31165618	31166980	-	0	0
ENSG00000223427	chr2	80162428	80163135	-	11	1.24416
ENSG00000223428	chr10	75288333	75288682	-	0	0
ENSG00000223429	chr1	52162186	52163026	-	49	4.66569
ENSG00000223431	chr21	44472895	44473739	+	0	0
ENSG00000223433	chr2	207654781	207654951	+	0	0
ENSG00000223437	chr7	29625870	29625983	+	0	0
ENSG00000223445	chr7	14070535	14071380	-	0	0
ENSG00000223447	chrALTS_NT_167249	4579860	4579986	-	0	0
ENSG00000223450	chr1	180000438	180000808	-	0	0
ENSG00000223452	chr1	155148544	155148813	+	0	0
ENSG00000223455	chr10	120069980	120070159	-	0	0
ENSG00000223457	chr6	33237799	33239690	+	0	0
ENSG00000223476	chr7	64933273	64933616	+	0	0
ENSG00000223488	chr21	22436290	22438349	-	0	0
ENSG00000223490	chr1	93921268	93921667	-	1	0.2002
ENSG00000223495	chr1	143498785	143499102	+	0	0
ENSG00000223497	chr5	72733833	72734209	+	0	0
ENSG00000223498	chrX	16897651	16898521	-	5	0.45969
ENSG00000223500	chr7	135128444	135129685	+	31	1.99874
ENSG00000223503	chr1	155590601	155591262	-	10	1.20964
ENSG00000223505	chr1	203835585	203835912	-	1	0.24414
ENSG00000223506	chr14	106683395	106684350	-	0	0
ENSG00000223513	chr3	41858530	41861100	-	21	0.65408
ENSG00000223514	chr7	81335106	81335183	+	0	0
ENSG00000223538	chr12	121107220	121107490	+	0	0
ENSG00000223539	chr5	135742462	135746356	-	0	0
ENSG00000223543	chr13	36741878	36742465	-	0	0
ENSG00000223544	chr17	15588852	15589084	+	0	0
ENSG00000223549	chr2	120215181	120217279	+	0	0
ENSG00000223550	chr7	80377554	80377835	-	0	0
ENSG00000223553	chr22	20602595	20656914	-	1	0.02069
ENSG00000223558	chr7	64085560	64086576	+	0	0
ENSG00000223559	chr7	56288230	56291425	+	165	4.58147
ENSG00000223565	chr10	83735506	83736493	+	0	0
ENSG00000223568	chr9	14040716	14041861	-	0	0
ENSG00000223570	chr1	226188870	226189221	-	0	0
ENSG00000223574	chrX	86128893	86129570	-	0	0
ENSG00000223575	chr1	119084998	119085954	-	1	0.08368
ENSG00000223583	chr1	26454653	26455187	-	1	0.14968
ENSG00000223584	chr7	90631906	90632568	+	0	0
ENSG00000223588	chr2	131776567	131777028	+	0	0
ENSG00000223589	chr1	38080572	38080911	-	0	0
ENSG00000223592	chrX	78165696	78172422	-	0	0
ENSG00000223593	chr14	34416687	34417602	-	0	0
ENSG00000223595	chr7	123230120	123230741	-	0	0
ENSG00000223599	chr1	153852106	153853414	-	20	1.22351
ENSG00000223603	chr1	159704983	159705607	-	0	0
ENSG00000223604	chr2	149439897	149440427	+	0	0
ENSG00000223605	chr4	117249924	117250188	+	0	0
ENSG00000223612	chr1	145233001	145233519	+	69	10.64627
ENSG00000223615	chr9	107115784	107115954	+	0	0
ENSG00000223619	chr2	202614214	202614704	+	0	0
ENSG00000223620	chr4	126563509	126564776	+	7	0.50867
ENSG00000223621	chr9	5855781	5856426	-	0	0
ENSG00000223624	chr1	25888970	25889109	+	0	0
ENSG00000223628	chr15	25580969	25581122	+	0	0
ENSG00000223640	chr2	9081395	9081727	-	6	1.44286
ENSG00000223650	chrX	74105572	74107958	+	88	2.9522
ENSG00000223651	chr20	41997131	41999397	-	61	2.15474
ENSG00000223656	chr1	99698242	99699178	+	0	0
ENSG00000223657	chr7	136938280	136938553	-	1	0.29226
ENSG00000223663	chr1	1378666	1379032	+	0	0
ENSG00000223668	chr3	39358545	39359922	+	1	0.05811
ENSG00000223671	chr21	35472095	35472432	-	0	0
ENSG00000223672	chr9	13322806	13323450	-	0	0
ENSG00000223676	chr13	50361410	50361763	-	0	0
ENSG00000223679	chr22	22990690	23008356	+	0	0
ENSG00000223683	chr1	63262113	63262707	+	0	0
ENSG00000223688	chr11	3559657	3560022	+	0	0
ENSG00000223691	chr2	22188336	22190313	+	0	0
ENSG00000223694	chr1	240170155	240171291	+	17	1.1973
ENSG00000223696	chrALTS_NT_167245	4374714	4386823	-	0	0
ENSG00000223700	chr2	83877727	83878553	-	0	0
ENSG00000223703	chr2	91736726	91767439	+	0	0
ENSG00000223707	chrX	85849410	85850139	-	0	0
ENSG00000223709	chr11	90057605	90062999	-	0	0
ENSG00000223717	chr13	58751047	58752233	-	27	1.8215
ENSG00000223718	chr7	135660039	135660647	+	0	0
ENSG00000223719	chr3	6692319	6693088	+	0	0
ENSG00000223721	chr7	138701607	138703062	+	0	0
ENSG00000223722	chr12	31754720	31755121	+	16	3.1872
ENSG00000223723	chrX	36962196	36963425	-	30	1.95313
ENSG00000223728	chr1	147840962	147842359	+	0	0
ENSG00000223730	chr22	44901547	44902471	+	0	0
ENSG00000223733	chrX	104803915	104804440	+	0	0
ENSG00000223735	chr11	5314772	5315684	-	0	0
ENSG00000223738	chr3	74101349	74103553	+	0	0
ENSG00000223739	chr2	65511771	65512076	-	2	0.52339
ENSG00000223740	chr7	56525428	56526113	-	0	0
ENSG00000223746	chr10	43741437	43742350	-	0	0
ENSG00000223750	chr20	1665283	1708200	-	1	0.06585
ENSG00000223753	chrX	101683780	101684449	+	0	0
ENSG00000223772	chrX	86304367	86305086	+	0	0
ENSG00000223777	chr2	176809426	176809859	-	0	0
ENSG00000223779	chr1	143745249	143757452	+	0	0
ENSG00000223782	chr13	26977543	26977789	+	0	0
ENSG00000223787	chr1	92580476	92580821	-	0	0
ENSG00000223794	chr1	179255733	179256081	+	8	1.83561
ENSG00000223803	chr3	186900198	186900557	+	17	3.78148
ENSG00000223804	chr1	120267334	120341871	-	0	0
ENSG00000223807	chr9	32926051	32926450	+	0	0
ENSG00000223810	chr1	151949523	151950912	-	0	0
ENSG00000223819	chrX	100800303	100800784	-	0	0
ENSG00000223824	chr2	189917254	189917758	-	0	0
ENSG00000223825	chr2	202201384	202201886	-	33	5.25366
ENSG00000223828	chr1	174756850	174757119	-	31	9.19419
ENSG00000223836	chr7	57820032	57820410	-	0	0
ENSG00000223841	chr10	57955295	57957178	+	0	0
ENSG00000223844	chrALTS_NT_167246	3948261	3949391	+	0	0
ENSG00000223845	chr7	64443802	64444742	-	0	0
ENSG00000223847	chr1	187714243	187714735	-	3	0.48729
ENSG00000223849	chr9	95123521	95123868	+	2	0.46022
ENSG00000223861	chr1	151557446	151557940	+	1	0.16177
ENSG00000223864	chr20	38977711	38978422	-	1	0.11247
ENSG00000223866	chr7	20641558	20641948	-	0	0
ENSG00000223867	chr7	16938225	16938557	+	0	0
ENSG00000223869	chr1	214943123	214943540	+	0	0
ENSG00000223873	chr2	181694442	181694900	+	95	16.57397
ENSG00000223877	chr15	22152276	22152897	-	0	0
ENSG00000223878	chr17	15506866	15507354	+	7	1.14632
ENSG00000223886	chr7	105530209	105530671	+	30	5.18867
ENSG00000223889	chr7	63393749	63394109	-	0	0
ENSG00000223890	chr2	205253304	205253503	-	0	0
ENSG00000223893	chr7	49942251	49944440	-	6	0.21939
ENSG00000223896	chr1	92755794	92756956	+	0	0
ENSG00000223897	chr2	53486144	53486280	-	0	0
ENSG00000223899	chr3	33033863	33034810	+	14	1.18259
ENSG00000223903	chr2	219697799	219698214	+	0	0
ENSG00000223905	chr1	76353583	76354246	-	0	0
ENSG00000223908	chr5	160023740	160024045	-	18	4.7105
ENSG00000223912	chr6	132271982	132273332	+	0	0
ENSG00000223916	chr3	43484972	43485880	-	0	0
ENSG00000223917	chr2	95486480	95488627	-	0	0
ENSG00000223918	chr9	110727456	110727679	-	0	0
ENSG00000223921	chr2	140220584	140221485	-	0	0
ENSG00000223928	chr10	24157835	24158781	+	16	1.35296
ENSG00000223931	chr16	32051825	32052280	+	0	0
ENSG00000223940	chrX	152479577	152481024	+	0	0
ENSG00000223945	chr1	150053864	150055034	+	0	0
ENSG00000223948	chr7	67769629	67770468	-	0	0
ENSG00000223951	chr2	33056333	33063113	-	0	0
ENSG00000223958	chrX	52707602	52709933	+	0	0
ENSG00000223962	chr2	148863564	148863804	-	0	0
ENSG00000223963	chr1	240769420	240771534	-	0	0
ENSG00000223965	chr3	31794470	31796175	+	2	0.11555
ENSG00000223967	chr6	73526744	73526879	-	0	0
ENSG00000223968	chr3	27624202	27624456	-	0	0
ENSG00000223970	chr7	53002420	53003429	+	8	0.63428
ENSG00000223971	chrALTS_NT_113891	2857747	2858349	+	0	0
ENSG00000223973	chr2	111383752	111384992	+	324	20.90687
ENSG00000223974	chr7	64551498	64552066	+	0	0
ENSG00000223977	chr2	83218890	83219105	-	9	3.3366
ENSG00000223984	chr10	21624592	21626286	-	80	3.77951
ENSG00000223986	chr3	193765681	193766003	+	0	0
ENSG00000223987	chr10	5304431	5304865	-	0	0
ENSG00000223995	chrX	128838441	128838834	-	0	0
ENSG00000223997	chr14	22438547	22438554	+	0	0
ENSG00000224001	chr9	98234709	98235567	+	90	12.9857
ENSG00000224007	chr2	148295656	148296679	-	0	0
ENSG00000224011	chr17	60727165	60727482	-	0	0
ENSG00000224012	chr5	163709210	163709514	-	5	1.31276
ENSG00000224014	chr1	247175256	247175525	+	0	0
ENSG00000224016	chr7	149891191	149909704	-	0	0
ENSG00000224019	chr2	185956587	185957063	-	0	0
ENSG00000224025	chr9	68609125	68611984	+	12	0.33599
ENSG00000224039	chr3	16692745	16694202	-	1	0.05492
ENSG00000224040	chr1	182942115	182942404	-	1	0.27613
ENSG00000224042	chr7	117263917	117264388	+	0	0
ENSG00000224045	chr9	135588002	135591975	+	0	0
ENSG00000224052	chrALTS_NT_167245	4481303	4483194	+	0	0
ENSG00000224054	chrX	44466691	44468955	+	0	0
ENSG00000224055	chr15	44063511	44064313	+	0	0
ENSG00000224058	chr2	47731402	47732035	-	4	0.50523
ENSG00000224059	chr7	85027828	85029692	+	8	0.3435
ENSG00000224061	chr2	106253231	106253717	-	36	5.91956
ENSG00000224062	chr4	121451541	121451967	+	0	0
ENSG00000224064	chr1	26983628	26984024	+	0	0
ENSG00000224065	chrX	89367435	89367600	-	0	0
ENSG00000224067	chr9	111802980	111803435	+	13	2.52063
ENSG00000224069	chrX	154897561	154898092	-	0	0
ENSG00000224070	chr2	206259628	206259918	-	0	0
ENSG00000224071	chr2	66820684	66822570	-	3	0.15351
ENSG00000224072	chrX	46454097	46457199	-	20	0.69664
ENSG00000224080	chr3	37143512	37143958	-	0	0
ENSG00000224082	chr3	5080212	5084429	-	6	0.2275
ENSG00000224083	chr9	5096666	5098193	+	0	0
ENSG00000224085	chr3	140902194	140902651	+	0	0
ENSG00000224092	chr9	1977784	1978547	-	0	0
ENSG00000224094	chr3	45159774	45160175	-	0	0
ENSG00000224109	chrX	51618109	51618594	-	0	0
ENSG00000224110	chr8	129728744	129730445	+	0	0
ENSG00000224114	chr1	206695837	206696269	-	0	0
ENSG00000224117	chr13	30553670	30554693	+	22	1.72044
ENSG00000224118	chrALTS_NT_113891	1339420	1339569	-	0	0
ENSG00000224121	chr2	222904640	222905055	-	0	0
ENSG00000224126	chr17	18677261	18677757	+	273	43.98677
ENSG00000224129	chr1	26519354	26520250	-	0	0
ENSG00000224131	chrALTS_NT_167246	2686021	2686622	+	0	0
ENSG00000224134	chr7	81431731	81432796	+	0	0
ENSG00000224136	chr7	117882859	117883675	+	0	0
ENSG00000224144	chr22	22420326	22421310	+	0	0
ENSG00000224155	chr7	56304678	56305526	-	47	4.43308
ENSG00000224160	chr2	242119856	242120053	-	0	0
ENSG00000224161	chr18	59761558	59761905	+	0	0
ENSG00000224162	chr10	43732334	43732584	+	0	0
ENSG00000224163	chr7	128912732	128914063	-	0	0
ENSG00000224172	chr7	64735933	64736743	-	6	0.59244
ENSG00000224183	chr1	25294164	25294643	-	1	0.16683
ENSG00000224185	chr9	64439346	64440180	+	0	0
ENSG00000224188	chr13	84020327	84020762	+	0	0
ENSG00000224203	chr1	161536571	161538158	-	0	0
ENSG00000224205	chr22	23987320	23991421	-	0	0
ENSG00000224207	chr4	102734358	102734612	+	21	6.5947
ENSG00000224208	chrX	71314912	71315879	-	57	7.13199
ENSG00000224217	chrX	116748530	116748877	-	4	0.92044
ENSG00000224219	chr2	193730555	193730689	-	4	2.3727
ENSG00000224221	chr6	73391038	73391767	-	0	0
ENSG00000224224	chrX	18865771	18866554	+	6	0.61285
ENSG00000224230	chrALTS_NT_167246	3820959	3821054	-	0	0
ENSG00000224232	chr2	241478316	241478993	+	11	1.29921
ENSG00000224237	chr3	27214816	27215018	-	0	0
ENSG00000224244	chr17	40687038	40689360	-	0	0
ENSG00000224245	chr9	94496275	94512879	+	0	0
ENSG00000224252	chr2	238735263	238735547	-	0	0
ENSG00000224254	chr17	19605454	19605933	+	0	0
ENSG00000224255	chr1	52179848	52180553	+	0	0
ENSG00000224256	chr22	28835893	28836137	-	0	0
ENSG00000224261	chr1	160266340	160267225	-	7	0.63267
ENSG00000224273	chr7	76117725	76132187	-	1	0.12691
ENSG00000224278	chr1	188242139	188242678	-	0	0
ENSG00000224279	chr22	38574931	38575431	-	0	0
ENSG00000224280	chr7	16583782	16586757	-	578	15.55287
ENSG00000224282	chr5	31822561	31823136	-	4	0.5561
ENSG00000224288	chr2	143093056	143094164	-	0	0
ENSG00000224289	chr10	89362294	89363487	+	1	0.06707
ENSG00000224291	chr2	88428078	88428615	+	2	0.78895
ENSG00000224296	chr5	64674853	64675387	+	0	0
ENSG00000224297	chr9	74935176	74935696	+	0	0
ENSG00000224299	chr2	201550524	201551049	+	0	0
ENSG00000224302	chr10	102085476	102085730	-	0	0
ENSG00000224314	chrX	117399452	117400081	+	0	0
ENSG00000224315	chr1	8786211	8786913	-	0	0
ENSG00000224316	chr7	65773620	65802067	+	0	0
ENSG00000224321	chr1	15792796	15793285	+	0	0
ENSG00000224323	chr2	186488624	186489083	-	0	0
ENSG00000224324	chr7	158622175	158624940	-	46	1.33175
ENSG00000224331	chr2	164687287	164687596	-	1	0.25832
ENSG00000224333	chr1	32402109	32403115	-	0	0
ENSG00000224334	chr22	24686923	24688087	+	77	5.29274
ENSG00000224335	chr1	148234273	148234489	+	0	0
ENSG00000224337	chr2	149320593	149321436	+	5	0.4744
ENSG00000224338	chr1	11425257	11425821	-	0	0
ENSG00000224339	chrX	37945884	37946775	+	9	0.80797
ENSG00000224340	chr1	10054445	10054781	-	0	0
ENSG00000224341	chrX	118877886	118879185	-	116	9.68624
ENSG00000224344	chr2	51511058	51511483	+	0	0
ENSG00000224346	chr2	200844240	200845461	+	0	0
ENSG00000224348	chr1	241305580	241305882	-	0	0
ENSG00000224351	chr13	39817741	39818049	-	0	0
ENSG00000224352	chr2	130330142	130330285	-	0	0
ENSG00000224354	chr7	141802482	141803487	-	0	0
ENSG00000224355	chrALTS_NT_167248	1075334	1075465	-	0	0
ENSG00000224365	chr7	66004017	66004137	+	0	0
ENSG00000224366	chr19	44570304	44570564	-	0	0
ENSG00000224370	chr7	56380976	56381312	+	0	0
ENSG00000224373	chr14	106627249	106627825	-	0	0
ENSG00000224396	chrX	22435598	22436818	+	2	0.13117
ENSG00000224401	chrX	47840963	47841702	-	14	1.515
ENSG00000224402	chr10	45258185	45259123	+	0	0
ENSG00000224410	chr2	125823108	125823315	+	14	5.3899
ENSG00000224411	chr11	27888838	27891033	-	896	32.67318
ENSG00000224412	chr10	63489461	63489638	+	0	0
ENSG00000224414	chr2	217693895	217696763	+	0	0
ENSG00000224419	chr13	90230384	90231682	+	0	0
ENSG00000224421	chr21	36388878	36389112	-	0	0
ENSG00000224425	chr2	131352214	131353239	-	3	0.23415
ENSG00000224427	chr21	32841496	32841811	-	1	0.25341
ENSG00000224431	chr5	132199456	132203487	+	1	0.02252
ENSG00000224436	chr1	232221938	232222174	-	0	0
ENSG00000224437	chr9	70916997	70917501	-	29	4.59857
ENSG00000224438	chr12	2781904	2782371	+	0	0
ENSG00000224439	chr10	28436201	28437078	+	0	0
ENSG00000224442	chr2	197028711	197030143	-	0	0
ENSG00000224443	chr2	47705468	47705979	+	1	0.20273
ENSG00000224448	chr7	99638242	99638767	-	3	0.45672
ENSG00000224451	chr13	51598416	51599460	+	0	0
ENSG00000224458	chr7	64100305	64150721	+	0	0
ENSG00000224463	chr2	202231696	202231849	+	1	0.51999
ENSG00000224464	chr2	23872268	23873014	-	13	1.3936
ENSG00000224465	chr22	22170983	22171556	-	0	0
ENSG00000224466	chr1	86552625	86553342	-	0	0
ENSG00000224469	chr7	137164043	137164612	+	40	5.61954
ENSG00000224471	chrX	102799563	102799883	+	0	0
ENSG00000224475	chr7	97200708	97201483	-	0	0
ENSG00000224476	chr19	41169861	41170166	+	0	0
ENSG00000224479	chr3	63742293	63805093	-	0	0
ENSG00000224484	chr7	57776972	57777521	-	0	0
ENSG00000224488	chr9	17447145	17448543	-	8	0.45792
ENSG00000224493	chr1	75521562	75522231	+	0	0
ENSG00000224494	chr1	81426456	81427605	+	1	0.06963
ENSG00000224498	chr10	108848186	108849561	+	0	0
ENSG00000224510	chr13	48134358	48134534	-	0	0
ENSG00000224519	chr7	46634614	46634946	+	0	0
ENSG00000224520	chr1	157073257	157074703	+	0	0
ENSG00000224523	chrX	81408938	81427276	+	0	0
ENSG00000224529	chr2	208135394	208137697	-	0	0
ENSG00000224537	chr9	42817105	42823213	-	0	0
ENSG00000224539	chrX	135598927	135615431	+	0	0
ENSG00000224540	chr1	209232196	209233419	+	20	1.30847
ENSG00000224543	chr19	14489388	14489609	+	7	2.525
ENSG00000224545	chr7	131520137	131520503	+	0	0
ENSG00000224546	chr9	96146007	96147856	+	49	2.121
ENSG00000224547	chr7	46144937	46145688	+	0	0
ENSG00000224548	chrX	127796124	127796733	+	0	0
ENSG00000224550	chr1	107505203	107505448	+	1440	468.75201
ENSG00000224551	chr7	97135015	97135561	-	0	0
ENSG00000224553	chr2	171374931	171375278	-	1	0.23011
ENSG00000224555	chr11	3989163	3989463	-	5	1.33021
ENSG00000224556	chrX	52422069	52459066	+	0	0
ENSG00000224560	chr4	45414337	45414910	-	0	0
ENSG00000224566	chr1	228114997	228115473	-	8	1.34304
ENSG00000224569	chr4	13977166	13978028	+	103	9.55745
ENSG00000224570	chr1	65576129	65578380	-	6	0.26737
ENSG00000224573	chr7	32951426	32951656	+	0	0
ENSG00000224578	chr16	51645756	51647132	+	608	35.35781
ENSG00000224579	chr19	54209092	54209418	-	0	0
ENSG00000224584	chr1	214612960	214613398	-	0	0
ENSG00000224585	chr2	94971954	94972167	-	0	0
ENSG00000224589	chrX	27893348	27894059	-	0	0
ENSG00000224590	chr2	201553688	201554031	+	0	0
ENSG00000224593	chr7	3337889	3338601	+	0	0
ENSG00000224594	chr8	48384590	48385049	+	0	0
ENSG00000224598	chr21	34135432	34136071	-	1	0.12512
ENSG00000224599	chr9	65189995	65193610	-	0	0
ENSG00000224600	chr1	171824610	171824959	-	0	0
ENSG00000224602	chr21	16121310	16121644	-	0	0
ENSG00000224603	chr9	62444256	62444634	-	0	0
ENSG00000224604	chr2	16853820	16855284	-	0	0
ENSG00000224607	chr2	89968867	89969335	+	0	0
ENSG00000224611	chr3	172522228	172522444	+	5	1.84513
ENSG00000224617	chrX	71789386	71789636	-	0	0
ENSG00000224618	chr3	30626423	30626797	-	0	0
ENSG00000224622	chr12	55158847	55159723	+	0	0
ENSG00000224625	chr1	242057085	242060242	+	0	0
ENSG00000224627	chr2	83594956	83595243	+	0	0
ENSG00000224628	chr20	31285317	31286835	-	322	16.97516
ENSG00000224629	chr7	157263022	157263229	-	0	0
ENSG00000224630	chrX	144308834	144309080	-	0	0
ENSG00000224631	chr16	61055399	61055964	-	215	30.4185
ENSG00000224632	chrX	103007461	103008072	+	0	0
ENSG00000224637	chr2	44166266	44166943	+	0	0
ENSG00000224640	chr13	69408216	69408735	-	16	2.46395
ENSG00000224646	chr2	74754670	74754819	-	0	0
ENSG00000224647	chr17	7330452	7335413	+	0	0
ENSG00000224650	chr14	106810442	106811131	-	0	0
ENSG00000224653	chr7	57819819	57820627	+	0	0
ENSG00000224656	chrX	47718002	47719099	-	0	0
ENSG00000224662	chr9	136779939	136780218	+	0	0
ENSG00000224664	chrX	114589620	114589935	+	0	0
ENSG00000224667	chr7	12506007	12507478	+	1	0.17333
ENSG00000224668	chr1	210859177	210862285	-	369	9.50433
ENSG00000224670	chr2	194027919	194028164	+	0	0
ENSG00000224672	chr2	201101853	201103136	-	0	0
ENSG00000224674	chr2	162088259	162090072	+	0	0
ENSG00000224677	chr15	43649123	43649280	+	0	0
ENSG00000224678	chr1	92114803	92115796	-	3	0.24169
ENSG00000224679	chr2	131535187	131536988	-	0	0
ENSG00000224680	chr1	52368677	52369244	+	19	2.67868
ENSG00000224681	chr9	40332995	40333460	-	0	0
