Gene_Symbol	Chromosome	 Start_coordinate	End_coordinate	Strand	Count	RPKM
CCL4	chr17	36103590	36105621	+	13	0.2175
CCL4	chrALTS_NT_187614	338748	340542	+	0	0
CCL4	chrALTS_NT_187661	57924	59718	+	0	0
CCL4L1	chrALTS_NT_187661	266766	268581	+	0	0
CCL4L2	chr17	36210924	36212878	+	44	1.50338
CCL4L2	chrALTS_NT_187614	445812	447782	+	0	0
CCL4L2	chrALTS_NT_187661	165045	167015	+	0	0
CCL4L2/CCL4L1	chrALTS_NT_187661	165200	268581	+	0	0
CCL5	chr17	35871491	35880508	-	6	0.14097
CCL5	chrALTS_NT_187614	106023	114905	-	0	0
CCL7	chr17	34270216	34272242	+	0	0
CCL8	chr17	34319036	34321402	+	1	0.02696
CCM2	chr7	44999475	45076470	+	3431	14.23004
CCM2L	chr20	32010397	32032181	+	80	0.90871
CCNA1	chr13	36431520	36442882	+	211	2.80319
CCNA2	chr4	121816444	121823933	-	191	2.32074
CCNB1	chr5	69167010	69178245	+	325	4.33465
CCNB1IP1	chr14	20311368	20333312	-	1267	12.04198
CCNB2	chr15	59105078	59125045	+	10	0.12137
CCNB3	chrX	50202713	50351914	+	44	0.27625
CCNC	chr6	99542380	99568973	-	247	1.82907
CCND1	chr11	69641087	69654474	+	645	4.42544
CCND2	chr12	4273736	4305356	+	1280	4.64817
CCND2P	chr11	63243085	63244004	+	203	8.63753
CCND3	chr6	41934933	42050357	-	959	5.91279
CCND3P	chr10	30403197	30403776	-	62	3.63416
CCNDBP1	chr15	43185118	43197177	+	1362	6.95776
CCNE1	chr19	29811898	29824317	+	66	0.87683
CCNE2	chr8	94879770	94896678	-	78	0.63591
CCNF	chr16	2429394	2458858	+	307	1.65327
CCNG1	chr5	163437569	163446151	+	179	1.96559
CCNG2	chr4	77157151	77433388	+	699	3.17614
CCNH	chr5	87376254	87413033	-	714	5.92913
CCNI	chr4	77047158	77076005	-	7802	70.902
CCNI2	chr5	132747445	132754403	+	620	7.16699
CCNJ	chr10	96043394	96060870	+	175	1.4343
CCNJL	chr5	160251652	160339650	-	97	0.82033
CCNJP	chr7	56228634	56229782	-	6	0.17753
CCNK	chr14	99481169	99535044	+	814	3.36661
CCNL1	chr3	157146364	157160760	-	1297	4.7464
CCNL2	chr1	1385711	1399338	-	1865	9.56758
CCNO	chr5	55231152	55233680	-	238	4.47279
CCNT1	chr12	48688458	48716998	-	1075	4.95818
CCNT2	chr2	134918235	134959345	+	2657	7.82281
CCNT2-AS1	chr2	134867062	134918606	-	31	1.07982
CCNY	chr10	35246981	35572670	+	1472	8.31564
CCNYL1	chr2	207711540	207756174	+	135	1.17231
CCNYL2	chr10	42408168	42475349	-	5	0.04437
CCP110	chr16	19523811	19553408	+	1474	4.94099
CCPG1	chr15	55355223	55408510	-	1823	7.36238
CCR1	chr3	46201709	46208396	-	27	0.33611
CCR10	chr17	42678889	42681843	-	43	0.82452
CCR2	chr3	46353734	46360928	+	10	0.09107
CCR3	chr3	46122973	46266706	+	0	0
CCR4	chr3	32951574	32956349	+	0	0
CCR5	chr3	46370142	46376206	+	10	0.08755
CCR6	chr6	167111807	167139696	+	36	0.28852
CCR7	chr17	40553769	40565484	-	10	0.13491
CCR8	chr3	39329706	39333680	+	0	0
CCR9	chr3	45886504	45903177	+	1	0.0121
CCRL2	chr3	46407163	46412997	+	8	0.09556
CCRN4L	chr4	139015759	139045939	+	280	4.79313
CCS	chr11	66592821	66606019	+	385	6.41295
CCSAP	chr1	229321005	229343294	-	2161	11.73039
CCSER1	chr4	90127533	91602219	+	1505	4.83468
CCSER2	chr10	84328586	84518521	+	2986	11.957
CCT2	chr12	69585334	69601577	+	1892	14.86533
CCT3	chr1	156308961	156367837	-	1760	14.99992
CCT4	chr2	61868089	61888804	-	1771	21.83055
CCT5	chr5	10249921	10266412	+	3108	18.10221
CCT5	chr5	10264597	10267146	-	399	5.31953
CCT6A	chr7	56051630	56063989	+	1355	11.80874
CCT6B	chr17	34927859	34981073	-	50	0.39267
CCT6P1	chr7	65751105	65764222	+	18	0.16951
CCT6P3	chr7	65038354	65074713	+	8	0.06938
CCT7	chr2	73233420	73253022	+	2945	27.91999
CCT8	chr21	29056322	29073797	-	2207	23.45462
CCT8L1	chr7	152445477	152447150	+	0	0
CCT8L2	chr22	16590751	16592810	-	8	0.13203
CCZ1	chr7	5898710	5925974	+	48	0.27795
CCZ1B	chr7	6796809	6826770	-	289	1.25081
cD0826Q1.1	chr6	33103794	33107330	-	0	0
cD0826Q1.1	chrALTS_NT_167244	4408419	4411955	-	0	0
cD0826Q1.1	chrALTS_NT_113891	4515549	4519104	-	0	0
cD0826Q1.1	chrALTS_NT_167245	4347291	4347494	-	0	0
cD0826Q1.1	chrALTS_NT_167246	4523499	4527035	-	0	0
cD0826Q1.1	chrALTS_NT_167247	4402804	4406340	-	0	0
cD0826Q1.1	chrALTS_NT_167248	4298430	4301966	-	0	0
cD0826Q1.1	chrALTS_NT_167249	4552751	4556287	-	0	0
CD101	chr1	117001750	117036551	+	127	1.1051
CD109	chr6	73695785	73828317	+	289	1.02666
CD14	chr5	140631728	140633701	-	449	8.09366
CD151	chr11	810880	838835	+	527	4.73603
CD151/RPLP2	chr11	809997	811168	+	152	4.40916
CD158B1	chrALTS_NT_187636	56312	70840	+	0	0
CD158B1	chrALTS_NT_187640	26089	82358	+	0	0
CD158B1	chrALTS_NT_187642	26082	70849	+	0	0
CD158B1	chrALTS_NT_187644	56353	70886	+	0	0
CD158B1	chrALTS_NT_187670	56224	70585	+	0	0
CD158B1	chrALTS_NT_187686	56346	70673	+	0	0
CD158B2	chrALTS_NT_187637	40089	54613	+	0	0
CD158B2	chrALTS_NT_187641	39642	54140	+	0	0
CD158C	chrALTS_NW_003571054	692014	695977	+	0	0
CD158C	chrALTS_NT_187636	132527	144343	+	0	0
CD158C	chrALTS_NT_187637	87878	168824	+	0	0
CD158C	chrALTS_NT_187638	72907	86320	+	0	0
CD158C	chrALTS_NT_187639	87912	132432	+	0	0
CD158C	chrALTS_NT_187645	87858	132380	+	0	0
CD158C	chrALTS_NT_187669	88030	91885	+	0	0
CD158C	chrALTS_NT_187670	72833	119041	+	0	0
CD158C	chrALTS_NT_187672	87898	91896	+	0	0
CD158C	chrALTS_NT_187673	26083	168859	+	0	0
CD158C	chrALTS_NT_187675	129469	141286	+	0	0
CD158C	chrALTS_NT_187676	62377	74199	+	0	0
CD158C	chrALTS_NW_003571056	753983	759419	+	0	0
CD158C	chrALTS_NT_187683	60639	64494	+	0	0
CD158C	chrALTS_NT_187685	88021	91876	+	0	0
CD158C	chrALTS_NT_187686	132624	213556	+	0	0
CD158C	chrALTS_NT_187687	88098	99919	+	0	0
CD158C	chrALTS_NW_003571061	497309	502746	+	0	0
CD158F	chrALTS_NT_187636	179207	188703	+	0	0
CD158F	chrALTS_NT_187641	134182	143733	+	0	0
CD158F	chrALTS_NT_187644	121130	130594	+	0	0
CD158F	chrALTS_NT_187670	121129	130625	+	0	0
CD158F	chrALTS_NT_113949	121083	130547	+	0	0
CD158G	chrALTS_NT_187644	132551	147571	+	0	0
CD158G	chrALTS_NT_187684	68163	83021	+	0	0
CD158G	chrALTS_NT_113949	132527	147401	+	0	0
CD158H	chrALTS_NT_187636	207395	221843	+	0	0
CD158H	chrALTS_NT_187641	162334	176877	+	0	0
CD158H	chrALTS_NT_187644	149511	163747	+	0	0
CD158H	chrALTS_NT_187670	149302	163316	+	0	0
CD158H	chrALTS_NT_113949	149491	163505	+	0	0
CD158i	chrALTS_NT_187637	134350	149874	+	0	0
CD158i	chrALTS_NT_187638	120803	135792	+	0	0
CD158i	chrALTS_NT_187639	134331	150246	+	0	0
CD158i	chrALTS_NT_187643	134311	150226	+	0	0
CD158i	chrALTS_NT_187645	134278	149908	+	0	0
CD158i	chrALTS_NT_187668	178944	194523	+	0	0
CD158i	chrALTS_NT_187669	134278	149907	+	0	0
CD158i	chrALTS_NT_187673	134389	149702	+	0	0
CD158i	chrALTS_NT_187685	134318	149134	+	0	0
CD158i	chrALTS_NT_187686	179000	194606	+	0	0
CD158i	chrALTS_NT_187687	134412	149780	+	0	0
CD158K	chrALTS_NT_187636	223717	240511	+	0	0
CD158K	chrALTS_NT_187638	138292	155021	+	0	0
CD158K	chrALTS_NT_187639	152119	168877	+	0	0
CD158K	chrALTS_NT_187641	178747	195541	+	0	0
CD158K	chrALTS_NT_187642	137059	153818	+	0	0
CD158K	chrALTS_NT_187643	152099	168857	+	0	0
CD158K	chrALTS_NT_187644	165875	182669	+	0	0
CD158K	chrALTS_NT_187645	152067	168839	+	0	0
CD158K	chrALTS_NT_187669	152066	168824	+	0	0
CD158K	chrALTS_NT_187670	165639	182433	+	0	0
CD158K	chrALTS_NT_187684	182156	198932	+	0	0
CD158K	chrALTS_NT_187685	151175	167950	+	0	0
CD158K	chrALTS_NT_113949	165828	174538	+	0	0
CD158z	chrALTS_NT_187636	26103	38121	+	0	0
CD158z	chrALTS_NT_187637	26071	37709	+	0	0
CD158z	chrALTS_NT_187641	25587	37647	+	0	0
CD158z	chrALTS_NT_187644	26105	38295	+	0	0
CD158z	chrALTS_NT_187670	26109	38128	+	0	0
CD158z	chrALTS_NT_187686	26072	37758	+	0	0
CD158z	chrALTS_NT_113949	26089	70843	+	0	0
CD160	chr1	145719446	145739288	+	25	0.21269
CD163	chr12	7470813	7503893	-	695	4.21475
CD163L1	chr12	7346685	7444185	-	103	0.6178
CD164	chr6	109366514	109382559	-	360	1.76252
CD164L2	chr1	27379106	27383380	-	3	0.04831
CD177	chr19	43353659	43363328	+	8	0.10776
CD177P	chr19	43372742	43379123	-	0	0
CD180	chr5	67181377	67196799	-	22	0.18458
CD19	chr16	28931761	28939347	+	5	0.05882
CD1A	chr1	158254137	158258269	+	0	0
CD1B	chr1	158327950	158331846	-	0	0
CD1C	chr1	158289769	158294774	+	0	0
CD1D	chr1	158179947	158186427	+	9	0.07083
CD1E	chr1	158353435	158357553	+	0	0
CD2	chr1	116754385	116769229	+	0	0
CD200	chr3	112332347	112362812	+	1190	11.42513
CD200R1	chr3	112921209	112975122	-	4	0.03482
CD200R1L	chr3	112743191	112845950	-	0	0
CD204	chr8	16250398	16567490	-	0	0
CD207	chr2	70830212	70835823	-	1	0.01814
CD209	chr19	7739993	7747611	-	55	0.41915
CD22	chr19	35319261	35347361	+	626	2.91776
CD22/MAG	chr19	35312314	35329972	+	51	2.00909
CD226	chr18	69831158	69961805	-	39	0.09749
CD24	chr6	106969831	106975627	-	12	0.1496
CD244	chr1	160830160	160862902	-	3	0.03512
CD247	chr1	167430640	167518610	-	65	0.54779
CD248	chr11	66314487	66317044	-	401	5.32947
CD24L2	chr15	56071421	56071639	+	0	0
CD27	chr12	6444867	6451718	+	31	0.74745
CD274	chr9	5450399	5470567	+	115	0.90606
CD276	chr15	73683966	73714518	+	349	2.17466
CD27-AS1	chr12	6439174	6443160	-	2	0.0222
CD27-AS1	chr12	6448639	6451512	-	41	1.78017
CD28	chr2	203706475	203738912	+	0	0
CD2AP	chr6	47477746	47627263	+	886	4.61276
CD2BP2	chr16	30350766	30355361	-	986	8.88445
CD300A	chr17	74466374	74484798	+	79	0.9838
CD300C	chr17	74541065	74546171	-	8	0.17127
CD300E	chr17	74609883	74623758	-	7	0.06751
CD300LB	chr17	74520755	74531474	-	4	0.04205
CD300LD	chr17	74579365	74592283	-	0	0
CD300LF	chr17	74694308	74713000	-	31	0.48212
CD300LG	chr17	43846777	43863629	+	0	0
CD302	chr2	159768628	159798255	-	156	0.871
CD305	chr19	54368189	54368700	-	0	0
CD305	chrALTS_NT_187693	350910	351421	-	0	0
CD320	chr19	8302127	8308356	-	434	4.1469
CD33	chr19	51225064	51243860	+	20	0.11374
CD34	chr1	207880972	207911402	-	508	1.91681
CD36	chr7	80369575	80679277	+	27	0.07202
CD37	chr19	49335171	49343335	+	195	1.59323
CD38	chr4	15778275	15853230	+	87	0.43147
CD3D	chr11	118338954	118344269	-	5	0.06184
CD3E	chr11	118304545	118316175	+	1	0.01195
CD3EAP	chr19	45406209	45410766	+	1865	19.26013
CD3G	chr11	118344317	118355161	+	0	0
CD4	chr12	6786858	6820810	+	125	0.89203
CD40	chr20	46118260	46129863	+	140	1.86577
CD40LG	chrX	136648177	136660390	+	5	0.09274
CD44	chr11	35138870	35232402	+	762	2.27983
CD46	chr1	207752038	207795516	+	1762	6.8617
CD47	chr3	108043094	108091088	-	1820	7.5808
CD48	chr1	160678746	160711851	-	4	0.04048
CD5	chr11	61102395	61127852	+	45	0.47497
CD52	chr1	26317920	26320523	+	14	0.40438
CD53	chr1	110871199	110899936	+	567	8.75002
CD55	chr1	207321472	207360966	+	360	2.99094
CD58	chr1	116514534	116571093	-	26	0.20062
CD59	chr11	33698262	33736479	-	5480	17.46868
CD5L	chr1	157827071	157898256	-	0	0
CD6	chr11	60971641	61020377	+	32	0.16714
CD63	chr12	55725443	55729707	-	2858	40.9799
CD68	chr17	7579467	7582113	+	1064	19.26133
CD69	chr12	9752486	9760901	-	2	0.02401
CD7	chr17	82314868	82317604	-	6	0.08632
CD70	chr19	6583124	6591152	-	0	0
CD72	chr9	35609533	35646857	-	81	0.76728
CD74	chr5	150401637	150412980	-	2502	21.06499
CD79A	chr19	41877120	41881372	+	6	0.16215
CD79B	chr17	63928738	63932354	-	0	0
CD80	chr3	119524293	119559634	-	0	0
CD81	chr11	2376161	2397419	+	10967	58.22971
CD82	chr11	44564427	44620363	+	254	2.28385
CD83	chr6	14117256	14136918	+	338	3.88078
CD84	chr1	160541094	160579516	-	42	0.15043
CD85	chrALTS_NT_187693	289467	295523	-	0	0
CD85l	chrALTS_NT_187636	2217	2529	+	0	0
CD85l	chrALTS_NT_187637	2217	2529	+	0	0
CD85l	chrALTS_NT_187638	2217	2529	+	0	0
CD85l	chrALTS_NT_187639	2217	2529	+	0	0
CD85l	chrALTS_NT_187644	2217	2529	+	0	0
CD85l	chrALTS_NT_187645	2217	2529	+	0	0
CD85l	chrALTS_NT_187668	2217	2529	+	0	0
CD85l	chrALTS_NT_187669	2217	2529	+	0	0
CD85l	chrALTS_NT_187672	2217	2529	+	0	0
CD85l	chrALTS_NT_187673	2217	2529	+	0	0
CD85l	chrALTS_NT_187684	2217	2529	+	0	0
CD85l	chrALTS_NT_187685	2217	2529	+	0	0
CD85l	chrALTS_NT_187686	1	2730	+	0	0
CD85l	chrALTS_NT_187687	2217	2529	+	0	0
CD85l	chrALTS_NT_113949	2217	2529	+	0	0
CD85l	chrALTS_NW_003571061	422713	427303	+	0	0
CD85m	chrALTS_NT_187636	9540	15077	+	0	0
CD85m	chrALTS_NT_187637	9540	15077	+	0	0
CD85m	chrALTS_NT_187638	9547	14969	+	0	0
CD85m	chrALTS_NT_187639	9540	15077	+	0	0
CD85m	chrALTS_NT_187644	9540	15077	+	0	0
CD85m	chrALTS_NT_187645	9540	15077	+	0	0
CD85m	chrALTS_NT_187668	9540	15077	+	0	0
CD85m	chrALTS_NT_187669	9540	15077	+	0	0
CD85m	chrALTS_NT_187670	9540	15077	+	0	0
CD85m	chrALTS_NT_187673	9540	15077	+	0	0
CD85m	chrALTS_NT_187684	9540	15077	+	0	0
CD85m	chrALTS_NT_187685	9540	15077	+	0	0
CD85m	chrALTS_NT_187686	9540	14965	+	0	0
CD85m	chrALTS_NT_187687	9540	15077	+	0	0
CD85m	chrALTS_NT_113949	9540	15077	+	0	0
CD86	chr3	122055362	122121143	+	16	0.15466
CD8A	chr2	86784605	86808396	-	104	0.96262
CD8B	chr2	86815337	86861924	-	1	0.01221
CD8B2	chr2	106487427	106506940	+	5	0.26854
CD9	chr12	6199715	6238271	+	586	3.71545
CD93	chr20	23079349	23086340	-	181	0.91733
CD96	chr3	111292719	111665996	+	6	0.03685
CD97	chr19	14380501	14408725	+	222	1.4587
CD99	chrX	2691179	2741309	+	0	0
CD99	chrY	2691187	2741309	+	0	0
CD99L2	chrX	150766336	150898816	-	2396	11.55579
CD99P1	chrX	2609265	2657229	+	0	0
CD99P1	chrY	2609265	2657229	+	0	0
CDA	chr1	20588948	20618908	+	48	1.69455
CDADC1	chr13	49247911	49293486	+	240	1.71341
CDAN1	chr15	42723559	42737219	-	1158	7.15791
CDC123	chr10	12195962	12250590	+	674	4.65542
CDC14A	chr1	100345028	100520277	+	229	1.17959
CDC14B	chr9	96490218	96619830	-	373	1.04386
CDC14BL	chr7	48847766	48851625	+	29	0.25542
CDC14C	chr7	48919765	48927453	+	119	1.27062
CDC16	chr13	114234845	114272723	+	1137	6.06346
CDC20	chr1	43358928	43363203	+	27	0.40616
CDC20B	chr5	55112971	55173177	-	0	0
CDC20P	chr9	87011652	87013151	+	25	0.56662
CDC23	chr5	138187648	138213343	-	452	3.32755
CDC25A	chr3	48157146	48188402	-	20	0.16515
CDC25B	chr20	3786772	3806121	+	894	5.85951
CDC25C	chr5	138285265	138338355	-	7	0.07712
CDC26	chr9	113267008	113275589	-	0	0
CDC27	chr17	47117703	47189299	-	996	5.05312
CDC34	chr19	531712	542092	+	1260	18.60017
CDC37	chr19	10391133	10420121	-	2709	33.69843
CDC37L1	chr9	4679566	4708398	+	940	8.36794
CDC40	chr6	110180141	110254275	+	1296	7.40879
CDC42	chr1	22052627	22092946	+	1068	10.09138
CDC42BPA	chr1	226989865	227318492	-	4923	11.48316
CDC42BPA	chr1	227060049	227061250	-	0	0
CDC42BPB	chr14	102932379	103057462	-	7191	17.67567
CDC42BPG	chr11	64823387	64844569	-	3	0.01687
CDC42EP1	chr22	37559778	37569405	+	65	0.83013
CDC42EP2	chr11	65314818	65322429	+	191	2.64821
CDC42EP3	chr2	37641882	37738468	-	201	0.65668
CDC42EP4	chr17	73283624	73312175	-	1065	9.18954
CDC42EP5	chr19	54465025	54473290	-	10	0.36556
CDC42EP5	chrALTS_NW_003571054	371538	379704	-	0	0
CDC42EP5	chrALTS_NW_003571060	369717	377945	-	0	0
CDC42EP5	chrALTS_NT_187693	447323	455551	-	0	0
CDC42P3	chr8	142995828	142997663	+	2	0.03703
CDC42SE1	chr1	151050971	151070325	-	539	3.1032
CDC42SE2	chr5	131245493	131398447	+	257	1.45233
CDC45	chr22	19479459	19520612	+	17	0.19752
CDC5L	chr6	44387514	44450426	+	1789	9.30405
CDC6	chr17	40287633	40304657	+	113	0.75032
CDC7	chr1	91500814	91525764	+	480	4.42477
CDC73	chr1	193121958	193254815	+	1829	9.30706
CDCA2	chr8	25458759	25507920	+	4	0.03261
CDCA3	chr12	6844793	6852066	-	39	0.24364
CDCA4	chr14	105009573	105021148	-	14	0.1894
CDCA5	chr11	65066300	65084164	-	23	0.19922
CDCA7	chr2	173354820	173368997	+	20	0.17284
CDCA7L	chr7	21900899	21946084	-	78	0.70695
CDCA8	chr1	37692401	37709719	+	21	0.28119
CDCP1	chr3	45082274	45146422	-	48	0.25059
CDCP2	chr1	54138995	54172694	-	23	0.27777
CDH1	chr16	68737225	68835548	+	158	0.89213
CDH10	chr5	24487100	24644978	-	2190	20.34245
CDH11	chr16	64882891	65126112	-	1361	4.37127
CDH12	chr5	21750673	22853622	-	625	3.54726
CDH13	chr16	82626794	83800640	+	3507	12.84086
CDH15	chr16	89171755	89195492	+	5	0.03656
CDH16	chr16	66908122	66918984	-	4	0.0311
CDH17	chr8	94127166	94217303	-	7	0.06088
CDH18	chr5	19472951	20575873	-	2426	18.09492
CDH19	chr18	66501083	66604138	-	70	0.36305
CDH2	chr18	27950966	28177481	-	3917	21.70597
CDH20	chr18	61333582	61569882	+	2396	19.40833
CDH22	chr20	46173733	46308498	-	1274	8.72174
CDH23	chr10	71396934	71815947	+	1753	4.19223
CDH24	chr14	23047061	23057538	-	145	1.07188
CDH26	chr20	59958416	60034011	+	221	1.30011
CDH3	chr16	68644248	68700295	+	447	2.70259
CDH4	chr20	61252426	61940617	+	1295	5.93104
CDH4	chrALTS_NT_187623	8603	54269	+	0	0
CDH5	chr16	66366622	66404786	+	1638	9.32469
CDH6	chr5	31193655	31329146	+	773	2.10676
CDH7	chr18	65750252	65890341	+	580	1.59533
CDH8	chr16	61647242	62037035	-	1355	3.55749
CDH9	chr5	26880600	27121150	-	1058	8.55789
CDHR1	chr10	84194635	84219621	+	1687	7.51381
CDHR2	chr5	176542511	176595974	+	180	0.73791
CDHR3	chr7	105876807	106036431	+	309	1.11875
CDHR4	chr3	49790732	49799835	-	0	0
CDHR5	chr11	616565	626078	-	122	1.06953
CDHR5	chrALTS_NT_187586	146464	154966	-	0	0
CDIP1	chr16	4510675	4538828	-	1119	9.95359
CDIP1	chrALTS_NT_187608	212998	217178	-	0	0
CDIPT	chr16	29858356	29863736	-	1012	10.4479
CDIPT-AS1	chr16	29863834	29868047	+	2	0.08994
CDK1	chr10	60772976	60794852	+	9	0.05714
CDK10	chr16	89680737	89696364	+	2122	9.18299
CDK11A	chr1	1702730	1724352	-	930	6.68581
CDK11B	chr1	1635226	1722818	-	865	6.3378
CDK12	chr17	39461486	39567559	+	4188	9.65153
CDK13	chr7	39950037	40097134	+	2010	5.29269
CDK14	chr7	90563774	91210590	+	3643	18.73408
CDK15	chr2	201790454	201895550	+	15	0.08049
CDK16	chrX	47217860	47229997	+	4466	23.20503
CDK17	chr12	96278261	96400588	-	1049	5.46976
CDK18	chr1	205504556	205532793	+	1603	7.53868
CDK19	chr6	110609978	110815958	-	515	2.2464
CDK2	chr12	55966769	55972784	+	146	1.27467
CDK20	chr9	87966441	87974780	-	600	3.54504
CDK2AP1	chr12	123260970	123272316	-	1531	24.14164
CDK2AP2	chr11	67506490	67508728	-	203	3.54463
CDK3	chr17	76000906	76005999	+	87	1.88391
CDK4	chr12	57747727	57756013	-	1186	12.7274
CDK5	chr7	151053812	151058530	-	815	9.42754
CDK5R1	chr17	32486619	32491256	+	9945	78.17339
CDK5R2	chr2	218959628	218962162	+	966	12.95506
CDK5RAP1	chr20	33358839	33401569	-	806	5.91699
CDK5RAP2	chr9	120388869	120580170	-	3283	10.67343
CDK5RAP3	chr17	47970528	47981786	+	3272	18.47809
CDK6	chr7	92604921	92836627	-	270	0.72135
CDK6	chr7	92646416	92648682	-	0	0
CDK7	chr5	69234795	69277430	+	564	8.02272
CDK7	chrALTS_NW_003315917	17975	60596	+	0	0
CDK8	chr13	26254125	26405238	+	829	7.92562
CDK9	chr9	127785679	127790787	+	1954	22.14336
CDKAL1	chr6	20534457	21232404	+	387	2.36932
CDKL1	chr14	50329404	50416461	-	587	2.59004
CDKL2	chr4	75576494	75630716	-	733	4.70895
CDKL3	chr5	134205614	134371114	-	870	6.75591
CDKL4	chr2	39175646	39243973	-	19	0.28331
CDKL5	chrX	18425583	18653629	+	39743	77.01008
CDKN1A	chr6	36676460	36687339	+	609	6.78825
CDKN1B	chr12	12715058	12722371	+	4429	44.78661
CDKN1C	chr11	2883213	2885881	-	333	4.3778
CDKN1C	chrALTS_NT_187585	115397	118042	-	0	0
CDKN2A	chr9	21967752	21995301	-	10	0.09068
CDKN2AIP	chr4	183444591	183448198	+	260	3.24852
CDKN2AIPNL	chr5	134402065	134411907	-	43	0.8176
CDKN2B	chr9	22002903	22009363	-	23	0.19269
CDKN2C	chr1	50960745	50974637	+	127	1.2997
CDKN2D	chr19	10566462	10569059	-	577	13.0514
CDKN3	chr14	54396849	54420218	+	44	0.81474
CDNF	chr10	14819250	14838575	-	8	0.15694
CDO1	chr5	115804733	115816954	-	217	2.77344
CDON	chr11	125955796	126063292	-	1341	4.56767
CDPF1	chr22	46241984	46250679	-	27	0.20335
CDR1	chrX	140782405	140784871	-	84680	1166.94922
CDR1-AS	chrX	140781059	140784352	+	67384	695.4621
CDR2	chr16	22345936	22374617	-	540	6.79436
CDR2L	chr17	74987632	75005800	+	203	1.95175
CDRT1	chr17	15565482	15651653	-	144	0.57184
CDRT15	chr17	14235673	14236862	-	0	0
CDRT15L2	chr17	20579724	20580911	+	0	0
CDRT15P1	chr17	14024498	14025598	+	19	0.58669
CDRT15P2	chr17	15764703	15765689	+	0	0
CDRT4	chr17	15436015	15468709	-	167	1.25469
CDS1	chr4	84582904	84651340	+	404	3.02661
CDS2	chr20	5126761	5197887	+	4563	11.67694
CDSN	chr6	31115088	31120475	-	17	0.22375
CDSN	chrALTS_NT_113891	2597463	2602851	-	0	0
CDSN	chrALTS_NT_167245	2374452	2379835	-	0	0
CDSN	chrALTS_NT_167246	2425602	2430985	-	0	0
CDSN	chrALTS_NT_167247	2459205	2464588	-	0	0
CDSN	chrALTS_NT_167248	2373087	2378477	-	0	0
CDT1	chr16	88803213	88809258	+	61	0.62165
CDV3	chr3	133573590	133590274	+	513	3.85851
CDX1	chr5	150166781	150184558	+	0	0
CDX2	chr13	27962068	27971139	-	0	0
CDX4	chrX	73447254	73455245	+	0	0
CDY1	chrY	24045229	24048032	-	0	0
CDY1	chrY	25622099	25624902	+	0	0
CDY2A	chrY	18025787	18027746	+	0	0
CDY2B	chrY	17878260	17880219	-	0	0
CDYL	chr6	4706159	4955551	+	3086	23.96954
CDYL2	chr16	80597900	80804329	-	956	3.94383
CEACAM1	chr19	42507304	42528509	-	137	0.86108
CEACAM16	chr19	44699151	44710714	+	3	0.05992
CEACAM18	chr19	51478643	51490605	+	0	0
CEACAM19	chr19	44662278	44684359	+	73	0.47699
CEACAM20	chr19	44501677	44529788	-	0	0
CEACAM21	chr19	41549518	41586844	+	10	0.1731
CEACAM21	chrALTS_NT_187620	95157	132483	-	0	0
CEACAM22P	chr19	44537058	44620821	-	0	0
CEACAM24P	chr19	41599735	41605984	+	0	0
CEACAM3	chr19	41796437	41812314	+	1	0.01143
CEACAM4	chr19	41618971	41627074	-	2	0.04985
CEACAM4	chrALTS_NT_187620	54927	63030	+	0	0
CEACAM5	chr19	41576273	41761282	+	1	0.00814
CEACAM6	chr19	41750977	41772208	+	0	0
CEACAM7	chr19	41673307	41706976	-	0	0
CEACAM7	chrALTS_NT_187620	4498	8694	+	0	0
CEACAM8	chr19	42580241	42740384	-	21	0.30137
CEBPA	chr19	33299934	33302564	-	407	5.25913
CEBPA-AS1	chr19	33302958	33305054	+	2	0.03242
CEBPB	chr20	50190583	50192690	+	628	10.12813
CEBPB-AS1	chr20	50184603	50186350	-	0	0
CEBPD	chr8	47736909	47739086	-	172	2.68479
CEBPE	chr14	23117304	23119616	-	2	0.04375
CEBPG	chr19	33373330	33382686	+	116	0.89405
CEBPZ	chr2	37201612	37231713	-	614	5.91001
CEBPZOS	chr2	37196488	37216193	+	224	1.62097
CECR1	chr22	17178790	17221989	-	129	0.63977
CECR2	chr22	17359949	17562040	+	627	1.73119
CECR5	chr22	17137510	17165287	-	285	1.94132
CECR6	chr22	17116299	17121367	-	339	2.27362
CECR7	chr22	17037239	17058780	+	4	0.0665
CEL	chr9	133061978	133087355	+	468	2.66108
CELA1	chr12	51328443	51346679	-	0	0
CELA2A	chr1	15456728	15472091	+	10	0.22381
CELA2B	chr1	15465909	15491400	+	38	0.88667
CELA3A	chr1	22001656	22012542	+	0	0
CELA3B	chr1	21976925	21998642	+	0	0
CELF1	chr11	47465937	47565569	-	2089	6.6071
CELF2	chr10	10796888	11336675	+	3785	10.52241
CELF2-AS1	chr10	11316833	11320311	-	103	1.20915
CELF3	chr1	151700052	151716814	-	1712	8.3421
CELF4	chr18	37243040	37566037	-	1677	5.58348
CELF5	chr19	3224676	3297076	+	2130	11.93565
CELF6	chr15	72266746	72375981	-	1830	12.11813
CELSR1	chr22	46360834	46537170	-	15	0.03762
CELSR2	chr1	109250019	109275756	+	14871	40.9202
CELSR3	chr3	48636463	48662915	-	3864	9.46497
CELSR3-AS1	chr3	48662998	48672792	+	0	0
CEMIP	chr15	80779343	80951776	+	2334	10.69105
CEMP1	chr16	2530035	2531408	-	163	4.03312
