Gene_Symbol	Chromosome	 Start_coordinate	End_coordinate	Strand	Count	RPKM
AK054672	chr10	1051314	1053558	-	0	0
AK054674	chr12	108307142	108314551	+	0	0
AK054683	chr10	14911609	14913419	+	0	0
AK054685	chr15	82924380	82926637	-	1	0.03065
AK054700	chr15	96112628	96116051	-	0	0
AK054706	chr11	132411563	132414196	-	0	0
AK054708	chr1	2013213	2015530	-	0	0
AK054715	chr1	23004039	23006256	-	0	0
AK054716	chr3	21895513	21897583	-	0	0
AK054718	chr11	76442878	76444680	-	0	0
AK054719	chr5	14493074	14495658	+	0	0
AK054726	chr1	234212606	234215088	-	0	0
AK054733	chr5	56927874	56929573	+	33	1.34351
AK054734	chr6	132891924	132893819	+	0	0
AK054741	chr8	14878212	14880170	-	0	0
AK054746	chr19	13266566	13268910	-	0	0
AK054751	chr5	146938776	146940646	-	0	0
AK054752	chr14	24423889	24426039	-	0	0
AK054756	chr4	21469079	21471122	-	2	0.06772
AK054758	chr22	30275215	30276951	-	0	0
AK054759	chr8	10360437	10362461	+	1	0.03418
AK054761	chr17	21456513	21460215	-	1	0.01869
AK054774	chr6	124518074	124520203	+	0	0
AK054776	chr7	87109539	87111282	+	0	0
AK054778	chr19	58491126	58492813	+	0	0
AK054782	chr8	10443150	10445408	+	2	0.06128
AK054783	chr8	10434029	10437985	+	2	0.03498
AK054784	chr1	44869619	44871537	-	0	0
AK054789	chr6	169552973	169554497	-	0	0
AK054790	chr17	75370947	75373736	-	0	0
AK054798	chr9	93270838	93272738	+	0	0
AK054799	chr4	139098487	139100478	-	0	0
AK054806	chr19	57449689	57453011	+	0	0
AK054810	chr3	192542045	192544331	-	0	0
AK054812	chr18	50936982	50939128	+	0	0
AK054819	chr17	54956760	54958426	-	0	0
AK054827	chr15	66027244	66029386	-	0	0
AK054827	chrALTS_NW_003315944	119062	121204	-	0	0
AK054828	chr3	61566273	61567965	+	0	0
AK054829	chr7	130518588	130520321	+	3	0.11974
AK054833	chr13	51589371	51592586	+	0	0
AK054848	chr16	6902058	6904599	+	0	0
AK054849	chr15	53987616	53989332	+	0	0
AK054854	chr10	80490551	80492815	+	0	0
AK054857	chr9	111547318	111550890	+	89	1.72398
AK054861	chr9	127118074	127120300	-	0	0
AK054865	chr17	75974175	75976382	-	0	0
AK054870	chrALTS_NT_187630	54456	57655	-	0	0
AK054892	chr8	11093069	11095038	-	0	0
AK054896	chr9	75167014	75169320	+	0	0
AK054899	chr1	111793359	111795267	-	1	0.03626
AK054902	chr1	40256428	40257967	-	0	0
AK054905	chr20	46433641	46446284	+	0	0
AK054906	chr20	34679396	34681180	+	1	0.03877
AK054910	chr4	24370782	24372354	-	0	0
AK054912	chr9	100181187	100183794	+	0	0
AK054922	chr16	6861346	6862977	+	1	0.04241
AK054926	chrX	10056960	10058709	+	0	0
AK054938	chr7	49760897	49762764	-	0	0
AK054940	chrX	72150884	72153285	+	0	0
AK054948	chr6	166388136	166389920	+	0	0
AK054949	chr10	95325584	95327396	-	1	0.03817
AK054951	chr22	46227989	46229558	+	0	0
AK054959	chr5	81405057	81407149	-	0	0
AK054961	chr9	33296944	33298783	+	0	0
AK054962	chr1	174817299	174819069	+	4	0.16912
AK054971	chr1	62154665	62156054	+	0	0
AK054973	chr2	63552516	63554702	-	0	0
AK054979	chr17	79268841	79271085	-	1	0.03083
AK054980	chr8	8164501	8166799	+	0	0
AK054980	chr8	12498867	12501164	-	0	0
AK054986	chr1	143897846	143899989	-	0	0
AK054987	chr19	58121009	58122745	-	0	0
AK054989	chr22	33418795	33420607	-	0	0
AK054996	chr2	62877670	62880407	+	0	0
AK055000	chr5	656775	658574	-	1	0.03845
AK055002	chr1	144021671	144023706	+	0	0
AK055005	chr10	74158637	74160488	+	0	0
AK055008	chr14	61801713	61803634	+	0	0
AK055009	chr11	17794784	17796650	+	0	0
AK055010	chr4	129116946	129118925	+	0	0
AK055014	chr1	32359722	32361319	+	0	0
AK055021	chr1	186436873	186439190	+	0	0
AK055022	chrALTS_NT_167244	2812547	2813979	-	0	0
AK055022	chrALTS_NT_167247	2821952	2823384	-	0	0
AK055024	chr6	127343429	127345606	+	0	0
AK055026	chr3	100179567	100181730	+	0	0
AK055027	chr6	79573877	79575530	+	0	0
AK055036	chr10	10958407	10960580	+	0	0
AK055048	chrX	143603887	143606341	-	1	0.02819
AK055050	chr3	107925099	107927551	-	0	0
AK055055	chr4	52945689	52958087	+	2	0.05616
AK055059	chr5	116552270	116554489	-	0	0
AK055074	chr7	87974315	87976689	+	0	0
AK055081	chr13	45374934	45378618	+	2	0.05838
AK055082	chr22	36627662	36630626	-	0	0
AK055083	chr15	81060953	81062964	+	0	0
AK055084	chr12	116580974	116583672	+	0	0
AK055095	chr6	13059887	13063613	+	0	0
AK055108	chr7	130495794	130498427	-	125	3.28451
AK055114	chr10	74725121	74727477	+	0	0
AK055118	chr11	125417459	125419864	+	0	0
AK055120	chr1	3947845	3949865	+	0	0
AK055123	chrALTS_NT_167248	1267182	1269387	-	0	0
AK055127	chr3	195949189	195952695	-	1	0.01974
AK055134	chr3	136729907	136732872	-	0	0
AK055137	chrX	48554573	48556746	+	0	0
AK055146	chr2	98866505	98868638	-	0	0
AK055151	chr9	93320494	93323160	-	9	0.23356
AK055155	chr1	182062677	182069253	-	0	0
AK055164	chr17	50362967	50365232	-	0	0
AK055169	chr8	118561167	118564100	-	0	0
AK055171	chr1	11068471	11073097	+	106	2.73541
AK055182	chr10	63170153	63172924	-	0	0
AK055193	chr13	51734730	51737551	+	0	0
AK055207	chr18	31982898	31986087	+	0	0
AK055212	chr9	2042994	2046019	+	0	0
AK055231	chr9	109081120	109083405	-	0	0
AK055242	chr9	39064965	39066929	-	0	0
AK055267	chr7	100656561	100668931	+	0	0
AK055268	chr9	112988137	112992358	-	0	0
AK055270	chr12	43719983	43722643	-	0	0
AK055271	chr4	91603275	91605292	+	0	0
AK055272	chr16	89046172	89052965	-	33	1.06034
AK055276	chr1	23775911	23778283	-	0	0
AK055280	chr1	164600649	164602709	+	0	0
AK055281	chr11	125440524	125442710	-	2	0.06329
AK055282	chr12	121427728	121430619	+	311	7.44283
AK055286	chr2	222355483	222356726	+	0	0
AK055304	chr19	51861303	51864603	-	0	0
AK055306	chr22	37064783	37067484	+	8	0.20492
AK055307	chr8	112824097	112826465	-	0	0
AK055308	chr12	34036911	34038917	+	0	0
AK055315	chr2	79963177	79965827	+	0	0
AK055319	chr7	151365370	151368603	-	46	0.98445
AK055320	chr16	87322065	87325409	-	0	0
AK055335	chr19	37829551	37832157	+	1	0.02655
AK055340	chr1	205593870	205596544	+	0	0
AK055350	chr13	37698179	37700573	-	0	0
AK055352	chr8	38093473	38095509	+	0	0
AK055360	chr8	10487301	10489474	+	0	0
AK055361	chr3	124144793	124146874	+	0	0
AK055364	chr16	72425948	72428888	+	0	0
AK055369	chr7	27776085	27778859	+	0	0
AK055373	chr18	58936409	58939246	+	0	0
AK055381	chr5	115954897	115957539	+	0	0
AK055394	chr14	72000298	72002605	+	0	0
AK055397	chr2	31269768	31271906	+	0	0
AK055410	chr2	2949101	2952213	-	4	0.08893
AK055412	chr7	127427479	127429882	-	0	0
AK055415	chr8	98436669	98439290	+	6	0.15838
AK055416	chr3	10831685	10833792	+	0	0
AK055418	chr10	59173963	59176464	-	0	0
AK055419	chr7	130481493	130484392	-	0	0
AK055420	chr13	100537365	100539567	+	0	0
AK055430	chr2	14861901	14864320	+	0	0
AK055432	chr1	2385372	2388509	+	38	0.83812
AK055433	chr22	17850429	17852428	-	0	0
AK055437	chr9	35758918	35760555	+	0	0
AK055444	chr3	43368702	43370901	-	0	0
AK055445	chr22	18024666	18026690	+	0	0
AK055447	chr9	64934072	64936689	-	0	0
AK055454	chr10	78769311	78774592	+	0	0
AK055464	chr19	53428069	53430413	+	0	0
AK055473	chr7	23146920	23149102	+	1	0.0317
AK055478	chr18	62786567	62788941	+	0	0
AK055480	chr9	78683625	78685934	+	0	0
AK055482	chr6	158121767	158123749	-	0	0
AK055485	chr5	100903410	100905766	+	0	0
AK055495	chr22	31434569	31441573	+	0	0
AK055505	chr21	7788760	7791281	+	0	0
AK055505	chr21	34418772	34421293	+	0	0
AK055522	chrX	49028726	49035325	+	222	7.83122
AK055524	chr10	74108660	74112345	-	129	3.37935
AK055525	chr4	47656173	47658236	-	0	0
AK055531	chr20	57161822	57163775	+	0	0
AK055537	chr3	46855836	46857498	-	0	0
AK055543	chr12	29330075	29331917	-	0	0
AK055550	chr20	22676072	22684876	-	0	0
AK055557	chr11	114306709	114311336	+	0	0
AK055562	chr1	280197	282098	-	0	0
AK055570	chr6	169373681	169388385	-	0	0
AK055572	chr4	85676371	85678059	+	0	0
AK055580	chr20	20408827	20410268	-	0	0
AK055584	chr3	31602707	31604441	+	0	0
AK055585	chr17	77349958	77352241	+	0	0
AK055594	chr7	35695214	35698017	+	0	0
AK055631	chr1	75129974	75132576	-	0	0
AK055637	chr1	147175602	147177740	+	0	0
AK055650	chr16	4718099	4719602	-	0	0
AK055655	chr3	44667412	44669364	+	0	0
AK055658	chr19	8460031	8461931	+	0	0
AK055670	chr2	195659083	195660913	+	0	0
AK055676	chrX	3850992	3853041	-	0	0
AK055679	chr16	27213310	27214993	-	55	2.26046
AK055697	chr6	96548630	96694427	-	5	0.20897
AK055706	chr1	111470988	111473082	+	0	0
AK055723	chr12	47728151	47730598	-	0	0
AK055731	chr5	37098803	37101151	-	0	0
AK055738	chr18	21055400	21057192	-	0	0
AK055743	chrX	94391479	94393288	-	0	0
AK055754	chr10	19769692	19771529	+	0	0
AK055756	chr10	62074903	62076561	+	0	0
AK055776	chr1	226535618	226542768	-	0	0
AK055788	chr6	39138564	39140533	-	0	0
AK055792	chr8	26447249	26449254	-	0	0
AK055804	chr15	50667761	50670654	-	0	0
AK055805	chr3	164631660	164633739	+	0	0
AK055810	chr9	29214446	29216094	+	0	0
AK055813	chr9	131851040	131853251	-	0	0
AK055821	chr2	235727565	235730477	+	0	0
AK055850	chr15	63328355	63330406	-	0	0
AK055853	chr1	15326680	15343876	-	0	0
AK055858	chr8	104383619	104386478	-	0	0
AK055859	chr16	87909005	87911413	-	0	0
AK055861	chr11	11609957	11611579	-	0	0
AK055878	chr2	173233769	173236266	+	0	0
AK055886	chr2	241076058	241078382	+	1	0.02977
AK055897	chr10	29434239	29436417	+	0	0
AK055906	chr5	134000809	134003112	-	0	0
AK055942	chr16	88092671	88094883	+	0	0
AK055957	chr12	132912009	132914732	+	0	0
AK055966	chr5	94710671	94712979	+	30	0.89923
AK055981	chr15	90074516	90078409	-	4	0.10178
AK055989	chr15	81816615	81818621	-	0	0
AK055992	chr22	11717109	11719309	+	0	0
AK056005	chr17	5113359	5115004	+	0	0
AK056007	chr12	32349576	32351509	+	0	0
AK056021	chr7	151371888	151374611	-	12	0.30489
AK056027	chr12	8217758	8221116	+	5	0.10302
AK056030	chr16	75433836	75436392	+	0	0
AK056048	chr1	201723294	201737506	-	2	0.07652
AK056055	chr2	135740833	135742629	-	43	1.65614
AK056064	chr4	37686930	37688689	+	0	0
AK056067	chr1	170598854	170647339	+	0	0
AK056077	chr2	47486014	47488424	-	0	0
AK056078	chr9	113619228	113622634	+	0	0
AK056098	chr20	57710183	57712752	+	0	0
AK056101	chr10	2166332	2169460	+	0	0
AK056102	chr8	47258662	47260793	-	0	0
AK056117	chr17	65805972	65808621	-	0	0
AK056127	chr12	48189349	48191207	+	0	0
AK056136	chr2	182126937	182128690	+	0	0
AK056146	chr10	129782853	129786547	+	0	0
AK056154	chr16	861376	863098	-	0	0
AK056180	chr6	73971346	73973115	+	0	0
AK056211	chrALTS_NT_113891	77254	81620	+	0	0
AK056223	chr11	65975121	65976891	-	49	1.91493
AK056236	chr6	36852061	36854663	-	0	0
AK056249	chr14	88551585	88553477	+	0	0
AK056250	chr1	155231272	155233637	-	35	1.02383
AK056272	chr7	100193960	100195824	-	47	1.74419
AK056283	chr13	51582619	51584828	-	45	1.40928
AK056287	chr3	67296300	67306359	+	0	0
AK056289	chr7	68047970	68084254	+	0	0
AK056292	chr22	15809973	15811833	+	0	0
AK056301	chr2	41016630	41083026	+	0	0
AK056311	chr4	4851899	4853857	-	0	0
AK056327	chr11	130336287	130337791	-	0	0
AK056351	chr9	100353078	100393869	+	0	0
AK056395	chr8	37326575	37330837	-	0	0
AK056396	chr22	11925295	11974181	-	0	0
AK056397	chr2	73113164	73115907	+	0	0
AK056407	chr9	74976384	74979955	-	0	0
AK056419	chr17	48045141	48048050	-	0	0
AK056426	chr13	52497097	52500195	-	0	0
AK056432	chr20	53397661	53473116	-	0	0
AK056442	chr12	47960497	47963469	-	0	0
AK056449	chr5	150669666	150672266	-	3	0.07983
AK056451	chr16	2777369	2780574	+	0	0
AK056474	chr1	204607349	204610380	-	0	0
AK056481	chr8	43126750	43130762	+	1	0.01725
AK056483	chr3	169777192	169780334	-	275	6.0557
AK056485	chr5	92199537	92406644	+	0	0
AK056520	chr10	50655967	50660268	-	0	0
AK056524	chrX	40811950	40845457	-	0	0
AK056529	chr16	81695437	81698121	-	248	6.39268
AK056547	chr2	101151660	101155410	+	0	0
AK056565	chr19	16074293	16077395	-	65	1.4498
AK056585	chr19	22965420	22967709	-	0	0
AK056594	chr8	66170301	66172414	+	0	0
AK056618	chr9	66267552	66270858	-	0	0
AK056634	chr11	72890686	72892664	-	0	0
AK056676	chr14	24205317	24207923	-	111	2.94685
AK056686	chr15	45448678	45482057	+	3	0.04399
AK056689	chr13	74231457	74259976	+	0	0
AK056715	chr15	85105693	85108150	+	2	0.05631
AK056731	chr14	105653103	105654795	-	0	0
AK056731	chrALTS_NT_187600	120872	122564	-	0	0
AK056733	chr5	123014363	123016231	-	0	0
AK056734	chr2	219685381	219687345	+	0	0
AK056737	chrUN_NT_187383	1754743	1759688	+	0	0
AK056741	chr3	80571283	80573060	-	0	0
AK056757	chrALTS_NW_003315940	81388	83058	+	0	0
AK056762	chr12	118353876	118355946	-	0	0
AK056763	chr15	64701248	64719602	+	0	0
AK056779	chr8	30187300	30188824	+	0	0
AK056781	chr18	21009335	21011273	-	0	0
AK056799	chr2	46899275	46908678	+	81	3.05509
AK056802	chr1	31472444	31474852	-	0	0
AK056804	chr22	36864719	36866799	-	5	0.16629
AK056806	chr7	134264668	134267077	+	0	0
AK056827	chr7	107197533	107200052	-	0	0
AK056829	chr9	35028205	35030583	-	1	0.02909
AK056830	chr1	39653446	39655970	-	0	0
AK056835	chrX	63130141	63132576	+	0	0
AK056835	chrX	63246372	63248807	-	0	0
AK056840	chr13	97288669	97290682	+	0	0
AK056854	chr3	105404426	105406742	+	3	0.08961
AK056860	chr22	15781163	15784026	+	0	0
AK056868	chr12	115318657	115320405	-	0	0
AK056869	chr7	149586846	149599900	+	0	0
AK056870	chr10	13633516	13636258	+	0	0
AK056877	chr2	72783343	72785799	-	0	0
AK056887	chr11	67845202	67848673	-	0	0
AK056890	chr2	239943349	239945661	-	0	0
AK056901	chr12	116206099	116208676	-	0	0
AK056904	chr10	83299611	83431284	+	0	0
AK056910	chr7	135161548	135163675	-	0	0
AK056916	chr6	145895036	145897422	-	2	0.05799
AK056919	chr8	67564432	67566963	-	0	0
AK056929	chr18	5238084	5243936	+	8	0.18865
AK056935	chr17	40597113	40598585	-	0	0
AK056943	chr20	23148086	23149939	+	0	0
AK056945	chr1	236213739	236215988	+	0	0
AK056954	chr8	78607807	78609700	+	0	0
AK056958	chr6	105279016	105281755	+	2	0.11554
AK056973	chr16	30535073	30537144	+	0	0
AK056975	chr17	69552370	69553862	+	0	0
AK056979	chr15	45378700	45380123	+	0	0
AK056982	chr11	10884159	10899277	-	0	0
AK056988	chr11	114060305	114061539	-	1	0.05604
AK056995	chr11	58627435	58628528	+	0	0
AK056996	chr3	196980880	196982014	+	0	0
AK057017	chr15	32669879	32671699	+	0	0
AK057017	chrALTS_NT_187660	4884462	4886282	+	0	0
AK057018	chr1	22364630	22366482	-	0	0
AK057023	chr17	42552438	42554748	-	176	5.27094
AK057035	chr17	40113215	40115442	-	0	0
AK057045	chr19	58257273	58278808	-	0	0
AK057054	chr9	38142493	38199200	+	0	0
AK057063	chr3	50656871	50659742	+	0	0
AK057070	chr17	14327335	14329474	+	0	0
AK057073	chr2	85709867	85713565	+	0	0
AK057074	chr3	124981263	124983288	-	0	0
AK057076	chr16	30773532	30776033	-	119	3.29181
AK057087	chr11	20133631	20135465	+	0	0
AK057089	chr5	157715726	157717675	-	0	0
AK057096	chr16	74305739	74307770	-	7	0.23842
AK057101	chr22	19335261	19337584	-	0	0
AK057102	chr18	56612041	56614102	-	0	0
AK057108	chr11	16076765	16078872	-	0	0
AK057112	chrY	19041681	19044402	-	0	0
AK057113	chr7	80812986	80815400	-	0	0
AK057116	chr8	66921995	66925541	-	0	0
AK057119	chr22	40865984	40867936	+	0	0
AK057126	chr20	47534364	47536453	+	0	0
AK057148	chr2	37218371	37220315	+	0	0
AK057149	chr22	25476218	25479970	+	1	0.01844
AK057150	chr2	99873745	99876303	-	0	0
AK057154	chr21	27312644	27314889	-	0	0
AK057156	chrX	101468460	101471305	+	0	0
AK057158	chr8	109298598	109316562	+	0	0
AK057167	chr17	47051294	47054066	-	1	0.02496
AK057170	chr3	42776867	42778741	-	0	0
AK057173	chr7	338250	341408	-	0	0
AK057196	chr3	67657940	67660118	+	0	0
AK057203	chr12	127770849	127810663	-	0	0
AK057215	chr6	30125663	30127439	-	0	0
AK057215	chrALTS_NT_167244	1383756	1385532	-	0	0
AK057215	chrALTS_NT_167245	1381576	1383352	-	0	0
AK057215	chrALTS_NT_167246	1436380	1438156	-	0	0
AK057215	chrALTS_NT_167248	1380802	1382578	-	0	0
AK057219	chrX	24488887	24491278	+	0	0
AK057226	chr6	44551577	44553281	+	0	0
AK057227	chr19	20926777	20928714	-	0	0
AK057227	chrALTS_NW_003315962	270053	271990	-	0	0
AK057240	chr14	101257332	101278318	+	0	0
AK057246	chr2	23381385	23383439	+	0	0
AK057260	chr2	74196704	74198556	-	0	0
AK057262	chrALTS_NT_187660	3374064	3375804	+	0	0
AK057263	chr7	5374693	5376689	+	15	0.51986
AK057270	chr13	53345211	53410880	+	0	0
AK057279	chr7	97923412	97925173	+	5	0.1964
AK057288	chr2	216870441	216873932	-	5	0.11038
AK057291	chr2	30677762	30679895	-	0	0
AK057309	chr14	93895762	93897759	+	0	0
AK057309	chrALTS_NT_187601	1010324	1012321	+	0	0
AK057312	chr22	49050235	49052356	-	0	0
AK057319	chr16	54366007	54370458	-	0	0
AK057344	chr19	6894994	6896832	-	3	0.11291
AK057363	chr4	137028610	137039509	-	0	0
AK057367	chr16	87267258	87292438	-	0	0
AK057373	chr16	49920730	49924154	-	0	0
AK057388	chr10	123306353	123313142	+	0	0
AK057405	chr16	21792008	21794028	+	0	0
AK057405	chr16	22608444	22610464	+	0	0
AK057408	chr6	133623296	133625241	-	0	0
AK057411	chr20	46168404	46171237	-	1	0.03239
AK057422	chr7	135198401	135200172	+	0	0
AK057425	chr12	5469252	5471088	+	0	0
AK057440	chr1	228164125	228164984	-	21	1.69004
AK057443	chr22	26512537	26514565	+	0	0
AK057449	chr19	19533699	19536333	-	110	2.88927
AK057457	chr4	1108882	1110685	-	0	0
AK057465	chr18	47501172	47503106	+	0	0
AK057472	chr1	28286492	28287881	-	0	0
AK057489	chr22	39292988	39295563	+	0	0
AK057499	chr5	4552775	4554693	-	0	0
AK057503	chr6	9031589	9033291	-	0	0
AK057512	chr3	98908570	98910898	+	0	0
AK057513	chr16	58749638	59108974	+	0	0
AK057518	chr18	35260286	35262981	+	0	0
AK057525	chr21	44485571	44491139	+	0	0
AK057526	chr14	90559798	90562008	-	0	0
AK057534	chr2	174783046	174787928	-	0	0
AK057539	chr21	32363021	32365281	+	15	0.45916
AK057554	chr1	158474455	158494886	-	0	0
AK057558	chr1	91007254	91009243	-	0	0
AK057576	chr12	132865855	132867958	-	0	0
AK057578	chr9	34561354	34563615	-	0	0
AK057579	chr5	134058497	134061355	-	0	0
AK057585	chr2	237612977	237626525	+	0	0
AK057593	chr16	68290087	68292757	-	123	3.18718
AK057594	chr17	45305109	45306950	-	0	0
AK057595	chr5	134135270	134137425	+	2	0.0642
AK057597	chr16	24085978	24088714	+	1	0.02529
AK057603	chr11	129002827	129005115	-	0	0
AK057606	chr6	136676810	136679608	-	0	0
AK057607	chr1	231416453	231419449	-	0	0
AK057621	chr18	44986109	44989203	+	0	0
AK057624	chr19	24078481	24081076	+	0	0
AK057625	chr15	41892793	41895935	+	6	0.1432
AK057638	chr6	87356831	87358605	+	0	0
AK057642	chr14	37258724	37261129	+	0	0
AK057652	chr1	54026683	54028499	-	0	0
AK057657	chr16	9108344	9113180	+	5	0.07154
AK057658	chr6	135214537	135217369	+	0	0
AK057668	chr7	17323406	17325949	+	0	0
AK057682	chr6	20141380	20143643	-	0	0
AK057683	chr1	87805286	87808372	-	0	0
AK057693	chr11	57828306	57830787	+	1	0.02789
AK057697	chr4	168842392	168844747	+	0	0
AK057704	chr20	24930648	24932983	+	0	0
AK057706	chr8	60731329	60733237	+	0	0
AK057710	chr2	53662479	53664826	-	0	0
AK057711	chr2	44202453	44204858	+	0	0
AK057714	chr14	103057861	103061124	+	0	0
AK057721	chr6	122436789	122439223	-	0	0
AK057722	chr10	29459009	29461336	-	0	0
AK057724	chr15	85733895	85736038	-	114	3.68007
AK057728	chr1	32371331	32373375	-	0	0
AK057732	chr3	185278305	185280398	-	0	0
AK057740	chr20	62385591	62386967	-	0	0
AK057753	chr1	182642262	182643271	-	0	0
AK057759	chr5	43061395	43062120	+	0	0
AK057765	chr13	20092632	20094144	+	0	0
AK057770	chr7	96118647	96119995	+	0	0
AK057780	chr5	72143317	72145374	+	1	0.03363
AK057784	chr11	131408855	131410517	+	0	0
AK057787	chr7	76636074	76637881	+	0	0
AK057787	chrALTS_NT_187561	122909	124716	+	0	0
AK057798	chr16	387478	388782	+	0	0
AK057800	chr7	132253254	132254914	-	0	0
AK057809	chr5	137757767	137814391	-	0	0
AK057812	chr10	76553235	76554783	-	0	0
AK057815	chr17	37293561	37295823	-	0	0
AK057818	chr17	32504567	32505644	-	0	0
AK057821	chr13	66616502	66618323	-	1	0.03799
AK057822	chr3	159518482	159520092	+	0	0
AK057824	chr17	1271703	1273483	+	0	0
AK057829	chr4	167101734	167102377	-	0	0
AK057855	chr3	44115820	44117487	-	0	0
AK057857	chr7	130521411	130523119	+	4	0.16199
AK057884	chr13	45462806	45465495	-	34	0.87479
AK057885	chr12	41389505	41390562	+	0	0
AK057893	chr9	136353296	136354738	+	0	0
AK057895	chr4	147230076	147232590	-	0	0
AK057901	chr1	150592583	150616466	-	0	0
AK057907	chr4	21863277	21865322	-	1	0.03383
AK057913	chr9	19766004	19767552	-	0	0
AK057914	chr19	44246478	44248374	-	0	0
AK057918	chrX	9249920	9275206	+	0	0
AK057925	chr5	134402083	134411881	+	19	1.79646
AK057927	chr2	36523727	36524704	+	0	0
AK057933	chr6	43534279	43536758	+	1	0.02791
AK057936	chr13	112865203	112866908	+	0	0
AK057937	chr9	503029	503680	-	0	0
AK057938	chr6	2561947	2564143	-	0	0
AK057939	chr11	59753015	59754975	-	0	0
AK057952	chr16	10462686	10475720	+	0	0
AK057962	chr21	6105042	6107022	-	0	0
AK057967	chr1	173420455	173422326	+	1	0.03697
AK057970	chr13	110895572	110898268	-	1	0.02566
AK057971	chr15	69296345	69298763	-	0	0
AK057973	chr14	74944201	74945843	+	0	0
AK057974	chr3	124147028	124148718	+	0	0
AK057976	chr19	53853554	53854964	-	0	0
AK057987	chr11	66365429	66366808	+	249	12.48809
AK057988	chr17	67462043	67463893	+	0	0
AK057991	chr7	51124834	51127157	-	0	0
AK058000	chr2	105334027	105337475	-	0	0
AK058002	chr5	142421152	142422089	+	0	0
AK058003	chr10	86948677	86949875	+	0	0
AK058005	chr17	56471142	56473647	+	0	0
AK058009	chr11	76787633	76789398	+	0	0
AK058026	chr1	246036738	246038627	-	0	0
AK058036	chr8	41749630	41751842	-	0	0
AK058039	chr13	48505066	48508757	-	0	0
AK058047	chr10	8255757	8257242	-	0	0
AK058061	chr12	130249579	130266725	+	0	0
AK058064	chr5	113323028	113437174	+	4	0.06601
AK058074	chr6	10539689	10542131	+	0	0
AK058075	chr22	49832616	49837786	-	0	0
AK058076	chr9	2716813	2718348	-	34	1.53202
AK058079	chr1	85248679	85249673	+	0	0
AK058081	chr6	2128194	2129657	-	0	0
AK058110	chr15	89514588	89524016	-	0	0
AK058115	chr14	103007740	103009631	+	48	1.90489
AK058118	chr7	4448290	4449975	+	0	0
AK058127	chr10	28743735	28744779	+	0	0
AK058128	chr15	52766251	52767756	-	0	0
AK058130	chr18	54879457	54880809	-	0	0
AK058136	chr4	109347475	109430772	-	0	0
AK058146	chr11	6362799	6365262	+	0	0
AK058147	chr15	24391021	24587777	+	0	0
AK058157	chr13	110265251	110266113	-	0	0
AK058194	chr4	149022527	149024004	+	0	0
AK074192	chr1	248783405	248784845	+	0	0
AK074220	chr3	188207213	188210083	-	0	0
AK074225	chr3	67597861	67599920	-	0	0
AK074226	chr11	68168338	68170577	-	0	0
AK074228	chr11	31739916	31742200	+	0	0
AK074233	chr1	174473676	174475795	+	0	0
AK074255	chr14	88819608	88822151	-	0	0
AK074271	chr10	84138463	84140582	-	0	0
AK074310	chr6	56762845	56766332	-	1	0.02502
AK074342	chr6	21199102	21200589	+	0	0
AK074346	chr17	74950744	74963036	+	711	17.7394
AK074347	chr22	46275255	46294001	-	101	3.23327
AK074364	chr19	17470528	17499398	-	148	3.94274
AK074369	chr17	4006020	4017713	+	339	11.13553
AK074438	chr22	38333292	38335339	-	0	0
AK074440	chr4	89282595	89284817	-	0	0
AK074445	chr22	39172617	39174669	-	0	0
AK074450	chr3	184813567	184815836	+	0	0
AK074456	chr15	44652659	44713521	-	0	0
AK074467	chr8	94986881	94989174	+	0	0
AK074468	chr1	9327236	9329706	+	0	0
AK074478	chr2	235867546	235869451	+	0	0
AK074490	chr19	39311899	39313603	-	0	0
AK074527	chr17	65114302	65115164	+	0	0
AK074562	chr6	163415644	163417068	+	21	1.01995
AK074598	chr1	15722616	15724481	+	0	0
AK074603	chr17	47071751	47072899	-	1	0.06024
AK074609	chr5	59291757	59293676	-	0	0
AK074614	chr11	2131934	2138594	+	16	0.56212
AK074622	chr5	100870499	100872011	-	0	0
AK074630	chr8	27347316	27385892	+	2	0.08264
AK074631	chr3	77363250	77365150	+	0	0
AK074642	chr6	43673006	43675109	-	0	0
AK074644	chr6	25500353	25501992	+	0	0
AK074657	chr18	12790117	12792062	-	0	0
AK074665	chr13	50090555	50092306	-	0	0
AK074670	chr19	40359864	40361272	+	0	0
AK074685	chr1	51262501	51264259	+	0	0
AK074696	chrX	74223334	74225274	-	1	0.03566
AK074697	chr20	36138897	36142184	-	0	0
AK074776	chr4	6670729	6673338	-	0	0
AK075038	chr3	9932036	9933664	-	116	6.22846
AK075053	chr20	8864246	8867013	+	0	0
AK075073	chr8	19411851	19413769	-	0	0
AK075122	chr20	1897338	1899205	+	1	0.03705
AK075182	chr9	706912	708004	-	0	0
AK075232	chr2	235585049	235588228	+	0	0
AK075254	chr9	114612512	114614821	+	0	0
AK075269	chr12	82728317	82730296	+	0	0
AK075442	chr2	81582699	81584596	+	0	0
AK090490	chr17	50934992	50944713	-	0	0
AK090506	chr2	26705546	26708680	+	0	0
AK090525	chr11	72761943	72763920	-	0	0
AK090528	chr6	52921034	52923550	+	0	0
AK090529	chr1	228084290	228086515	+	0	0
AK090532	chr17	50082638	50084914	+	0	0
AK090538	chr5	83024224	83027661	-	0	0
AK090541	chr12	51695014	51696868	+	0	0
AK090546	chr15	38871787	38873835	-	0	0
