Gene_Symbol	Chromosome	 Start_coordinate	End_coordinate	Strand	Count	RPKM
AK024901	chr16	48596205	48598336	-	0	0
AK024907	chr11	27418833	27421834	-	0	0
AK024909	chr4	40214398	40216480	+	0	0
AK024910	chr2	198748485	198751307	-	0	0
AK024914	chr1	59567329	59568977	+	0	0
AK024915	chr12	48764169	48784255	+	0	0
AK024918	chr21	42953783	42956397	+	1	0.04469
AK024924	chr8	72008671	72011607	+	0	0
AK024925	chr1	120281227	120283298	-	0	0
AK024925	chr1	120615094	120617165	+	0	0
AK024926	chr1	85318485	85321084	+	3	0.11489
AK024928	chr2	43417172	43419938	-	0	0
AK024930	chr19	4356637	4358448	-	27	1.4837
AK024935	chr6	1726931	1728872	-	0	0
AK024937	chr7	99088483	99090975	-	0	0
AK024938	chr7	132957773	132959571	-	0	0
AK024940	chr5	119370250	119372338	+	0	0
AK024947	chr10	125130058	125132275	-	0	0
AK024949	chr10	32320606	32322339	-	0	0
AK024950	chr22	21430874	21432696	+	0	0
AK024952	chr7	96154295	96157074	-	0	0
AK024956	chr4	140101851	140104981	-	0	0
AK024962	chr3	71445690	71448636	-	0	0
AK024968	chr20	53981540	53983545	-	0	0
AK024973	chr10	112723046	112724799	+	0	0
AK024979	chr4	16874481	16877607	-	0	0
AK024988	chr17	30738182	30740275	+	1	0.04755
AK024994	chr17	36080337	36110462	+	0	0
AK024994	chrALTS_NT_187614	315223	345383	+	0	0
AK024994	chrALTS_NT_187661	34434	64559	+	0	0
AK024998	chr6	85387219	85390186	-	0	0
AK024999	chr15	71328195	71330101	+	0	0
AK025004	chr3	172041046	172042972	+	0	0
AK025009	chr6	38466311	38468493	-	0	0
AK025010	chr11	61143380	61145464	-	0	0
AK025011	chr10	61951578	61954355	+	0	0
AK025017	chr1	94734032	94736329	-	0	0
AK025030	chr12	94620595	94622836	+	0	0
AK025035	chr8	118244547	118246595	-	0	0
AK025037	chr15	77237431	77240460	+	0	0
AK025038	chrX	130161930	130164015	-	0	0
AK025042	chr3	165150006	165158062	-	0	0
AK025045	chr8	70218200	70220303	-	0	0
AK025047	chr3	113589549	113591494	+	0	0
AK025048	chr3	42044193	42046335	-	0	0
AK025052	chr12	1293992	1296025	+	0	0
AK025053	chr4	148324306	148326251	-	0	0
AK025054	chr2	197229004	197230576	-	0	0
AK025055	chr1	34505442	34507329	+	0	0
AK025063	chr2	14636585	14638230	-	0	0
AK025064	chr3	71472442	71475804	+	0	0
AK025072	chr15	59350909	59353210	-	0	0
AK025077	chr4	142293057	142294850	-	0	0
AK025081	chr3	188161926	188163967	+	0	0
AK025082	chr7	128023202	128026029	+	0	0
AK025086	chr9	86282199	86284026	+	10	0.54471
AK025089	chr8	140820583	140822414	-	0	0
AK025093	chr2	190196523	190198330	-	0	0
AK025096	chr17	73626727	73627961	+	0	0
AK025097	chr9	537885	539165	+	0	0
AK025101	chr8	117965140	117967003	-	0	0
AK025105	chr2	9254612	9256181	-	0	0
AK025114	chr9	130697799	130699855	-	36	1.74264
AK025117	chr14	76197905	76199543	+	0	0
AK025118	chr5	179605872	179607602	-	4	0.23009
AK025126	chr2	45777113	45779619	+	0	0
AK025129	chr22	30972901	30976081	-	1	0.06227
AK025132	chr12	45954734	45956651	-	14	0.72681
AK025137	chr10	113081326	113086776	+	0	0
AK025143	chr8	118076913	118079195	-	0	0
AK025148	chr2	140984312	140985995	-	0	0
AK025152	chr2	45678281	45681318	+	0	0
AK025156	chr22	40595889	40599364	-	0	0
AK025161	chr6	16429427	16431276	-	0	0
AK025167	chr7	16133939	16136078	-	0	0
AK025173	chr1	22725457	22727795	+	0	0
AK025180	chr9	12798081	12799891	+	0	0
AK025182	chr1	26745979	26747701	-	0	0
AK025184	chr2	200824673	200827331	-	0	0
AK025190	chr2	223936080	223938391	-	0	0
AK025191	chr2	61966400	61968808	+	0	0
AK025193	chr4	37525203	37527146	+	0	0
AK025194	chr18	2517250	2519260	-	0	0
AK025196	chr6	128430941	128432768	-	0	0
AK025196	chrALTS_NT_187556	780275	782102	-	0	0
AK025200	chr17	38850669	38853728	+	316	14.42684
AK025202	chr22	33459444	33461308	-	0	0
AK025206	chr7	107609651	107611458	+	1	0.05507
AK025210	chr19	34387269	34389103	+	1	0.05426
AK025214	chr11	111782314	111783939	+	0	0
AK025217	chr12	11769122	11770912	+	0	0
AK025218	chr1	64792148	64794417	+	0	0
AK025234	chr14	77547178	77549240	+	0	0
AK025238	chr1	89858243	89860786	+	0	0
AK025243	chr14	89364371	89365306	-	0	0
AK025246	chr3	44937558	44939799	-	0	0
AK025252	chr5	157565963	157569098	-	0	0
AK025271	chr7	132809126	132812487	-	0	0
AK025276	chr7	44118680	44120698	-	0	0
AK025278	chr10	90695802	90697656	-	0	0
AK025286	chr20	19289379	19291829	+	0	0
AK025288	chr8	118085480	118088259	-	1	0.03582
AK025291	chr1	202519674	202521767	+	0	0
AK025295	chr1	208128696	208131462	-	0	0
AK025297	chr4	47175191	47177543	-	0	0
AK025317	chr11	96077220	96078842	-	0	0
AK025323	chr7	123720651	123722460	-	0	0
AK025324	chr13	97189822	97192208	+	0	0
AK025325	chr14	61288497	61290298	+	0	0
AK025326	chr9	128300099	128301952	+	0	0
AK025332	chr1	208221391	208223244	-	0	0
AK025341	chr13	98415643	98417482	+	0	0
AK025352	chr1	46028887	46032755	-	223	5.73913
AK025359	chr11	34279789	34282054	-	0	0
AK025360	chr7	43899285	43901099	-	0	0
AK025363	chr11	12421241	12423561	+	0	0
AK025378	chr11	103920407	103921180	-	0	0
AK025384	chr16	17227026	17228000	-	1	0.10213
AK025386	chr1	200128975	200130784	+	0	0
AK025387	chr9	12928678	12930523	+	0	0
AK025430	chr16	11741910	11744506	+	6	0.23005
AK025451	chr16	20690187	20693186	+	0	0
AK025503	chr11	62574174	62578081	+	109	2.77723
AK025525	chrX	151406396	151408604	-	0	0
AK025534	chr6	36111277	36113368	+	0	0
AK025552	chr15	73581849	73584334	-	0	0
AK025573	chr19	1372238	1374364	-	49	2.29387
AK025597	chrX	133802915	133805017	-	0	0
AK025659	chrX	132485021	132487158	-	0	0
AK025669	chr11	74830576	74832510	-	0	0
AK025670	chr12	95719240	95721402	-	0	0
AK025763	chr8	76965974	76968146	-	0	0
AK025765	chr6	1698806	1700934	-	0	0
AK025797	chr2	69768910	69771108	+	0	0
AK025799	chr2	99427772	99429801	-	0	0
AK025851	chr3	129847050	129847957	-	0	0
AK025887	chr4	9868777	9872863	-	0	0
AK025893	chr8	30552345	30553761	+	0	0
AK025919	chr2	26194219	26197679	+	210	6.04168
AK025975	chr1	22916171	22921500	+	0	0
AK026020	chr7	74532291	74534908	+	0	0
AK026026	chr22	17732195	17735221	+	2	0.06579
AK026032	chr6	154888996	154890781	+	0	0
AK026036	chr10	5705876	5707015	+	0	0
AK026099	chr20	6037374	6038927	-	1	0.06408
AK026119	chr7	36319881	36320479	+	0	0
AK026198	chr11	65422804	65423803	+	3	0.29872
AK026199	chr18	35716370	35717978	+	0	0
AK026218	chr13	44390936	44392213	+	0	0
AK026221	chr6	122643388	122644777	+	0	0
AK026238	chr12	24251587	24253605	-	0	0
AK026249	chr11	74698231	74699658	-	0	0
AK026259	chr1	167290997	167292497	+	0	0
AK026261	chr5	142818580	142820445	+	0	0
AK026269	chr1	197580093	197581378	-	0	0
AK026273	chr2	24058993	24061994	+	0	0
AK026280	chr11	8675733	8677311	-	0	0
AK026284	chr1	14400342	14402251	+	0	0
AK026286	chr6	108626145	108627468	+	1	0.07521
AK026293	chr15	25345633	25347235	-	0	0
AK026294	chr1	27541629	27543680	-	2	0.09705
AK026340	chr15	72473836	72475168	-	204	15.23842
AK026368	chrUN_NT_187513	22067	23232	-	0	0
AK026378	chr9	131796853	131924049	-	0	0
AK026385	chr1	195645520	195646657	-	0	0
AK026401	chr7	38236562	38239523	-	0	0
AK026402	chr9	42897137	42899700	+	0	0
AK026403	chr15	62827675	62831056	+	0	0
AK026405	chr18	8198328	8200726	+	0	0
AK026407	chr4	15777564	15779052	-	5	0.33436
AK026418	chr1	148449492	148451447	-	0	0
AK026419	chr9	62907553	62910081	+	0	0
AK026429	chr2	235746388	235749392	-	0	0
AK026434	chr18	35403996	35406528	-	0	0
AK026452	chr3	20388249	20390562	+	0	0
AK026456	chr5	54204934	54207616	-	0	0
AK026459	chr18	58752148	58754477	+	0	0
AK026465	chr15	84961735	84964310	+	0	0
AK026485	chr4	118725629	118727811	-	0	0
AK026490	chr6	146549759	146552372	+	0	0
AK026493	chr19	36681739	36682801	-	0	0
AK026500	chr2	10420220	10422766	-	0	0
AK026510	chrMT	231	407	-	4	2.25023
AK026523	chr17	81701324	81703300	-	200	10.0731
AK026561	chr4	153491599	153492185	+	0	0
AK026601	chr8	41828272	41829958	+	0	0
AK026659	chr3	152839390	152841439	+	0	0
AK026675	chr17	17544285	17546411	-	2	0.09363
AK026679	chr21	38273476	38275534	+	0	0
AK026682	chr11	111719359	111722386	-	670	22.03225
AK026694	chr19	16610395	16612203	-	0	0
AK026699	chr6	82916051	82917955	-	1	0.05227
AK026701	chr1	167379108	167381000	+	0	0
AK026703	chr5	119537905	119539943	+	0	0
AK026713	chr3	134347288	134349233	-	0	0
AK026716	chrX	47923719	47925624	+	0	0
AK026722	chr11	126100505	126102413	-	0	0
AK026725	chr11	88165579	88167691	-	0	0
AK026731	chr18	69212277	69214350	+	0	0
AK026734	chr2	186354570	186356773	-	0	0
AK026738	chr18	35616488	35618596	+	0	0
AK026743	chr21	34941831	34945040	-	0	0
AK026750	chr8	141353401	141355365	-	0	0
AK026750	chrALTS_NT_187574	19955	21919	-	0	0
AK026751	chr12	40140933	40142875	-	0	0
AK026761	chr2	212706806	212708802	-	0	0
AK026763	chr16	61691756	61693750	-	0	0
AK026773	chr2	47572462	47574857	+	0	0
AK026778	chr2	144494265	144496877	-	0	0
AK026788	chr17	1225893	1228082	-	0	0
AK026789	chr6	5664939	5667209	+	0	0
AK026792	chr7	152353504	152355465	-	0	0
AK026794	chr6	2452411	2484030	+	0	0
AK026799	chr7	104829316	104831281	-	0	0
AK026802	chr2	111972146	111973989	+	0	0
AK026811	chr5	181255719	181257586	+	9	0.47974
AK026816	chr10	113137908	113139830	+	0	0
AK026820	chr8	133495162	133497192	-	0	0
AK026823	chr14	37384432	37386491	-	0	0
AK026828	chrX	111745586	111747473	+	0	0
AK026838	chr22	21927943	21930090	-	0	0
AK026847	chr1	81995543	81996530	+	0	0
AK026853	chr7	36709159	36710605	-	0	0
AK026859	chr22	46041179	46042524	+	0	0
AK026861	chr3	62968004	62969336	-	0	0
AK026867	chr19	36127767	36129128	+	0	0
AK026868	chr21	38438543	38440792	+	0	0
AK026872	chr8	140566619	140569936	-	0	0
AK026877	chr2	181026515	181028084	-	0	0
AK026878	chr5	67128866	67129735	+	0	0
AK026879	chr1	113227776	113229886	+	0	0
AK026890	chr1	26533728	26536177	+	0	0
AK026893	chr3	108318188	108321112	+	0	0
AK026895	chr9	15469220	15470951	+	25	1.43725
AK026896	chr13	98503025	98506002	-	0	0
AK026901	chr5	59284589	59286491	-	0	0
AK026906	chr1	85658240	85660447	-	0	0
AK026914	chr11	111644339	111647561	+	0	0
AK026915	chr3	129746346	129749437	-	0	0
AK026947	chr16	2597881	2599718	-	0	0
AK026967	chr20	36252560	36254714	+	0	0
AK027041	chr20	44303895	44305802	+	0	0
AK027082	chr16	88929816	88932494	+	0	0
AK027091	chr17	43281366	43283179	-	0	0
AK027107	chr3	12406847	12410425	+	0	0
AK027110	chr17	49171895	49173246	+	0	0
AK027139	chr11	33091202	33093098	+	0	0
AK027150	chr16	29248229	29250144	+	0	0
AK027170	chr9	125901954	125904470	+	0	0
AK027173	chr20	4009926	4011662	-	0	0
AK027178	chr3	16387594	16389560	-	0	0
AK027183	chr1	19684091	19690135	-	0	0
AK027193	chr6	89939824	89941740	-	0	0
AK027195	chr6	43667782	43669791	-	0	0
AK027198	chr19	5154945	5157164	+	0	0
AK027209	chr10	113071042	113073706	+	0	0
AK027219	chr14	22757529	22759384	-	0	0
AK027225	chr16	21840989	21842672	+	0	0
AK027226	chrALTS_NT_187524	34801	36761	-	0	0
AK027238	chr13	75629234	75630963	+	0	0
AK027242	chr21	26165897	26167324	-	0	0
AK027253	chrX	11661103	11662928	-	0	0
AK027254	chr8	130403555	130405530	-	0	0
AK027270	chr2	135928688	135930277	-	0	0
AK027272	chr2	23771657	23773547	-	0	0
AK027298	chr3	184197550	184199402	+	0	0
AK027336	chr7	140593921	140595119	-	0	0
AK027364	chr6	154458311	154460217	-	0	0
AK027368	chr8	118069747	118071926	-	0	0
AK027380	chr7	128754953	128757083	+	0	0
AK027383	chr8	143758516	143760512	+	0	0
AK027383	chrALTS_NT_187571	235563	237559	+	0	0
AK027388	chr9	99843771	99845761	-	45	2.25051
AK027393	chr16	22380066	22381838	-	0	0
AK027555	chr13	50966231	50969522	+	0	0
AK027610	chr2	3541431	3543578	-	1	0.04636
AK027667	chrUN_NT_113901	145270	149491	+	0	0
AK027691	chr22	23543863	23547797	+	0	0
AK027764	chr5	16672572	16674469	+	165	8.65621
AK027771	chr15	21533717	21969231	+	0	0
AK027795	chr19	6224737	6226593	-	0	0
AK027848	chr12	79601235	79603276	-	0	0
AK054575	chr6	110896135	110898752	+	0	0
AK054578	chr10	113162762	113164597	+	0	0
AK054583	chr12	123248703	123250844	-	0	0
AK054588	chr1	117839635	117841771	-	0	0
AK054599	chr15	55171080	55173050	-	0	0
AK054601	chr22	39518488	39520057	-	0	0
AK054612	chr6	31999976	32003521	-	0	0
AK054612	chrALTS_NT_113891	3471035	3474580	-	0	0
AK054612	chrALTS_NT_167245	3247750	3251295	-	0	0
AK054612	chrALTS_NT_167247	3374750	3378295	-	0	0
AK054612	chrALTS_NT_167248	3255948	3259493	-	0	0
AK054612	chrALTS_NT_167249	3301165	3304710	-	0	0
AK054612	chrALTS_NT_167249	3333903	3337448	-	0	0
AK054618	chr4	180275965	180278687	+	0	0
AK054619	chr4	2934899	2947673	+	3	0.14943
AK054621	chr5	37110826	37112929	-	0	0
AK054625	chr8	142868932	142871462	-	0	0
AK054630	chr17	43116200	43118378	-	0	0
AK054672	chr10	1051314	1053558	-	0	0
AK054674	chr12	108307142	108314551	+	0	0
AK054683	chr10	14911609	14913419	+	0	0
AK054685	chr15	82924380	82926637	-	0	0
AK054700	chr15	96112628	96116051	-	0	0
AK054706	chr11	132411563	132414196	-	0	0
AK054708	chr1	2013213	2015530	-	0	0
AK054715	chr1	23004039	23006256	-	0	0
AK054716	chr3	21895513	21897583	-	0	0
AK054718	chr11	76442878	76444680	-	0	0
AK054719	chr5	14493074	14495658	+	0	0
AK054726	chr1	234212606	234215088	-	0	0
AK054733	chr5	56927874	56929573	+	6	0.35143
AK054734	chr6	132891924	132893819	+	0	0
AK054741	chr8	14878212	14880170	-	0	0
AK054746	chr19	13266566	13268910	-	0	0
AK054751	chr5	146938776	146940646	-	0	0
AK054752	chr14	24423889	24426039	-	0	0
AK054756	chr4	21469079	21471122	-	1	0.04871
AK054758	chr22	30275215	30276951	-	0	0
AK054759	chr8	10360437	10362461	+	0	0
AK054761	chr17	21456513	21460215	-	0	0
AK054774	chr6	124518074	124520203	+	0	0
AK054776	chr7	87109539	87111282	+	0	0
AK054778	chr19	58491126	58492813	+	0	0
AK054782	chr8	10443150	10445408	+	0	0
AK054783	chr8	10434029	10437985	+	1	0.02516
AK054784	chr1	44869619	44871537	-	0	0
AK054789	chr6	169552973	169554497	-	0	0
AK054790	chr17	75370947	75373736	-	0	0
AK054798	chr9	93270838	93272738	+	0	0
AK054799	chr4	139098487	139100478	-	0	0
AK054806	chr19	57449689	57453011	+	0	0
AK054810	chr3	192542045	192544331	-	1	0.04354
AK054812	chr18	50936982	50939128	+	0	0
AK054819	chr17	54956760	54958426	-	1	0.05973
AK054827	chr15	66027244	66029386	-	0	0
AK054827	chrALTS_NW_003315944	119062	121204	-	0	0
AK054828	chr3	61566273	61567965	+	0	0
AK054829	chr7	130518588	130520321	+	1	0.05742
AK054833	chr13	51589371	51592586	+	0	0
AK054848	chr16	6902058	6904599	+	0	0
AK054849	chr15	53987616	53989332	+	0	0
AK054854	chr10	80490551	80492815	+	0	0
AK054857	chr9	111547318	111550890	+	52	1.44914
AK054861	chr9	127118074	127120300	-	0	0
AK054865	chr17	75974175	75976382	-	0	0
AK054870	chrALTS_NT_187630	54456	57655	-	0	0
AK054892	chr8	11093069	11095038	-	0	0
AK054896	chr9	75167014	75169320	+	0	0
AK054899	chr1	111793359	111795267	-	0	0
AK054902	chr1	40256428	40257967	-	0	0
AK054905	chr20	46433641	46446284	+	2	0.06997
AK054906	chr20	34679396	34681180	+	0	0
AK054910	chr4	24370782	24372354	-	0	0
AK054912	chr9	100181187	100183794	+	0	0
AK054922	chr16	6861346	6862977	+	0	0
AK054926	chrX	10056960	10058709	+	0	0
AK054938	chr7	49760897	49762764	-	0	0
AK054940	chrX	72150884	72153285	+	0	0
AK054948	chr6	166388136	166389920	+	0	0
AK054949	chr10	95325584	95327396	-	0	0
AK054951	chr22	46227989	46229558	+	0	0
AK054959	chr5	81405057	81407149	-	0	0
AK054961	chr9	33296944	33298783	+	0	0
AK054962	chr1	174817299	174819069	+	0	0
AK054971	chr1	62154665	62156054	+	0	0
AK054973	chr2	63552516	63554702	-	0	0
AK054979	chr17	79268841	79271085	-	0	0
AK054980	chr8	8164501	8166799	+	0	0
AK054980	chr8	12498867	12501164	-	0	0
AK054986	chr1	143897846	143899989	-	0	0
AK054987	chr19	58121009	58122745	-	0	0
AK054989	chr22	33418795	33420607	-	0	0
AK054996	chr2	62877670	62880407	+	0	0
AK055000	chr5	656775	658574	-	0	0
AK055002	chr1	144021671	144023706	+	0	0
AK055005	chr10	74158637	74160488	+	0	0
AK055008	chr14	61801713	61803634	+	0	0
AK055009	chr11	17794784	17796650	+	0	0
AK055010	chr4	129116946	129118925	+	0	0
AK055014	chr1	32359722	32361319	+	0	0
AK055021	chr1	186436873	186439190	+	0	0
AK055022	chrALTS_NT_167244	2812547	2813979	-	0	0
AK055022	chrALTS_NT_167247	2821952	2823384	-	0	0
AK055024	chr6	127343429	127345606	+	0	0
AK055026	chr3	100179567	100181730	+	0	0
AK055027	chr6	79573877	79575530	+	0	0
AK055036	chr10	10958407	10960580	+	0	0
AK055048	chrX	143603887	143606341	-	0	0
AK055050	chr3	107925099	107927551	-	0	0
AK055055	chr4	52945689	52958087	+	1	0.04039
AK055059	chr5	116552270	116554489	-	0	0
AK055074	chr7	87974315	87976689	+	0	0
AK055081	chr13	45374934	45378618	+	0	0
AK055082	chr22	36627662	36630626	-	0	0
AK055083	chr15	81060953	81062964	+	0	0
AK055084	chr12	116580974	116583672	+	0	0
AK055095	chr6	13059887	13063613	+	0	0
AK055108	chr7	130495794	130498427	-	135	5.10338
AK055114	chr10	74725121	74727477	+	0	0
AK055118	chr11	125417459	125419864	+	0	0
AK055120	chr1	3947845	3949865	+	0	0
AK055123	chrALTS_NT_167248	1267182	1269387	-	0	0
AK055127	chr3	195949189	195952695	-	0	0
AK055134	chr3	136729907	136732872	-	0	0
AK055137	chrX	48554573	48556746	+	0	0
AK055146	chr2	98866505	98868638	-	0	0
AK055151	chr9	93320494	93323160	-	3	0.11201
AK055155	chr1	182062677	182069253	-	0	0
AK055164	chr17	50362967	50365232	-	0	0
AK055169	chr8	118561167	118564100	-	0	0
AK055171	chr1	11068471	11073097	+	70	2.59884
AK055182	chr10	63170153	63172924	-	0	0
AK055193	chr13	51734730	51737551	+	0	0
AK055207	chr18	31982898	31986087	+	0	0
AK055212	chr9	2042994	2046019	+	0	0
AK055231	chr9	109081120	109083405	-	0	0
AK055242	chr9	39064965	39066929	-	0	0
AK055267	chr7	100656561	100668931	+	0	0
AK055268	chr9	112988137	112992358	-	0	0
AK055270	chr12	43719983	43722643	-	0	0
AK055271	chr4	91603275	91605292	+	0	0
AK055272	chr16	89046172	89052965	-	17	0.78586
AK055276	chr1	23775911	23778283	-	0	0
AK055280	chr1	164600649	164602709	+	0	0
AK055281	chr11	125440524	125442710	-	0	0
AK055282	chr12	121427728	121430619	+	161	5.54329
AK055286	chr2	222355483	222356726	+	0	0
AK055304	chr19	51861303	51864603	-	0	0
AK055306	chr22	37064783	37067484	+	2	0.0737
AK055307	chr8	112824097	112826465	-	0	0
AK055308	chr12	34036911	34038917	+	0	0
AK055315	chr2	79963177	79965827	+	0	0
AK055319	chr7	151365370	151368603	-	45	1.38552
AK055320	chr16	87322065	87325409	-	0	0
AK055335	chr19	37829551	37832157	+	0	0
AK055340	chr1	205593870	205596544	+	0	0
AK055350	chr13	37698179	37700573	-	0	0
AK055352	chr8	38093473	38095509	+	0	0
AK055360	chr8	10487301	10489474	+	0	0
AK055361	chr3	124144793	124146874	+	0	0
AK055364	chr16	72425948	72428888	+	0	0
AK055369	chr7	27776085	27778859	+	0	0
AK055373	chr18	58936409	58939246	+	0	0
AK055381	chr5	115954897	115957539	+	0	0
AK055394	chr14	72000298	72002605	+	0	0
AK055397	chr2	31269768	31271906	+	0	0
AK055410	chr2	2949101	2952213	-	0	0
AK055412	chr7	127427479	127429882	-	0	0
AK055415	chr8	98436669	98439290	+	0	0
AK055416	chr3	10831685	10833792	+	0	0
AK055418	chr10	59173963	59176464	-	1	0.0398
AK055419	chr7	130481493	130484392	-	0	0
AK055420	chr13	100537365	100539567	+	0	0
AK055430	chr2	14861901	14864320	+	0	0
AK055432	chr1	2385372	2388509	+	50	1.58656
AK055433	chr22	17850429	17852428	-	0	0
AK055437	chr9	35758918	35760555	+	0	0
AK055444	chr3	43368702	43370901	-	0	0
AK055445	chr22	18024666	18026690	+	0	0
AK055447	chr9	64934072	64936689	-	0	0
AK055454	chr10	78769311	78774592	+	0	0
AK055464	chr19	53428069	53430413	+	0	0
AK055473	chr7	23146920	23149102	+	0	0
AK055478	chr18	62786567	62788941	+	1	0.04193
AK055480	chr9	78683625	78685934	+	0	0
AK055482	chr6	158121767	158123749	-	0	0
AK055485	chr5	100903410	100905766	+	0	0
AK055495	chr22	31434569	31441573	+	0	0
AK055505	chr21	7788760	7791281	+	0	0
AK055505	chr21	34418772	34421293	+	0	0
AK055522	chrX	49028726	49035325	+	177	8.98285
AK055524	chr10	74108660	74112345	-	40	1.50753
AK055525	chr4	47656173	47658236	-	1	0.04824
AK055531	chr20	57161822	57163775	+	0	0
AK055537	chr3	46855836	46857498	-	0	0
AK055543	chr12	29330075	29331917	-	0	0
AK055550	chr20	22676072	22684876	-	0	0
AK055557	chr11	114306709	114311336	+	0	0
AK055562	chr1	280197	282098	-	0	0
AK055570	chr6	169373681	169388385	-	0	0
AK055572	chr4	85676371	85678059	+	0	0
AK055580	chr20	20408827	20410268	-	0	0
AK055584	chr3	31602707	31604441	+	0	0
AK055585	chr17	77349958	77352241	+	0	0
AK055594	chr7	35695214	35698017	+	0	0
AK055631	chr1	75129974	75132576	-	0	0
AK055637	chr1	147175602	147177740	+	0	0
AK055650	chr16	4718099	4719602	-	0	0
AK055655	chr3	44667412	44669364	+	0	0
AK055658	chr19	8460031	8461931	+	0	0
AK055670	chr2	195659083	195660913	+	0	0
AK055676	chrX	3850992	3853041	-	0	0
AK055679	chr16	27213310	27214993	-	19	1.12344
AK055697	chr6	96548630	96694427	-	9	0.54116
AK055706	chr1	111470988	111473082	+	1	0.04753
AK055723	chr12	47728151	47730598	-	0	0
AK055731	chr5	37098803	37101151	-	0	0
AK055738	chr18	21055400	21057192	-	0	0
AK055743	chrX	94391479	94393288	-	0	0
AK055754	chr10	19769692	19771529	+	0	0
AK055756	chr10	62074903	62076561	+	0	0
AK055776	chr1	226535618	226542768	-	0	0
AK055788	chr6	39138564	39140533	-	0	0
AK055792	chr8	26447249	26449254	-	0	0
AK055804	chr15	50667761	50670654	-	0	0
AK055805	chr3	164631660	164633739	+	0	0
AK055810	chr9	29214446	29216094	+	0	0
AK055813	chr9	131851040	131853251	-	0	0
AK055821	chr2	235727565	235730477	+	0	0
AK055850	chr15	63328355	63330406	-	0	0
AK055853	chr1	15326680	15343876	-	0	0
AK055858	chr8	104383619	104386478	-	0	0
AK055859	chr16	87909005	87911413	-	0	0
AK055861	chr11	11609957	11611579	-	0	0
AK055878	chr2	173233769	173236266	+	0	0
AK055886	chr2	241076058	241078382	+	0	0
AK055897	chr10	29434239	29436417	+	0	0
AK055906	chr5	134000809	134003112	-	0	0
AK055942	chr16	88092671	88094883	+	0	0
AK055957	chr12	132912009	132914732	+	1	0.04337
AK055966	chr5	94710671	94712979	+	38	1.6387
AK055981	chr15	90074516	90078409	-	1	0.03661
AK055989	chr15	81816615	81818621	-	0	0
AK055992	chr22	11717109	11719309	+	0	0
AK056005	chr17	5113359	5115004	+	0	0
AK056007	chr12	32349576	32351509	+	0	0
AK056021	chr7	151371888	151374611	-	7	0.25588
AK056027	chr12	8217758	8221116	+	0	0
AK056030	chr16	75433836	75436392	+	0	0
AK056048	chr1	201723294	201737506	-	0	0
AK056055	chr2	135740833	135742629	-	17	0.94198
AK056064	chr4	37686930	37688689	+	0	0
AK056067	chr1	170598854	170647339	+	0	0
AK056077	chr2	47486014	47488424	-	0	0
AK056078	chr9	113619228	113622634	+	0	0
AK056098	chr20	57710183	57712752	+	1	0.03874
AK056101	chr10	2166332	2169460	+	0	0
AK056102	chr8	47258662	47260793	-	0	0
AK056117	chr17	65805972	65808621	-	0	0
AK056127	chr12	48189349	48191207	+	0	0
AK056136	chr2	182126937	182128690	+	0	0
AK056146	chr10	129782853	129786547	+	0	0
AK056154	chr16	861376	863098	-	0	0
AK056180	chr6	73971346	73973115	+	0	0
AK056211	chrALTS_NT_113891	77254	81620	+	0	0
AK056223	chr11	65975121	65976891	-	26	1.46182
AK056236	chr6	36852061	36854663	-	0	0
AK056249	chr14	88551585	88553477	+	0	0
AK056250	chr1	155231272	155233637	-	23	0.96795
AK056272	chr7	100193960	100195824	-	16	0.85424
AK056283	chr13	51582619	51584828	-	15	0.67583
AK056287	chr3	67296300	67306359	+	0	0
AK056289	chr7	68047970	68084254	+	0	0
AK056292	chr22	15809973	15811833	+	0	0
AK056301	chr2	41016630	41083026	+	0	0
AK056311	chr4	4851899	4853857	-	0	0
AK056327	chr11	130336287	130337791	-	0	0
AK056351	chr9	100353078	100393869	+	0	0
AK056395	chr8	37326575	37330837	-	0	0
AK056396	chr22	11925295	11974181	-	1	0.03785
AK056397	chr2	73113164	73115907	+	0	0
AK056407	chr9	74976384	74979955	-	0	0
AK056419	chr17	48045141	48048050	-	0	0
AK056426	chr13	52497097	52500195	-	0	0
AK056432	chr20	53397661	53473116	-	0	0
AK056442	chr12	47960497	47963469	-	0	0
AK056449	chr5	150669666	150672266	-	0	0
AK056451	chr16	2777369	2780574	+	1	0.03106
AK056474	chr1	204607349	204610380	-	0	0
AK056481	chr8	43126750	43130762	+	2	0.04963
AK056483	chr3	169777192	169780334	-	130	4.1185
AK056485	chr5	92199537	92406644	+	0	0
AK056520	chr10	50655967	50660268	-	0	0
AK056524	chrX	40811950	40845457	-	0	0
AK056529	chr16	81695437	81698121	-	125	4.6356
AK056547	chr2	101151660	101155410	+	0	0
AK056565	chr19	16074293	16077395	-	24	0.77014
AK056585	chr19	22965420	22967709	-	0	0
AK056594	chr8	66170301	66172414	+	0	0
AK056618	chr9	66267552	66270858	-	0	0
AK056634	chr11	72890686	72892664	-	0	0
AK056676	chr14	24205317	24207923	-	41	1.56597
AK056686	chr15	45448678	45482057	+	1	0.0211
AK056689	chr13	74231457	74259976	+	0	0
AK056715	chr15	85105693	85108150	+	0	0
AK056731	chr14	105653103	105654795	-	0	0
AK056731	chrALTS_NT_187600	120872	122564	-	0	0
AK056733	chr5	123014363	123016231	-	0	0
